po_id,rfq_id,vendor_id,vendor_name,po_date,po_value_usd,promised_delivery,payment_terms,status
PO-RFQ-0143-V018,RFQ-0143,V018,Guangzhou Mech & Elec Co.,2026-01-18,38506.62,2026-02-02,Net45,in_transit
PO-RFQ-0143-V016,RFQ-0143,V016,Precision Arc Systems,2026-03-14,40260.39,2026-03-31,Net30,delivered
PO-RFQ-0143-V002,RFQ-0143,V002,Tanaka Electrical KK,2025-10-22,42427.56,2025-11-12,Net30,in_transit
PO-RFQ-0143-V006,RFQ-0143,V006,Bright Spark Electronics Ltd,2025-11-11,39244.38,2025-12-27,Net60,delivered
PO-RFQ-0144-V019,RFQ-0144,V019,Emerald Isle Castings Ltd,2026-03-12,498.48,2026-04-03,Net45,in_transit
PO-RFQ-0144-V009,RFQ-0144,V009,Fischer & Söhne KG,2025-07-23,511.88,2025-08-14,Net60,pending
PO-RFQ-0144-V017,RFQ-0144,V017,Türk Makina A.Ş.,2026-04-22,435.5,2026-05-16,Net30,in_transit
PO-RFQ-0144-V007,RFQ-0144,V007,Nakamura Tooling Co.,2026-01-14,530.64,2026-02-02,Net30,pending
PO-RFQ-0144-V001,RFQ-0144,V001,Kovacs Precision GmbH,2025-12-21,483.74,2026-01-23,Net30,cancelled
PO-RFQ-0145-V006,RFQ-0145,V006,Bright Spark Electronics Ltd,2025-10-07,32321.08,2025-10-26,Net45,in_transit
PO-RFQ-0145-V011,RFQ-0145,V011,Solaris Power Components,2025-12-20,29162.28,2026-01-12,Net60,delivered
PO-RFQ-0145-V018,RFQ-0145,V018,Guangzhou Mech & Elec Co.,2025-12-16,28271.26,2026-01-25,Net30,pending
PO-RFQ-0145-V013,RFQ-0145,V013,Vantage Sensors GmbH,2026-03-25,31832.36,2026-04-28,Net60,delivered
PO-RFQ-0145-V021,RFQ-0145,V021,Helios Micro Systems,2026-04-03,32958.8,2026-05-14,Net45,cancelled
PO-RFQ-0146-V007,RFQ-0146,V007,Nakamura Tooling Co.,2026-01-19,163039.59,2026-02-02,Net30,delivered
PO-RFQ-0146-V009,RFQ-0146,V009,Fischer & Söhne KG,2026-01-01,163351.95,2026-01-24,Net60,delivered
PO-RFQ-0146-V001,RFQ-0146,V001,Kovacs Precision GmbH,2026-03-17,163528.68,2026-04-21,Net45,delivered
PO-RFQ-0146-V010,RFQ-0146,V010,Adriatic Fastenings d.o.o.,2025-12-16,145083.0,2026-02-06,Net60,delivered
PO-RFQ-0146-V017,RFQ-0146,V017,Türk Makina A.Ş.,2026-04-27,154688.07,2026-06-16,Net30,pending
PO-RFQ-0147-V018,RFQ-0147,V018,Guangzhou Mech & Elec Co.,2026-02-16,32489.33,2026-03-05,Net30,in_transit
PO-RFQ-0147-V016,RFQ-0147,V016,Precision Arc Systems,2025-08-11,30831.42,2025-09-15,Net60,cancelled
PO-RFQ-0147-V011,RFQ-0147,V011,Solaris Power Components,2025-10-08,34194.79,2025-11-16,Net30,cancelled
PO-RFQ-0147-V002,RFQ-0147,V002,Tanaka Electrical KK,2025-08-04,37038.28,2025-09-07,Net30,delivered
PO-RFQ-0147-V021,RFQ-0147,V021,Helios Micro Systems,2026-04-19,39491.86,2026-05-21,Net30,pending
PO-RFQ-0148-V006,RFQ-0148,V006,Bright Spark Electronics Ltd,2026-02-25,193212.77,2026-03-10,Net30,in_transit
PO-RFQ-0148-V018,RFQ-0148,V018,Guangzhou Mech & Elec Co.,2025-12-28,170506.66,2026-01-22,Net60,pending
PO-RFQ-0148-V013,RFQ-0148,V013,Vantage Sensors GmbH,2025-12-06,188774.06,2026-01-01,Net60,pending
PO-RFQ-0148-V011,RFQ-0148,V011,Solaris Power Components,2026-02-19,201020.37,2026-04-07,Net30,in_transit
PO-RFQ-0148-V021,RFQ-0148,V021,Helios Micro Systems,2025-11-27,184955.19,2026-01-04,Net30,delivered
PO-RFQ-0149-V010,RFQ-0149,V010,Adriatic Fastenings d.o.o.,2025-10-04,18108.36,2025-10-22,Net30,cancelled
PO-RFQ-0149-V009,RFQ-0149,V009,Fischer & Söhne KG,2025-07-24,19935.72,2025-08-28,Net60,delivered
PO-RFQ-0149-V001,RFQ-0149,V001,Kovacs Precision GmbH,2025-09-03,20091.24,2025-10-28,Net60,delivered
PO-RFQ-0149-V004,RFQ-0149,V004,Strömberg Hydraulics AB,2026-01-24,19806.12,2026-03-10,Net60,cancelled
PO-RFQ-0149-V022,RFQ-0149,V022,Andean Precision SRL,2026-04-09,17994.96,2026-04-30,Net30,pending
PO-RFQ-0150-V006,RFQ-0150,V006,Bright Spark Electronics Ltd,2025-09-05,23565.37,2025-10-05,Net30,delivered
PO-RFQ-0150-V013,RFQ-0150,V013,Vantage Sensors GmbH,2025-08-29,22621.82,2025-10-06,Net30,in_transit
PO-RFQ-0150-V021,RFQ-0150,V021,Helios Micro Systems,2026-03-01,22436.45,2026-03-24,Net60,delivered
PO-RFQ-0151-V008,RFQ-0151,V008,Delta Composites Inc.,2025-12-02,49078.25,2025-12-16,Net30,in_transit
PO-RFQ-0151-V014,RFQ-0151,V014,Coastal Alloys Pty Ltd,2025-12-05,48990.5,2025-12-21,Net45,delivered
PO-RFQ-0151-V005,RFQ-0151,V005,Cerro Negro Metals SA,2026-02-16,45457.75,2026-03-12,Net60,delivered
PO-RFQ-0151-V015,RFQ-0151,V015,Nordic Steel AS,2025-12-12,49591.75,2026-01-29,Net30,delivered
PO-RFQ-0151-V012,RFQ-0151,V012,Indra Copper Works,2026-03-03,52217.75,2026-04-17,Net60,cancelled
PO-RFQ-0152-V010,RFQ-0152,V010,Adriatic Fastenings d.o.o.,2025-12-07,1057.32,2025-12-24,Net45,in_transit
PO-RFQ-0152-V004,RFQ-0152,V004,Strömberg Hydraulics AB,2025-09-03,1219.32,2025-09-18,Net60,delivered
PO-RFQ-0152-V001,RFQ-0152,V001,Kovacs Precision GmbH,2026-01-20,1183.68,2026-02-17,Net45,cancelled
PO-RFQ-0152-V019,RFQ-0152,V019,Emerald Isle Castings Ltd,2025-08-21,1217.16,2025-10-02,Net45,cancelled
PO-RFQ-0152-V009,RFQ-0152,V009,Fischer & Söhne KG,2025-10-27,1184.76,2025-12-15,Net45,cancelled
PO-RFQ-0153-V018,RFQ-0153,V018,Guangzhou Mech & Elec Co.,2026-02-02,61856.8,2026-02-12,Net60,delivered
PO-RFQ-0153-V013,RFQ-0153,V013,Vantage Sensors GmbH,2026-01-07,67635.04,2026-01-21,Net60,delivered
PO-RFQ-0153-V006,RFQ-0153,V006,Bright Spark Electronics Ltd,2026-04-20,68718.46,2026-06-05,Net60,cancelled
PO-RFQ-0154-V017,RFQ-0154,V017,Türk Makina A.Ş.,2025-12-06,102685.8,2025-12-28,Net60,delivered
PO-RFQ-0154-V010,RFQ-0154,V010,Adriatic Fastenings d.o.o.,2025-10-27,107339.4,2025-12-15,Net30,pending
PO-RFQ-0154-V019,RFQ-0154,V019,Emerald Isle Castings Ltd,2026-02-12,120636.6,2026-03-29,Net30,in_transit
PO-RFQ-0154-V004,RFQ-0154,V004,Strömberg Hydraulics AB,2026-03-10,114424.8,2026-04-24,Net45,pending
PO-RFQ-0154-V022,RFQ-0154,V022,Andean Precision SRL,2026-04-15,102160.8,2026-05-29,Net30,in_transit
PO-RFQ-0155-V019,RFQ-0155,V019,Emerald Isle Castings Ltd,2026-03-28,39699.92,2026-04-21,Net45,in_transit
PO-RFQ-0155-V009,RFQ-0155,V009,Fischer & Söhne KG,2025-11-21,38968.32,2026-01-04,Net30,cancelled
PO-RFQ-0155-V017,RFQ-0155,V017,Türk Makina A.Ş.,2025-09-30,35895.6,2025-11-09,Net60,in_transit
PO-RFQ-0155-V010,RFQ-0155,V010,Adriatic Fastenings d.o.o.,2025-10-23,37623.12,2025-12-13,Net30,cancelled
PO-RFQ-0155-V024,RFQ-0155,V024,BalticTech UAB,2025-08-02,40903.52,2025-08-22,Net45,pending
PO-RFQ-0156-V008,RFQ-0156,V008,Delta Composites Inc.,2025-11-18,21322.5,2025-12-07,Net30,pending
PO-RFQ-0156-V005,RFQ-0156,V005,Cerro Negro Metals SA,2026-02-09,21097.5,2026-03-01,Net60,cancelled
PO-RFQ-0156-V014,RFQ-0156,V014,Coastal Alloys Pty Ltd,2025-12-01,21516.0,2026-01-02,Net30,delivered
PO-RFQ-0156-V012,RFQ-0156,V012,Indra Copper Works,2026-02-27,22386.0,2026-03-30,Net60,pending
PO-RFQ-0156-V003,RFQ-0156,V003,Patel Alloys Pvt Ltd,2025-12-16,22990.5,2026-01-23,Net45,delivered
PO-RFQ-0157-V011,RFQ-0157,V011,Solaris Power Components,2025-09-13,103905.97,2025-10-04,Net60,pending
PO-RFQ-0157-V006,RFQ-0157,V006,Bright Spark Electronics Ltd,2025-08-16,88669.0,2025-09-22,Net60,pending
PO-RFQ-0157-V018,RFQ-0157,V018,Guangzhou Mech & Elec Co.,2025-10-03,93877.84,2025-11-02,Net45,pending
PO-RFQ-0157-V021,RFQ-0157,V021,Helios Micro Systems,2025-08-23,108669.61,2025-09-03,Net60,in_transit
PO-RFQ-0157-V002,RFQ-0157,V002,Tanaka Electrical KK,2026-04-10,108313.45,2026-05-12,Net30,pending
PO-RFQ-0158-V006,RFQ-0158,V006,Bright Spark Electronics Ltd,2026-03-16,7622.46,2026-04-09,Net60,pending
PO-RFQ-0158-V013,RFQ-0158,V013,Vantage Sensors GmbH,2025-09-30,8643.24,2025-10-26,Net45,pending
PO-RFQ-0158-V018,RFQ-0158,V018,Guangzhou Mech & Elec Co.,2025-10-16,7347.39,2025-11-26,Net30,pending
PO-RFQ-0158-V002,RFQ-0158,V002,Tanaka Electrical KK,2025-11-04,8433.36,2025-12-19,Net60,pending
PO-RFQ-0158-V011,RFQ-0158,V011,Solaris Power Components,2026-02-24,9331.71,2026-04-16,Net30,cancelled
PO-RFQ-0159-V013,RFQ-0159,V013,Vantage Sensors GmbH,2026-03-26,149689.08,2026-04-10,Net45,in_transit
PO-RFQ-0159-V016,RFQ-0159,V016,Precision Arc Systems,2025-10-22,127279.8,2025-11-21,Net45,in_transit
PO-RFQ-0159-V006,RFQ-0159,V006,Bright Spark Electronics Ltd,2025-11-05,147473.82,2025-12-12,Net45,pending
PO-RFQ-0159-V002,RFQ-0159,V002,Tanaka Electrical KK,2026-04-26,145169.28,2026-05-25,Net45,cancelled
PO-RFQ-0159-V011,RFQ-0159,V011,Solaris Power Components,2026-05-05,143972.37,2026-06-29,Net45,delivered
PO-RFQ-0160-V008,RFQ-0160,V008,Delta Composites Inc.,2026-04-18,38447.46,2026-05-06,Net30,pending
PO-RFQ-0160-V003,RFQ-0160,V003,Patel Alloys Pvt Ltd,2025-12-20,39801.12,2026-01-06,Net30,in_transit
PO-RFQ-0160-V015,RFQ-0160,V015,Nordic Steel AS,2026-05-07,40143.93,2026-06-09,Net45,cancelled
PO-RFQ-0160-V005,RFQ-0160,V005,Cerro Negro Metals SA,2026-02-06,39308.88,2026-03-13,Net45,delivered
PO-RFQ-0160-V014,RFQ-0160,V014,Coastal Alloys Pty Ltd,2025-08-20,42230.09,2025-09-20,Net45,delivered
PO-RFQ-0161-V020,RFQ-0161,V020,Rajasthan Rare Earths Ltd,2026-05-07,56121.76,2026-05-17,Net30,cancelled
PO-RFQ-0161-V005,RFQ-0161,V005,Cerro Negro Metals SA,2025-10-12,50586.56,2025-11-05,Net60,delivered
PO-RFQ-0161-V008,RFQ-0161,V008,Delta Composites Inc.,2025-12-21,51658.24,2026-02-10,Net30,cancelled
PO-RFQ-0161-V015,RFQ-0161,V015,Nordic Steel AS,2026-03-01,54413.6,2026-03-31,Net60,in_transit
PO-RFQ-0161-V014,RFQ-0161,V014,Coastal Alloys Pty Ltd,2026-05-06,54193.28,2026-06-07,Net45,cancelled
PO-RFQ-0162-V018,RFQ-0162,V018,Guangzhou Mech & Elec Co.,2026-02-12,161052.6,2026-03-08,Net30,delivered
PO-RFQ-0162-V006,RFQ-0162,V006,Bright Spark Electronics Ltd,2026-03-08,181345.14,2026-04-01,Net45,in_transit
PO-RFQ-0162-V013,RFQ-0162,V013,Vantage Sensors GmbH,2026-02-27,178463.1,2026-03-24,Net30,in_transit
PO-RFQ-0162-V002,RFQ-0162,V002,Tanaka Electrical KK,2025-07-31,179667.6,2025-08-27,Net30,in_transit
PO-RFQ-0162-V011,RFQ-0162,V011,Solaris Power Components,2026-02-09,145735.74,2026-03-31,Net60,in_transit
PO-RFQ-0163-V008,RFQ-0163,V008,Delta Composites Inc.,2025-12-15,46259.34,2025-12-27,Net30,pending
PO-RFQ-0163-V005,RFQ-0163,V005,Cerro Negro Metals SA,2025-09-10,48730.14,2025-09-25,Net45,in_transit
PO-RFQ-0163-V012,RFQ-0163,V012,Indra Copper Works,2025-08-13,49215.78,2025-09-01,Net30,pending
PO-RFQ-0163-V003,RFQ-0163,V003,Patel Alloys Pvt Ltd,2025-12-08,47946.3,2026-01-06,Net30,delivered
PO-RFQ-0163-V020,RFQ-0163,V020,Rajasthan Rare Earths Ltd,2025-12-21,47897.31,2026-01-16,Net30,delivered
PO-RFQ-0164-V009,RFQ-0164,V009,Fischer & Söhne KG,2025-07-30,46732.2,2025-08-21,Net45,cancelled
PO-RFQ-0164-V019,RFQ-0164,V019,Emerald Isle Castings Ltd,2026-03-11,47215.0,2026-04-16,Net30,pending
PO-RFQ-0164-V001,RFQ-0164,V001,Kovacs Precision GmbH,2026-03-18,45499.64,2026-05-02,Net60,delivered
PO-RFQ-0164-V017,RFQ-0164,V017,Türk Makina A.Ş.,2026-01-03,40930.08,2026-02-17,Net45,delivered
PO-RFQ-0164-V010,RFQ-0164,V010,Adriatic Fastenings d.o.o.,2025-11-30,42060.4,2026-01-21,Net30,pending
PO-RFQ-0165-V011,RFQ-0165,V011,Solaris Power Components,2025-09-25,74078.76,2025-11-05,Net30,in_transit
PO-RFQ-0165-V013,RFQ-0165,V013,Vantage Sensors GmbH,2025-08-11,92632.96,2025-09-09,Net60,in_transit
PO-RFQ-0165-V006,RFQ-0165,V006,Bright Spark Electronics Ltd,2026-05-06,84983.92,2026-06-10,Net45,pending
PO-RFQ-0165-V018,RFQ-0165,V018,Guangzhou Mech & Elec Co.,2026-03-10,80680.32,2026-04-25,Net60,pending
PO-RFQ-0165-V002,RFQ-0165,V002,Tanaka Electrical KK,2025-09-01,89981.78,2025-10-09,Net60,delivered
PO-RFQ-0166-V003,RFQ-0166,V003,Patel Alloys Pvt Ltd,2025-09-14,94069.3,2025-10-02,Net60,in_transit
PO-RFQ-0166-V008,RFQ-0166,V008,Delta Composites Inc.,2026-04-25,91145.6,2026-05-30,Net30,delivered
PO-RFQ-0166-V015,RFQ-0166,V015,Nordic Steel AS,2026-04-02,97188.0,2026-04-29,Net30,pending
PO-RFQ-0166-V005,RFQ-0166,V005,Cerro Negro Metals SA,2026-03-18,87287.2,2026-05-11,Net60,pending
PO-RFQ-0166-V020,RFQ-0166,V020,Rajasthan Rare Earths Ltd,2025-11-22,99563.1,2025-12-27,Net30,pending
PO-RFQ-0167-V004,RFQ-0167,V004,Strömberg Hydraulics AB,2026-03-31,23796.74,2026-05-01,Net60,pending
PO-RFQ-0167-V007,RFQ-0167,V007,Nakamura Tooling Co.,2026-03-06,25966.16,2026-04-01,Net60,delivered
PO-RFQ-0167-V001,RFQ-0167,V001,Kovacs Precision GmbH,2025-12-26,24862.64,2026-02-05,Net45,cancelled
PO-RFQ-0167-V024,RFQ-0167,V024,BalticTech UAB,2025-07-29,24653.64,2025-09-02,Net45,cancelled
PO-RFQ-0167-V022,RFQ-0167,V022,Andean Precision SRL,2025-12-13,23123.76,2026-02-01,Net60,in_transit
PO-RFQ-0168-V006,RFQ-0168,V006,Bright Spark Electronics Ltd,2025-08-01,171305.2,2025-08-23,Net30,in_transit
PO-RFQ-0168-V013,RFQ-0168,V013,Vantage Sensors GmbH,2026-03-27,199848.0,2026-04-14,Net60,in_transit
PO-RFQ-0168-V002,RFQ-0168,V002,Tanaka Electrical KK,2026-04-28,205801.2,2026-05-19,Net45,in_transit
PO-RFQ-0168-V021,RFQ-0168,V021,Helios Micro Systems,2025-11-14,210104.4,2025-12-10,Net45,delivered
PO-RFQ-0169-V002,RFQ-0169,V002,Tanaka Electrical KK,2026-01-13,7633.78,2026-01-24,Net45,delivered
PO-RFQ-0169-V013,RFQ-0169,V013,Vantage Sensors GmbH,2026-02-24,7304.22,2026-03-09,Net30,in_transit
PO-RFQ-0169-V006,RFQ-0169,V006,Bright Spark Electronics Ltd,2025-09-24,6173.86,2025-10-28,Net45,in_transit
PO-RFQ-0169-V021,RFQ-0169,V021,Helios Micro Systems,2025-10-15,7723.1,2025-11-24,Net60,delivered
PO-RFQ-0170-V011,RFQ-0170,V011,Solaris Power Components,2025-11-27,45832.32,2026-01-15,Net45,pending
PO-RFQ-0170-V018,RFQ-0170,V018,Guangzhou Mech & Elec Co.,2025-11-14,47654.4,2025-12-27,Net45,pending
PO-RFQ-0170-V013,RFQ-0170,V013,Vantage Sensors GmbH,2025-12-04,56542.88,2026-01-09,Net60,delivered
PO-RFQ-0170-V002,RFQ-0170,V002,Tanaka Electrical KK,2025-08-04,54712.04,2025-09-25,Net45,in_transit
PO-RFQ-0170-V021,RFQ-0170,V021,Helios Micro Systems,2026-05-09,56233.36,2026-06-04,Net45,cancelled
PO-RFQ-0171-V013,RFQ-0171,V013,Vantage Sensors GmbH,2025-07-23,170754.3,2025-08-02,Net60,delivered
PO-RFQ-0171-V006,RFQ-0171,V006,Bright Spark Electronics Ltd,2025-12-08,146154.42,2026-01-08,Net45,in_transit
PO-RFQ-0171-V018,RFQ-0171,V018,Guangzhou Mech & Elec Co.,2025-08-16,150555.24,2025-09-13,Net60,cancelled
PO-RFQ-0171-V002,RFQ-0171,V002,Tanaka Electrical KK,2026-05-02,167645.16,2026-05-26,Net45,delivered
PO-RFQ-0171-V021,RFQ-0171,V021,Helios Micro Systems,2026-04-15,165297.78,2026-06-01,Net45,pending
PO-RFQ-0172-V020,RFQ-0172,V020,Rajasthan Rare Earths Ltd,2025-10-06,23905.94,2025-10-29,Net45,in_transit
PO-RFQ-0172-V003,RFQ-0172,V003,Patel Alloys Pvt Ltd,2026-01-10,23227.56,2026-02-08,Net45,pending
PO-RFQ-0172-V008,RFQ-0172,V008,Delta Composites Inc.,2025-10-31,23051.01,2025-12-08,Net45,delivered
PO-RFQ-0172-V005,RFQ-0172,V005,Cerro Negro Metals SA,2026-03-28,22069.82,2026-05-05,Net45,pending
PO-RFQ-0172-V015,RFQ-0172,V015,Nordic Steel AS,2026-02-25,25423.2,2026-04-18,Net45,cancelled
PO-RFQ-0173-V012,RFQ-0173,V012,Indra Copper Works,2026-03-23,57064.0,2026-04-13,Net30,cancelled
PO-RFQ-0173-V015,RFQ-0173,V015,Nordic Steel AS,2025-07-27,61126.8,2025-08-22,Net30,pending
PO-RFQ-0173-V020,RFQ-0173,V020,Rajasthan Rare Earths Ltd,2025-07-31,57828.4,2025-08-25,Net30,in_transit
PO-RFQ-0173-V023,RFQ-0173,V023,Sahara Industrial FZE,2025-11-07,52698.8,2025-11-23,Net30,delivered
PO-RFQ-0173-V003,RFQ-0173,V003,Patel Alloys Pvt Ltd,2025-08-20,56677.6,2025-10-03,Net45,in_transit
PO-RFQ-0174-V010,RFQ-0174,V010,Adriatic Fastenings d.o.o.,2025-09-06,28365.12,2025-09-16,Net60,cancelled
PO-RFQ-0174-V019,RFQ-0174,V019,Emerald Isle Castings Ltd,2026-02-16,33127.92,2026-03-08,Net60,cancelled
PO-RFQ-0174-V001,RFQ-0174,V001,Kovacs Precision GmbH,2025-12-09,31222.8,2026-01-22,Net45,pending
PO-RFQ-0174-V009,RFQ-0174,V009,Fischer & Söhne KG,2025-09-16,31772.16,2025-10-31,Net45,in_transit
PO-RFQ-0174-V007,RFQ-0174,V007,Nakamura Tooling Co.,2025-11-25,31590.72,2025-12-22,Net30,pending
PO-RFQ-0175-V006,RFQ-0175,V006,Bright Spark Electronics Ltd,2026-02-04,38126.22,2026-02-23,Net30,in_transit
PO-RFQ-0175-V018,RFQ-0175,V018,Guangzhou Mech & Elec Co.,2026-01-01,30054.7,2026-02-02,Net30,in_transit
PO-RFQ-0175-V013,RFQ-0175,V013,Vantage Sensors GmbH,2025-12-06,34449.14,2026-01-05,Net60,delivered
PO-RFQ-0175-V021,RFQ-0175,V021,Helios Micro Systems,2026-04-23,33653.7,2026-05-28,Net45,delivered
PO-RFQ-0176-V009,RFQ-0176,V009,Fischer & Söhne KG,2025-09-19,87959.78,2025-09-29,Net60,in_transit
PO-RFQ-0176-V004,RFQ-0176,V004,Strömberg Hydraulics AB,2025-12-03,89560.72,2025-12-19,Net30,pending
PO-RFQ-0176-V010,RFQ-0176,V010,Adriatic Fastenings d.o.o.,2025-11-15,82869.71,2025-12-05,Net30,cancelled
PO-RFQ-0176-V017,RFQ-0176,V017,Türk Makina A.Ş.,2026-03-15,83076.53,2026-04-23,Net45,pending
PO-RFQ-0176-V019,RFQ-0176,V019,Emerald Isle Castings Ltd,2025-11-29,93482.64,2026-01-21,Net45,pending
PO-RFQ-0177-V018,RFQ-0177,V018,Guangzhou Mech & Elec Co.,2026-04-25,26399.28,2026-05-21,Net45,in_transit
PO-RFQ-0177-V006,RFQ-0177,V006,Bright Spark Electronics Ltd,2025-08-27,31887.24,2025-09-24,Net60,cancelled
PO-RFQ-0177-V002,RFQ-0177,V002,Tanaka Electrical KK,2026-05-02,30142.02,2026-06-01,Net30,pending
PO-RFQ-0177-V016,RFQ-0177,V016,Precision Arc Systems,2026-02-14,27699.06,2026-04-05,Net45,cancelled
PO-RFQ-0177-V021,RFQ-0177,V021,Helios Micro Systems,2026-04-08,29141.52,2026-05-28,Net30,in_transit
PO-RFQ-0178-V008,RFQ-0178,V008,Delta Composites Inc.,2026-01-16,183.06,2026-01-27,Net60,in_transit
PO-RFQ-0178-V003,RFQ-0178,V003,Patel Alloys Pvt Ltd,2025-11-17,199.26,2025-11-27,Net60,pending
PO-RFQ-0178-V005,RFQ-0178,V005,Cerro Negro Metals SA,2025-11-07,175.5,2025-11-26,Net30,in_transit
PO-RFQ-0178-V015,RFQ-0178,V015,Nordic Steel AS,2026-03-28,190.62,2026-04-14,Net45,in_transit
PO-RFQ-0178-V020,RFQ-0178,V020,Rajasthan Rare Earths Ltd,2025-08-14,185.76,2025-09-03,Net45,in_transit
PO-RFQ-0179-V016,RFQ-0179,V016,Precision Arc Systems,2026-04-16,74142.18,2026-05-10,Net45,delivered
PO-RFQ-0179-V006,RFQ-0179,V006,Bright Spark Electronics Ltd,2026-02-27,97269.93,2026-03-25,Net60,cancelled
PO-RFQ-0179-V018,RFQ-0179,V018,Guangzhou Mech & Elec Co.,2025-10-21,79634.7,2025-11-29,Net30,delivered
PO-RFQ-0179-V002,RFQ-0179,V002,Tanaka Electrical KK,2025-09-25,88128.27,2025-10-26,Net30,delivered
PO-RFQ-0179-V021,RFQ-0179,V021,Helios Micro Systems,2025-09-03,90761.67,2025-09-30,Net45,in_transit
PO-RFQ-0180-V019,RFQ-0180,V019,Emerald Isle Castings Ltd,2026-02-27,8893.2,2026-03-11,Net30,delivered
PO-RFQ-0180-V004,RFQ-0180,V004,Strömberg Hydraulics AB,2025-12-06,8604.0,2025-12-26,Net30,cancelled
PO-RFQ-0180-V017,RFQ-0180,V017,Türk Makina A.Ş.,2025-09-14,7826.4,2025-10-19,Net60,in_transit
PO-RFQ-0180-V009,RFQ-0180,V009,Fischer & Söhne KG,2026-03-09,8898.0,2026-04-16,Net45,in_transit
PO-RFQ-0180-V010,RFQ-0180,V010,Adriatic Fastenings d.o.o.,2026-02-08,7676.4,2026-04-01,Net45,cancelled
PO-RFQ-0181-V021,RFQ-0181,V021,Helios Micro Systems,2026-01-22,204644.16,2026-02-01,Net45,delivered
PO-RFQ-0181-V011,RFQ-0181,V011,Solaris Power Components,2025-10-19,226800.0,2025-11-17,Net30,in_transit
PO-RFQ-0181-V016,RFQ-0181,V016,Precision Arc Systems,2025-11-09,217234.08,2025-12-29,Net30,in_transit
PO-RFQ-0182-V004,RFQ-0182,V004,Strömberg Hydraulics AB,2026-03-08,7634.25,2026-03-20,Net30,in_transit
PO-RFQ-0182-V001,RFQ-0182,V001,Kovacs Precision GmbH,2025-08-26,7938.0,2025-09-18,Net30,pending
PO-RFQ-0182-V009,RFQ-0182,V009,Fischer & Söhne KG,2025-08-10,7296.75,2025-09-15,Net45,delivered
PO-RFQ-0182-V010,RFQ-0182,V010,Adriatic Fastenings d.o.o.,2026-02-04,6869.25,2026-03-18,Net30,delivered
PO-RFQ-0182-V019,RFQ-0182,V019,Emerald Isle Castings Ltd,2025-10-07,7985.25,2025-11-18,Net30,delivered
PO-RFQ-0183-V018,RFQ-0183,V018,Guangzhou Mech & Elec Co.,2026-03-16,7043.42,2026-03-26,Net60,in_transit
PO-RFQ-0183-V013,RFQ-0183,V013,Vantage Sensors GmbH,2026-01-05,8067.04,2026-01-16,Net30,pending
PO-RFQ-0183-V006,RFQ-0183,V006,Bright Spark Electronics Ltd,2026-01-14,8026.4,2026-02-09,Net45,cancelled
PO-RFQ-0183-V016,RFQ-0183,V016,Precision Arc Systems,2026-03-27,7355.84,2026-05-09,Net60,delivered
PO-RFQ-0183-V002,RFQ-0183,V002,Tanaka Electrical KK,2026-05-08,8102.6,2026-06-10,Net30,delivered
PO-RFQ-0184-V015,RFQ-0184,V015,Nordic Steel AS,2026-02-04,2337.0,2026-03-05,Net60,pending
PO-RFQ-0184-V012,RFQ-0184,V012,Indra Copper Works,2025-10-01,2505.72,2025-11-12,Net30,cancelled
PO-RFQ-0184-V014,RFQ-0184,V014,Coastal Alloys Pty Ltd,2026-02-24,2464.68,2026-04-13,Net30,pending
