invite_id,rfq_id,vendor_id,vendor_name,invited_date,responded
RFQ-0122-INV-V006,RFQ-0122,V006,Bright Spark Electronics Ltd,2024-04-29,True
RFQ-0122-INV-V016,RFQ-0122,V016,Precision Arc Systems,2024-04-29,True
RFQ-0122-INV-V002,RFQ-0122,V002,Tanaka Electrical KK,2024-04-29,True
RFQ-0122-INV-V021,RFQ-0122,V021,Helios Micro Systems,2024-04-29,True
RFQ-0122-INV-V013,RFQ-0122,V013,Vantage Sensors GmbH,2024-04-29,True
RFQ-0123-INV-V011,RFQ-0123,V011,Solaris Power Components,2024-08-14,True
RFQ-0123-INV-V006,RFQ-0123,V006,Bright Spark Electronics Ltd,2024-08-14,True
RFQ-0123-INV-V013,RFQ-0123,V013,Vantage Sensors GmbH,2024-08-14,True
RFQ-0123-INV-V021,RFQ-0123,V021,Helios Micro Systems,2024-08-14,True
RFQ-0123-INV-V016,RFQ-0123,V016,Precision Arc Systems,2024-08-14,True
RFQ-0123-INV-V002,RFQ-0123,V002,Tanaka Electrical KK,2024-08-14,False
RFQ-0123-INV-V018,RFQ-0123,V018,Guangzhou Mech & Elec Co.,2024-08-14,True
RFQ-0124-INV-V012,RFQ-0124,V012,Indra Copper Works,2024-03-29,True
RFQ-0124-INV-V023,RFQ-0124,V023,Sahara Industrial FZE,2024-03-29,True
RFQ-0124-INV-V003,RFQ-0124,V003,Patel Alloys Pvt Ltd,2024-03-29,True
RFQ-0124-INV-V005,RFQ-0124,V005,Cerro Negro Metals SA,2024-03-29,True
RFQ-0124-INV-V008,RFQ-0124,V008,Delta Composites Inc.,2024-03-29,True
RFQ-0124-INV-V015,RFQ-0124,V015,Nordic Steel AS,2024-03-29,True
RFQ-0124-INV-V014,RFQ-0124,V014,Coastal Alloys Pty Ltd,2024-03-29,True
RFQ-0124-INV-V020,RFQ-0124,V020,Rajasthan Rare Earths Ltd,2024-03-29,True
RFQ-0125-INV-V011,RFQ-0125,V011,Solaris Power Components,2024-01-29,True
RFQ-0125-INV-V006,RFQ-0125,V006,Bright Spark Electronics Ltd,2024-01-29,True
RFQ-0125-INV-V013,RFQ-0125,V013,Vantage Sensors GmbH,2024-01-29,False
RFQ-0125-INV-V018,RFQ-0125,V018,Guangzhou Mech & Elec Co.,2024-01-29,True
RFQ-0125-INV-V002,RFQ-0125,V002,Tanaka Electrical KK,2024-01-29,False
RFQ-0125-INV-V021,RFQ-0125,V021,Helios Micro Systems,2024-01-29,True
RFQ-0125-INV-V016,RFQ-0125,V016,Precision Arc Systems,2024-01-29,False
RFQ-0126-INV-V018,RFQ-0126,V018,Guangzhou Mech & Elec Co.,2024-03-14,True
RFQ-0126-INV-V016,RFQ-0126,V016,Precision Arc Systems,2024-03-14,True
RFQ-0126-INV-V013,RFQ-0126,V013,Vantage Sensors GmbH,2024-03-14,True
RFQ-0126-INV-V021,RFQ-0126,V021,Helios Micro Systems,2024-03-14,True
RFQ-0126-INV-V011,RFQ-0126,V011,Solaris Power Components,2024-03-14,False
RFQ-0126-INV-V006,RFQ-0126,V006,Bright Spark Electronics Ltd,2024-03-14,True
RFQ-0126-INV-V002,RFQ-0126,V002,Tanaka Electrical KK,2024-03-14,True
RFQ-0127-INV-V023,RFQ-0127,V023,Sahara Industrial FZE,2024-02-20,True
RFQ-0127-INV-V014,RFQ-0127,V014,Coastal Alloys Pty Ltd,2024-02-20,True
RFQ-0127-INV-V008,RFQ-0127,V008,Delta Composites Inc.,2024-02-20,True
RFQ-0127-INV-V012,RFQ-0127,V012,Indra Copper Works,2024-02-20,True
RFQ-0127-INV-V003,RFQ-0127,V003,Patel Alloys Pvt Ltd,2024-02-20,False
RFQ-0127-INV-V015,RFQ-0127,V015,Nordic Steel AS,2024-02-20,True
RFQ-0127-INV-V020,RFQ-0127,V020,Rajasthan Rare Earths Ltd,2024-02-20,True
RFQ-0127-INV-V005,RFQ-0127,V005,Cerro Negro Metals SA,2024-02-20,True
RFQ-0128-INV-V007,RFQ-0128,V007,Nakamura Tooling Co.,2024-01-30,True
RFQ-0128-INV-V022,RFQ-0128,V022,Andean Precision SRL,2024-01-30,True
RFQ-0128-INV-V010,RFQ-0128,V010,Adriatic Fastenings d.o.o.,2024-01-30,True
RFQ-0128-INV-V019,RFQ-0128,V019,Emerald Isle Castings Ltd,2024-01-30,False
RFQ-0128-INV-V001,RFQ-0128,V001,Kovacs Precision GmbH,2024-01-30,True
RFQ-0128-INV-V009,RFQ-0128,V009,Fischer & Söhne KG,2024-01-30,True
RFQ-0128-INV-V017,RFQ-0128,V017,Türk Makina A.Ş.,2024-01-30,True
RFQ-0128-INV-V024,RFQ-0128,V024,BalticTech UAB,2024-01-30,True
RFQ-0129-INV-V018,RFQ-0129,V018,Guangzhou Mech & Elec Co.,2024-03-13,True
RFQ-0129-INV-V002,RFQ-0129,V002,Tanaka Electrical KK,2024-03-13,True
RFQ-0129-INV-V011,RFQ-0129,V011,Solaris Power Components,2024-03-13,False
RFQ-0129-INV-V021,RFQ-0129,V021,Helios Micro Systems,2024-03-13,True
RFQ-0129-INV-V013,RFQ-0129,V013,Vantage Sensors GmbH,2024-03-13,False
RFQ-0129-INV-V006,RFQ-0129,V006,Bright Spark Electronics Ltd,2024-03-13,False
RFQ-0129-INV-V016,RFQ-0129,V016,Precision Arc Systems,2024-03-13,False
RFQ-0130-INV-V020,RFQ-0130,V020,Rajasthan Rare Earths Ltd,2024-12-22,True
RFQ-0130-INV-V005,RFQ-0130,V005,Cerro Negro Metals SA,2024-12-22,False
RFQ-0130-INV-V023,RFQ-0130,V023,Sahara Industrial FZE,2024-12-22,True
RFQ-0130-INV-V008,RFQ-0130,V008,Delta Composites Inc.,2024-12-22,True
RFQ-0130-INV-V014,RFQ-0130,V014,Coastal Alloys Pty Ltd,2024-12-22,True
RFQ-0130-INV-V015,RFQ-0130,V015,Nordic Steel AS,2024-12-22,True
RFQ-0130-INV-V012,RFQ-0130,V012,Indra Copper Works,2024-12-22,True
RFQ-0130-INV-V003,RFQ-0130,V003,Patel Alloys Pvt Ltd,2024-12-22,True
RFQ-0131-INV-V002,RFQ-0131,V002,Tanaka Electrical KK,2024-07-07,True
RFQ-0131-INV-V018,RFQ-0131,V018,Guangzhou Mech & Elec Co.,2024-07-07,True
RFQ-0131-INV-V013,RFQ-0131,V013,Vantage Sensors GmbH,2024-07-07,True
RFQ-0131-INV-V011,RFQ-0131,V011,Solaris Power Components,2024-07-07,True
RFQ-0131-INV-V006,RFQ-0131,V006,Bright Spark Electronics Ltd,2024-07-07,True
RFQ-0131-INV-V016,RFQ-0131,V016,Precision Arc Systems,2024-07-07,True
RFQ-0131-INV-V021,RFQ-0131,V021,Helios Micro Systems,2024-07-07,False
RFQ-0132-INV-V007,RFQ-0132,V007,Nakamura Tooling Co.,2024-10-14,True
RFQ-0132-INV-V022,RFQ-0132,V022,Andean Precision SRL,2024-10-14,True
RFQ-0132-INV-V010,RFQ-0132,V010,Adriatic Fastenings d.o.o.,2024-10-14,False
RFQ-0132-INV-V019,RFQ-0132,V019,Emerald Isle Castings Ltd,2024-10-14,True
RFQ-0132-INV-V024,RFQ-0132,V024,BalticTech UAB,2024-10-14,False
RFQ-0132-INV-V009,RFQ-0132,V009,Fischer & Söhne KG,2024-10-14,False
RFQ-0132-INV-V017,RFQ-0132,V017,Türk Makina A.Ş.,2024-10-14,True
RFQ-0132-INV-V004,RFQ-0132,V004,Strömberg Hydraulics AB,2024-10-14,True
RFQ-0133-INV-V024,RFQ-0133,V024,BalticTech UAB,2024-09-10,True
RFQ-0133-INV-V010,RFQ-0133,V010,Adriatic Fastenings d.o.o.,2024-09-10,True
RFQ-0133-INV-V007,RFQ-0133,V007,Nakamura Tooling Co.,2024-09-10,True
RFQ-0133-INV-V017,RFQ-0133,V017,Türk Makina A.Ş.,2024-09-10,True
RFQ-0133-INV-V004,RFQ-0133,V004,Strömberg Hydraulics AB,2024-09-10,True
RFQ-0133-INV-V001,RFQ-0133,V001,Kovacs Precision GmbH,2024-09-10,True
RFQ-0133-INV-V019,RFQ-0133,V019,Emerald Isle Castings Ltd,2024-09-10,False
RFQ-0133-INV-V009,RFQ-0133,V009,Fischer & Söhne KG,2024-09-10,True
RFQ-0134-INV-V021,RFQ-0134,V021,Helios Micro Systems,2024-10-24,True
RFQ-0134-INV-V016,RFQ-0134,V016,Precision Arc Systems,2024-10-24,False
RFQ-0134-INV-V011,RFQ-0134,V011,Solaris Power Components,2024-10-24,True
RFQ-0134-INV-V006,RFQ-0134,V006,Bright Spark Electronics Ltd,2024-10-24,False
RFQ-0134-INV-V002,RFQ-0134,V002,Tanaka Electrical KK,2024-10-24,False
RFQ-0134-INV-V013,RFQ-0134,V013,Vantage Sensors GmbH,2024-10-24,True
RFQ-0134-INV-V018,RFQ-0134,V018,Guangzhou Mech & Elec Co.,2024-10-24,False
RFQ-0135-INV-V001,RFQ-0135,V001,Kovacs Precision GmbH,2024-08-02,False
RFQ-0135-INV-V024,RFQ-0135,V024,BalticTech UAB,2024-08-02,True
RFQ-0135-INV-V022,RFQ-0135,V022,Andean Precision SRL,2024-08-02,True
RFQ-0135-INV-V017,RFQ-0135,V017,Türk Makina A.Ş.,2024-08-02,True
RFQ-0135-INV-V009,RFQ-0135,V009,Fischer & Söhne KG,2024-08-02,True
RFQ-0135-INV-V004,RFQ-0135,V004,Strömberg Hydraulics AB,2024-08-02,True
RFQ-0135-INV-V007,RFQ-0135,V007,Nakamura Tooling Co.,2024-08-02,True
RFQ-0135-INV-V010,RFQ-0135,V010,Adriatic Fastenings d.o.o.,2024-08-02,False
RFQ-0136-INV-V008,RFQ-0136,V008,Delta Composites Inc.,2025-01-06,True
RFQ-0136-INV-V012,RFQ-0136,V012,Indra Copper Works,2025-01-06,True
RFQ-0136-INV-V005,RFQ-0136,V005,Cerro Negro Metals SA,2025-01-06,True
RFQ-0136-INV-V023,RFQ-0136,V023,Sahara Industrial FZE,2025-01-06,False
RFQ-0136-INV-V003,RFQ-0136,V003,Patel Alloys Pvt Ltd,2025-01-06,True
RFQ-0136-INV-V020,RFQ-0136,V020,Rajasthan Rare Earths Ltd,2025-01-06,True
RFQ-0136-INV-V014,RFQ-0136,V014,Coastal Alloys Pty Ltd,2025-01-06,False
RFQ-0136-INV-V015,RFQ-0136,V015,Nordic Steel AS,2025-01-06,True
RFQ-0137-INV-V011,RFQ-0137,V011,Solaris Power Components,2025-02-28,False
RFQ-0137-INV-V021,RFQ-0137,V021,Helios Micro Systems,2025-02-28,False
RFQ-0137-INV-V002,RFQ-0137,V002,Tanaka Electrical KK,2025-02-28,True
RFQ-0137-INV-V006,RFQ-0137,V006,Bright Spark Electronics Ltd,2025-02-28,True
RFQ-0137-INV-V016,RFQ-0137,V016,Precision Arc Systems,2025-02-28,False
RFQ-0137-INV-V018,RFQ-0137,V018,Guangzhou Mech & Elec Co.,2025-02-28,True
RFQ-0137-INV-V013,RFQ-0137,V013,Vantage Sensors GmbH,2025-02-28,True
RFQ-0138-INV-V018,RFQ-0138,V018,Guangzhou Mech & Elec Co.,2024-04-11,True
RFQ-0138-INV-V011,RFQ-0138,V011,Solaris Power Components,2024-04-11,True
RFQ-0138-INV-V016,RFQ-0138,V016,Precision Arc Systems,2024-04-11,False
RFQ-0138-INV-V006,RFQ-0138,V006,Bright Spark Electronics Ltd,2024-04-11,False
RFQ-0138-INV-V021,RFQ-0138,V021,Helios Micro Systems,2024-04-11,True
RFQ-0138-INV-V013,RFQ-0138,V013,Vantage Sensors GmbH,2024-04-11,True
RFQ-0138-INV-V002,RFQ-0138,V002,Tanaka Electrical KK,2024-04-11,True
RFQ-0139-INV-V011,RFQ-0139,V011,Solaris Power Components,2024-08-22,False
RFQ-0139-INV-V006,RFQ-0139,V006,Bright Spark Electronics Ltd,2024-08-22,True
RFQ-0139-INV-V002,RFQ-0139,V002,Tanaka Electrical KK,2024-08-22,False
RFQ-0139-INV-V013,RFQ-0139,V013,Vantage Sensors GmbH,2024-08-22,True
RFQ-0139-INV-V021,RFQ-0139,V021,Helios Micro Systems,2024-08-22,True
RFQ-0139-INV-V018,RFQ-0139,V018,Guangzhou Mech & Elec Co.,2024-08-22,True
RFQ-0139-INV-V016,RFQ-0139,V016,Precision Arc Systems,2024-08-22,True
RFQ-0140-INV-V018,RFQ-0140,V018,Guangzhou Mech & Elec Co.,2025-03-30,True
RFQ-0140-INV-V021,RFQ-0140,V021,Helios Micro Systems,2025-03-30,False
RFQ-0140-INV-V002,RFQ-0140,V002,Tanaka Electrical KK,2025-03-30,False
RFQ-0140-INV-V013,RFQ-0140,V013,Vantage Sensors GmbH,2025-03-30,False
RFQ-0140-INV-V011,RFQ-0140,V011,Solaris Power Components,2025-03-30,True
RFQ-0140-INV-V016,RFQ-0140,V016,Precision Arc Systems,2025-03-30,True
RFQ-0140-INV-V006,RFQ-0140,V006,Bright Spark Electronics Ltd,2025-03-30,False
RFQ-0141-INV-V006,RFQ-0141,V006,Bright Spark Electronics Ltd,2025-04-26,True
RFQ-0141-INV-V002,RFQ-0141,V002,Tanaka Electrical KK,2025-04-26,True
RFQ-0141-INV-V021,RFQ-0141,V021,Helios Micro Systems,2025-04-26,True
RFQ-0141-INV-V018,RFQ-0141,V018,Guangzhou Mech & Elec Co.,2025-04-26,False
RFQ-0141-INV-V016,RFQ-0141,V016,Precision Arc Systems,2025-04-26,True
RFQ-0141-INV-V013,RFQ-0141,V013,Vantage Sensors GmbH,2025-04-26,True
RFQ-0141-INV-V011,RFQ-0141,V011,Solaris Power Components,2025-04-26,True
RFQ-0142-INV-V012,RFQ-0142,V012,Indra Copper Works,2024-01-17,True
RFQ-0142-INV-V014,RFQ-0142,V014,Coastal Alloys Pty Ltd,2024-01-17,True
RFQ-0142-INV-V023,RFQ-0142,V023,Sahara Industrial FZE,2024-01-17,True
RFQ-0142-INV-V008,RFQ-0142,V008,Delta Composites Inc.,2024-01-17,False
RFQ-0142-INV-V003,RFQ-0142,V003,Patel Alloys Pvt Ltd,2024-01-17,False
RFQ-0142-INV-V005,RFQ-0142,V005,Cerro Negro Metals SA,2024-01-17,False
RFQ-0142-INV-V020,RFQ-0142,V020,Rajasthan Rare Earths Ltd,2024-01-17,True
RFQ-0142-INV-V015,RFQ-0142,V015,Nordic Steel AS,2024-01-17,True
RFQ-0143-INV-V013,RFQ-0143,V013,Vantage Sensors GmbH,2024-12-22,True
RFQ-0143-INV-V011,RFQ-0143,V011,Solaris Power Components,2024-12-22,False
RFQ-0143-INV-V016,RFQ-0143,V016,Precision Arc Systems,2024-12-22,True
RFQ-0143-INV-V021,RFQ-0143,V021,Helios Micro Systems,2024-12-22,True
RFQ-0143-INV-V006,RFQ-0143,V006,Bright Spark Electronics Ltd,2024-12-22,True
RFQ-0143-INV-V018,RFQ-0143,V018,Guangzhou Mech & Elec Co.,2024-12-22,True
RFQ-0143-INV-V002,RFQ-0143,V002,Tanaka Electrical KK,2024-12-22,True
RFQ-0144-INV-V010,RFQ-0144,V010,Adriatic Fastenings d.o.o.,2024-10-12,False
RFQ-0144-INV-V022,RFQ-0144,V022,Andean Precision SRL,2024-10-12,True
RFQ-0144-INV-V001,RFQ-0144,V001,Kovacs Precision GmbH,2024-10-12,True
RFQ-0144-INV-V019,RFQ-0144,V019,Emerald Isle Castings Ltd,2024-10-12,True
RFQ-0144-INV-V009,RFQ-0144,V009,Fischer & Söhne KG,2024-10-12,True
RFQ-0144-INV-V004,RFQ-0144,V004,Strömberg Hydraulics AB,2024-10-12,True
RFQ-0144-INV-V007,RFQ-0144,V007,Nakamura Tooling Co.,2024-10-12,True
RFQ-0144-INV-V017,RFQ-0144,V017,Türk Makina A.Ş.,2024-10-12,True
RFQ-0145-INV-V013,RFQ-0145,V013,Vantage Sensors GmbH,2025-04-14,True
RFQ-0145-INV-V021,RFQ-0145,V021,Helios Micro Systems,2025-04-14,True
RFQ-0145-INV-V002,RFQ-0145,V002,Tanaka Electrical KK,2025-04-14,False
RFQ-0145-INV-V011,RFQ-0145,V011,Solaris Power Components,2025-04-14,True
RFQ-0145-INV-V016,RFQ-0145,V016,Precision Arc Systems,2025-04-14,False
RFQ-0145-INV-V006,RFQ-0145,V006,Bright Spark Electronics Ltd,2025-04-14,True
RFQ-0145-INV-V018,RFQ-0145,V018,Guangzhou Mech & Elec Co.,2025-04-14,True
RFQ-0146-INV-V010,RFQ-0146,V010,Adriatic Fastenings d.o.o.,2024-01-07,True
RFQ-0146-INV-V019,RFQ-0146,V019,Emerald Isle Castings Ltd,2024-01-07,False
RFQ-0146-INV-V017,RFQ-0146,V017,Türk Makina A.Ş.,2024-01-07,True
RFQ-0146-INV-V009,RFQ-0146,V009,Fischer & Söhne KG,2024-01-07,True
RFQ-0146-INV-V007,RFQ-0146,V007,Nakamura Tooling Co.,2024-01-07,True
RFQ-0146-INV-V001,RFQ-0146,V001,Kovacs Precision GmbH,2024-01-07,True
RFQ-0146-INV-V022,RFQ-0146,V022,Andean Precision SRL,2024-01-07,True
RFQ-0146-INV-V024,RFQ-0146,V024,BalticTech UAB,2024-01-07,True
RFQ-0147-INV-V002,RFQ-0147,V002,Tanaka Electrical KK,2024-04-27,True
RFQ-0147-INV-V016,RFQ-0147,V016,Precision Arc Systems,2024-04-27,True
RFQ-0147-INV-V021,RFQ-0147,V021,Helios Micro Systems,2024-04-27,True
RFQ-0147-INV-V013,RFQ-0147,V013,Vantage Sensors GmbH,2024-04-27,False
RFQ-0147-INV-V006,RFQ-0147,V006,Bright Spark Electronics Ltd,2024-04-27,False
RFQ-0147-INV-V011,RFQ-0147,V011,Solaris Power Components,2024-04-27,True
RFQ-0147-INV-V018,RFQ-0147,V018,Guangzhou Mech & Elec Co.,2024-04-27,True
RFQ-0148-INV-V013,RFQ-0148,V013,Vantage Sensors GmbH,2024-12-02,True
RFQ-0148-INV-V018,RFQ-0148,V018,Guangzhou Mech & Elec Co.,2024-12-02,True
RFQ-0148-INV-V006,RFQ-0148,V006,Bright Spark Electronics Ltd,2024-12-02,True
RFQ-0148-INV-V021,RFQ-0148,V021,Helios Micro Systems,2024-12-02,True
RFQ-0148-INV-V016,RFQ-0148,V016,Precision Arc Systems,2024-12-02,False
RFQ-0148-INV-V002,RFQ-0148,V002,Tanaka Electrical KK,2024-12-02,False
RFQ-0148-INV-V011,RFQ-0148,V011,Solaris Power Components,2024-12-02,True
RFQ-0149-INV-V009,RFQ-0149,V009,Fischer & Söhne KG,2024-01-24,True
RFQ-0149-INV-V001,RFQ-0149,V001,Kovacs Precision GmbH,2024-01-24,True
RFQ-0149-INV-V022,RFQ-0149,V022,Andean Precision SRL,2024-01-24,True
RFQ-0149-INV-V007,RFQ-0149,V007,Nakamura Tooling Co.,2024-01-24,True
RFQ-0149-INV-V017,RFQ-0149,V017,Türk Makina A.Ş.,2024-01-24,True
RFQ-0149-INV-V024,RFQ-0149,V024,BalticTech UAB,2024-01-24,True
RFQ-0149-INV-V004,RFQ-0149,V004,Strömberg Hydraulics AB,2024-01-24,True
RFQ-0149-INV-V010,RFQ-0149,V010,Adriatic Fastenings d.o.o.,2024-01-24,True
RFQ-0150-INV-V006,RFQ-0150,V006,Bright Spark Electronics Ltd,2024-11-29,True
RFQ-0150-INV-V002,RFQ-0150,V002,Tanaka Electrical KK,2024-11-29,False
RFQ-0150-INV-V021,RFQ-0150,V021,Helios Micro Systems,2024-11-29,True
RFQ-0150-INV-V018,RFQ-0150,V018,Guangzhou Mech & Elec Co.,2024-11-29,False
RFQ-0150-INV-V013,RFQ-0150,V013,Vantage Sensors GmbH,2024-11-29,True
RFQ-0150-INV-V011,RFQ-0150,V011,Solaris Power Components,2024-11-29,False
RFQ-0150-INV-V016,RFQ-0150,V016,Precision Arc Systems,2024-11-29,False
RFQ-0151-INV-V015,RFQ-0151,V015,Nordic Steel AS,2024-04-30,True
RFQ-0151-INV-V020,RFQ-0151,V020,Rajasthan Rare Earths Ltd,2024-04-30,False
RFQ-0151-INV-V008,RFQ-0151,V008,Delta Composites Inc.,2024-04-30,True
RFQ-0151-INV-V012,RFQ-0151,V012,Indra Copper Works,2024-04-30,True
RFQ-0151-INV-V003,RFQ-0151,V003,Patel Alloys Pvt Ltd,2024-04-30,False
RFQ-0151-INV-V023,RFQ-0151,V023,Sahara Industrial FZE,2024-04-30,False
RFQ-0151-INV-V014,RFQ-0151,V014,Coastal Alloys Pty Ltd,2024-04-30,True
RFQ-0151-INV-V005,RFQ-0151,V005,Cerro Negro Metals SA,2024-04-30,True
RFQ-0152-INV-V001,RFQ-0152,V001,Kovacs Precision GmbH,2024-07-04,True
RFQ-0152-INV-V017,RFQ-0152,V017,Türk Makina A.Ş.,2024-07-04,False
RFQ-0152-INV-V019,RFQ-0152,V019,Emerald Isle Castings Ltd,2024-07-04,True
RFQ-0152-INV-V007,RFQ-0152,V007,Nakamura Tooling Co.,2024-07-04,True
RFQ-0152-INV-V004,RFQ-0152,V004,Strömberg Hydraulics AB,2024-07-04,True
RFQ-0152-INV-V010,RFQ-0152,V010,Adriatic Fastenings d.o.o.,2024-07-04,True
RFQ-0152-INV-V024,RFQ-0152,V024,BalticTech UAB,2024-07-04,False
RFQ-0152-INV-V009,RFQ-0152,V009,Fischer & Söhne KG,2024-07-04,True
RFQ-0153-INV-V013,RFQ-0153,V013,Vantage Sensors GmbH,2025-02-26,True
RFQ-0153-INV-V021,RFQ-0153,V021,Helios Micro Systems,2025-02-26,False
RFQ-0153-INV-V002,RFQ-0153,V002,Tanaka Electrical KK,2025-02-26,False
RFQ-0153-INV-V011,RFQ-0153,V011,Solaris Power Components,2025-02-26,False
RFQ-0153-INV-V018,RFQ-0153,V018,Guangzhou Mech & Elec Co.,2025-02-26,True
RFQ-0153-INV-V006,RFQ-0153,V006,Bright Spark Electronics Ltd,2025-02-26,True
RFQ-0153-INV-V016,RFQ-0153,V016,Precision Arc Systems,2025-02-26,False
RFQ-0154-INV-V017,RFQ-0154,V017,Türk Makina A.Ş.,2025-05-04,True
RFQ-0154-INV-V024,RFQ-0154,V024,BalticTech UAB,2025-05-04,True
RFQ-0154-INV-V019,RFQ-0154,V019,Emerald Isle Castings Ltd,2025-05-04,True
RFQ-0154-INV-V022,RFQ-0154,V022,Andean Precision SRL,2025-05-04,True
RFQ-0154-INV-V009,RFQ-0154,V009,Fischer & Söhne KG,2025-05-04,False
RFQ-0154-INV-V010,RFQ-0154,V010,Adriatic Fastenings d.o.o.,2025-05-04,True
RFQ-0154-INV-V004,RFQ-0154,V004,Strömberg Hydraulics AB,2025-05-04,True
RFQ-0154-INV-V007,RFQ-0154,V007,Nakamura Tooling Co.,2025-05-04,False
RFQ-0155-INV-V022,RFQ-0155,V022,Andean Precision SRL,2024-04-06,False
RFQ-0155-INV-V019,RFQ-0155,V019,Emerald Isle Castings Ltd,2024-04-06,True
RFQ-0155-INV-V017,RFQ-0155,V017,Türk Makina A.Ş.,2024-04-06,True
RFQ-0155-INV-V001,RFQ-0155,V001,Kovacs Precision GmbH,2024-04-06,False
RFQ-0155-INV-V010,RFQ-0155,V010,Adriatic Fastenings d.o.o.,2024-04-06,True
RFQ-0155-INV-V007,RFQ-0155,V007,Nakamura Tooling Co.,2024-04-06,False
RFQ-0155-INV-V009,RFQ-0155,V009,Fischer & Söhne KG,2024-04-06,True
RFQ-0155-INV-V024,RFQ-0155,V024,BalticTech UAB,2024-04-06,True
RFQ-0156-INV-V008,RFQ-0156,V008,Delta Composites Inc.,2024-06-21,True
RFQ-0156-INV-V023,RFQ-0156,V023,Sahara Industrial FZE,2024-06-21,True
RFQ-0156-INV-V012,RFQ-0156,V012,Indra Copper Works,2024-06-21,True
RFQ-0156-INV-V005,RFQ-0156,V005,Cerro Negro Metals SA,2024-06-21,True
RFQ-0156-INV-V020,RFQ-0156,V020,Rajasthan Rare Earths Ltd,2024-06-21,True
RFQ-0156-INV-V015,RFQ-0156,V015,Nordic Steel AS,2024-06-21,True
RFQ-0156-INV-V003,RFQ-0156,V003,Patel Alloys Pvt Ltd,2024-06-21,True
RFQ-0156-INV-V014,RFQ-0156,V014,Coastal Alloys Pty Ltd,2024-06-21,True
RFQ-0157-INV-V021,RFQ-0157,V021,Helios Micro Systems,2025-02-04,True
RFQ-0157-INV-V016,RFQ-0157,V016,Precision Arc Systems,2025-02-04,False
RFQ-0157-INV-V006,RFQ-0157,V006,Bright Spark Electronics Ltd,2025-02-04,True
RFQ-0157-INV-V013,RFQ-0157,V013,Vantage Sensors GmbH,2025-02-04,False
RFQ-0157-INV-V011,RFQ-0157,V011,Solaris Power Components,2025-02-04,True
RFQ-0157-INV-V018,RFQ-0157,V018,Guangzhou Mech & Elec Co.,2025-02-04,True
RFQ-0157-INV-V002,RFQ-0157,V002,Tanaka Electrical KK,2025-02-04,True
RFQ-0158-INV-V002,RFQ-0158,V002,Tanaka Electrical KK,2025-03-14,True
RFQ-0158-INV-V018,RFQ-0158,V018,Guangzhou Mech & Elec Co.,2025-03-14,True
RFQ-0158-INV-V006,RFQ-0158,V006,Bright Spark Electronics Ltd,2025-03-14,True
RFQ-0158-INV-V013,RFQ-0158,V013,Vantage Sensors GmbH,2025-03-14,True
RFQ-0158-INV-V021,RFQ-0158,V021,Helios Micro Systems,2025-03-14,False
RFQ-0158-INV-V011,RFQ-0158,V011,Solaris Power Components,2025-03-14,True
RFQ-0158-INV-V016,RFQ-0158,V016,Precision Arc Systems,2025-03-14,False
RFQ-0159-INV-V016,RFQ-0159,V016,Precision Arc Systems,2024-10-09,True
RFQ-0159-INV-V013,RFQ-0159,V013,Vantage Sensors GmbH,2024-10-09,True
RFQ-0159-INV-V021,RFQ-0159,V021,Helios Micro Systems,2024-10-09,False
RFQ-0159-INV-V006,RFQ-0159,V006,Bright Spark Electronics Ltd,2024-10-09,True
RFQ-0159-INV-V011,RFQ-0159,V011,Solaris Power Components,2024-10-09,True
RFQ-0159-INV-V002,RFQ-0159,V002,Tanaka Electrical KK,2024-10-09,True
RFQ-0159-INV-V018,RFQ-0159,V018,Guangzhou Mech & Elec Co.,2024-10-09,False
RFQ-0160-INV-V008,RFQ-0160,V008,Delta Composites Inc.,2025-03-14,True
RFQ-0160-INV-V014,RFQ-0160,V014,Coastal Alloys Pty Ltd,2025-03-14,True
RFQ-0160-INV-V023,RFQ-0160,V023,Sahara Industrial FZE,2025-03-14,True
RFQ-0160-INV-V012,RFQ-0160,V012,Indra Copper Works,2025-03-14,True
RFQ-0160-INV-V015,RFQ-0160,V015,Nordic Steel AS,2025-03-14,True
RFQ-0160-INV-V020,RFQ-0160,V020,Rajasthan Rare Earths Ltd,2025-03-14,False
RFQ-0160-INV-V005,RFQ-0160,V005,Cerro Negro Metals SA,2025-03-14,True
RFQ-0160-INV-V003,RFQ-0160,V003,Patel Alloys Pvt Ltd,2025-03-14,True
RFQ-0161-INV-V003,RFQ-0161,V003,Patel Alloys Pvt Ltd,2024-09-27,True
RFQ-0161-INV-V015,RFQ-0161,V015,Nordic Steel AS,2024-09-27,True
RFQ-0161-INV-V014,RFQ-0161,V014,Coastal Alloys Pty Ltd,2024-09-27,True
RFQ-0161-INV-V008,RFQ-0161,V008,Delta Composites Inc.,2024-09-27,True
RFQ-0161-INV-V023,RFQ-0161,V023,Sahara Industrial FZE,2024-09-27,True
RFQ-0161-INV-V020,RFQ-0161,V020,Rajasthan Rare Earths Ltd,2024-09-27,True
RFQ-0161-INV-V012,RFQ-0161,V012,Indra Copper Works,2024-09-27,False
RFQ-0161-INV-V005,RFQ-0161,V005,Cerro Negro Metals SA,2024-09-27,True
RFQ-0162-INV-V016,RFQ-0162,V016,Precision Arc Systems,2024-10-29,False
RFQ-0162-INV-V013,RFQ-0162,V013,Vantage Sensors GmbH,2024-10-29,True
