bid_id,rfq_id,vendor_id,vendor_name,bid_date,bid_unit_price,bid_total_usd,delivery_days,validity_days,price_delta_pct,archetype
BID-RFQ-0117-V013,RFQ-0117,V013,Vantage Sensors GmbH,2024-04-16,25.43,5264.01,12,30,1.12,conservative
BID-RFQ-0117-V006,RFQ-0117,V006,Bright Spark Electronics Ltd,2024-04-17,23.73,4912.11,35,30,-5.64,volatile
BID-RFQ-0118-V018,RFQ-0118,V018,Guangzhou Mech & Elec Co.,2025-04-20,838.03,64528.31,31,30,-12.32,aggressive_bidder
BID-RFQ-0118-V013,RFQ-0118,V013,Vantage Sensors GmbH,2025-04-21,983.16,75703.32,42,30,2.86,conservative
BID-RFQ-0119-V022,RFQ-0119,V022,Andean Precision SRL,2024-11-06,212.18,75111.72,46,30,-13.93,aggressive_bidder
BID-RFQ-0119-V009,RFQ-0119,V009,Fischer & Söhne KG,2024-11-05,231.22,81851.88,28,30,-6.21,relationship_focused
BID-RFQ-0119-V024,RFQ-0119,V024,BalticTech UAB,2024-11-06,244.54,86567.16,37,30,-0.8,reliable
BID-RFQ-0119-V007,RFQ-0119,V007,Nakamura Tooling Co.,2024-11-05,244.54,86567.16,15,30,-0.8,conservative
BID-RFQ-0119-V001,RFQ-0119,V001,Kovacs Precision GmbH,2024-11-04,249.14,88195.56,33,30,1.06,reliable
BID-RFQ-0119-V004,RFQ-0119,V004,Strömberg Hydraulics AB,2024-11-04,245.7,86977.8,38,30,-0.33,reliable
BID-RFQ-0120-V008,RFQ-0120,V008,Delta Composites Inc.,2024-12-07,242.99,85289.49,49,30,-6.91,aggressive_bidder
BID-RFQ-0120-V005,RFQ-0120,V005,Cerro Negro Metals SA,2024-12-09,227.68,79915.68,33,30,-12.77,aggressive_bidder
BID-RFQ-0120-V012,RFQ-0120,V012,Indra Copper Works,2024-12-09,248.09,87079.59,12,30,-4.96,reliable
BID-RFQ-0120-V014,RFQ-0120,V014,Coastal Alloys Pty Ltd,2024-12-06,265.38,93148.38,54,30,1.67,relationship_focused
BID-RFQ-0120-V015,RFQ-0120,V015,Nordic Steel AS,2024-12-07,255.63,89726.13,55,30,-2.07,reliable
BID-RFQ-0120-V020,RFQ-0120,V020,Rajasthan Rare Earths Ltd,2024-12-09,261.93,91937.43,18,30,0.35,relationship_focused
BID-RFQ-0120-V003,RFQ-0120,V003,Patel Alloys Pvt Ltd,2024-12-09,252.51,88631.01,41,30,-3.26,relationship_focused
BID-RFQ-0121-V002,RFQ-0121,V002,Tanaka Electrical KK,2024-08-28,100.46,36366.52,12,30,0.13,conservative
BID-RFQ-0121-V013,RFQ-0121,V013,Vantage Sensors GmbH,2024-08-27,105.3,38118.6,21,30,4.95,conservative
BID-RFQ-0121-V018,RFQ-0121,V018,Guangzhou Mech & Elec Co.,2024-08-29,94.92,34361.04,46,30,-5.39,aggressive_bidder
BID-RFQ-0122-V018,RFQ-0122,V018,Guangzhou Mech & Elec Co.,2024-05-08,148.25,29501.75,39,30,-11.12,aggressive_bidder
BID-RFQ-0122-V011,RFQ-0122,V011,Solaris Power Components,2024-05-07,189.23,37656.77,17,30,13.45,volatile
BID-RFQ-0122-V006,RFQ-0122,V006,Bright Spark Electronics Ltd,2024-05-08,186.36,37085.64,41,30,11.74,volatile
BID-RFQ-0122-V016,RFQ-0122,V016,Precision Arc Systems,2024-05-09,142.19,28295.81,13,30,-14.75,volatile
BID-RFQ-0122-V002,RFQ-0122,V002,Tanaka Electrical KK,2024-05-06,170.2,33869.8,55,30,2.05,conservative
BID-RFQ-0122-V021,RFQ-0122,V021,Helios Micro Systems,2024-05-09,167.17,33266.83,46,30,0.23,conservative
BID-RFQ-0122-V013,RFQ-0122,V013,Vantage Sensors GmbH,2024-05-09,165.45,32924.55,47,30,-0.81,conservative
BID-RFQ-0123-V011,RFQ-0123,V011,Solaris Power Components,2024-08-23,412.1,77886.9,19,30,-13.21,volatile
BID-RFQ-0123-V006,RFQ-0123,V006,Bright Spark Electronics Ltd,2024-08-26,405.73,76682.97,49,30,-14.55,volatile
BID-RFQ-0123-V013,RFQ-0123,V013,Vantage Sensors GmbH,2024-08-25,487.04,92050.56,52,30,2.58,conservative
BID-RFQ-0123-V021,RFQ-0123,V021,Helios Micro Systems,2024-08-26,495.14,93581.46,45,30,4.28,conservative
BID-RFQ-0123-V016,RFQ-0123,V016,Precision Arc Systems,2024-08-24,434.28,82078.92,47,30,-8.54,volatile
BID-RFQ-0123-V018,RFQ-0123,V018,Guangzhou Mech & Elec Co.,2024-08-26,442.76,83681.64,54,30,-6.75,aggressive_bidder
BID-RFQ-0124-V012,RFQ-0124,V012,Indra Copper Works,2024-04-10,256.12,47382.2,40,30,-3.75,reliable
BID-RFQ-0124-V023,RFQ-0124,V023,Sahara Industrial FZE,2024-04-09,281.33,52046.05,47,30,5.72,volatile
BID-RFQ-0124-V003,RFQ-0124,V003,Patel Alloys Pvt Ltd,2024-04-10,263.87,48815.95,51,30,-0.84,relationship_focused
BID-RFQ-0124-V005,RFQ-0124,V005,Cerro Negro Metals SA,2024-04-08,250.59,46359.15,33,30,-5.83,aggressive_bidder
BID-RFQ-0124-V008,RFQ-0124,V008,Delta Composites Inc.,2024-04-07,249.05,46074.25,26,30,-6.41,aggressive_bidder
BID-RFQ-0124-V015,RFQ-0124,V015,Nordic Steel AS,2024-04-10,261.58,48392.3,38,30,-1.7,reliable
BID-RFQ-0124-V014,RFQ-0124,V014,Coastal Alloys Pty Ltd,2024-04-10,251.02,46438.7,11,30,-5.67,relationship_focused
BID-RFQ-0124-V020,RFQ-0124,V020,Rajasthan Rare Earths Ltd,2024-04-10,248.62,45994.7,28,30,-6.57,relationship_focused
BID-RFQ-0125-V011,RFQ-0125,V011,Solaris Power Components,2024-02-13,115.68,37943.04,52,30,-11.25,volatile
BID-RFQ-0125-V006,RFQ-0125,V006,Bright Spark Electronics Ltd,2024-02-13,113.28,37155.84,25,30,-13.09,volatile
BID-RFQ-0125-V018,RFQ-0125,V018,Guangzhou Mech & Elec Co.,2024-02-14,119.45,39179.6,41,30,-8.36,aggressive_bidder
BID-RFQ-0125-V021,RFQ-0125,V021,Helios Micro Systems,2024-02-14,131.02,42974.56,21,30,0.52,conservative
BID-RFQ-0126-V018,RFQ-0126,V018,Guangzhou Mech & Elec Co.,2024-03-27,143.75,14806.25,13,30,-13.08,aggressive_bidder
BID-RFQ-0126-V016,RFQ-0126,V016,Precision Arc Systems,2024-03-28,163.74,16865.22,46,30,-0.99,volatile
BID-RFQ-0126-V013,RFQ-0126,V013,Vantage Sensors GmbH,2024-03-26,174.72,17996.16,39,30,5.65,conservative
BID-RFQ-0126-V021,RFQ-0126,V021,Helios Micro Systems,2024-03-27,174.39,17962.17,25,30,5.45,conservative
BID-RFQ-0126-V006,RFQ-0126,V006,Bright Spark Electronics Ltd,2024-03-29,136.84,14094.52,47,30,-17.26,volatile
BID-RFQ-0126-V002,RFQ-0126,V002,Tanaka Electrical KK,2024-03-29,174.36,17959.08,17,30,5.42,conservative
BID-RFQ-0127-V023,RFQ-0127,V023,Sahara Industrial FZE,2024-03-05,7.35,764.4,35,30,-11.77,volatile
BID-RFQ-0127-V014,RFQ-0127,V014,Coastal Alloys Pty Ltd,2024-03-02,8.06,838.24,42,30,-3.19,relationship_focused
BID-RFQ-0127-V008,RFQ-0127,V008,Delta Composites Inc.,2024-03-05,7.61,791.44,47,30,-8.7,aggressive_bidder
BID-RFQ-0127-V012,RFQ-0127,V012,Indra Copper Works,2024-03-03,8.06,838.24,32,30,-3.21,reliable
BID-RFQ-0127-V015,RFQ-0127,V015,Nordic Steel AS,2024-03-02,8.17,849.68,26,30,-1.93,reliable
BID-RFQ-0127-V020,RFQ-0127,V020,Rajasthan Rare Earths Ltd,2024-03-05,8.45,878.8,47,30,1.4,relationship_focused
BID-RFQ-0127-V005,RFQ-0127,V005,Cerro Negro Metals SA,2024-03-04,7.36,765.44,37,30,-11.61,aggressive_bidder
BID-RFQ-0128-V007,RFQ-0128,V007,Nakamura Tooling Co.,2024-02-18,137.18,15775.7,36,30,4.99,conservative
BID-RFQ-0128-V022,RFQ-0128,V022,Andean Precision SRL,2024-02-19,117.08,13464.2,27,30,-10.39,aggressive_bidder
BID-RFQ-0128-V010,RFQ-0128,V010,Adriatic Fastenings d.o.o.,2024-02-19,122.64,14103.6,14,30,-6.14,aggressive_bidder
BID-RFQ-0128-V001,RFQ-0128,V001,Kovacs Precision GmbH,2024-02-19,133.19,15316.85,45,30,1.93,reliable
BID-RFQ-0128-V009,RFQ-0128,V009,Fischer & Söhne KG,2024-02-17,127.94,14713.1,49,30,-2.09,relationship_focused
BID-RFQ-0128-V017,RFQ-0128,V017,Türk Makina A.Ş.,2024-02-16,116.04,13344.6,30,30,-11.2,aggressive_bidder
BID-RFQ-0128-V024,RFQ-0128,V024,BalticTech UAB,2024-02-19,131.24,15092.6,53,30,0.44,reliable
BID-RFQ-0129-V018,RFQ-0129,V018,Guangzhou Mech & Elec Co.,2024-03-29,387.37,98004.61,42,30,-12.14,aggressive_bidder
BID-RFQ-0129-V002,RFQ-0129,V002,Tanaka Electrical KK,2024-03-30,442.59,111975.27,34,30,0.39,conservative
BID-RFQ-0129-V021,RFQ-0129,V021,Helios Micro Systems,2024-04-01,464.91,117622.23,38,30,5.45,conservative
BID-RFQ-0130-V020,RFQ-0130,V020,Rajasthan Rare Earths Ltd,2024-12-28,167.11,70520.42,53,30,-6.92,relationship_focused
BID-RFQ-0130-V023,RFQ-0130,V023,Sahara Industrial FZE,2024-12-28,170.98,72153.56,34,30,-4.76,volatile
BID-RFQ-0130-V008,RFQ-0130,V008,Delta Composites Inc.,2024-12-31,155.88,65781.36,43,30,-13.17,aggressive_bidder
BID-RFQ-0130-V014,RFQ-0130,V014,Coastal Alloys Pty Ltd,2024-12-28,176.58,74516.76,32,30,-1.64,relationship_focused
BID-RFQ-0130-V015,RFQ-0130,V015,Nordic Steel AS,2024-12-29,174.33,73567.26,37,30,-2.9,reliable
BID-RFQ-0130-V012,RFQ-0130,V012,Indra Copper Works,2024-12-28,181.03,76394.66,44,30,0.84,reliable
BID-RFQ-0130-V003,RFQ-0130,V003,Patel Alloys Pvt Ltd,2024-12-29,172.2,72668.4,26,30,-4.08,relationship_focused
BID-RFQ-0131-V002,RFQ-0131,V002,Tanaka Electrical KK,2024-07-16,61.44,13271.04,44,30,5.56,conservative
BID-RFQ-0131-V018,RFQ-0131,V018,Guangzhou Mech & Elec Co.,2024-07-13,54.06,11676.96,41,30,-7.12,aggressive_bidder
BID-RFQ-0131-V013,RFQ-0131,V013,Vantage Sensors GmbH,2024-07-16,57.32,12381.12,25,30,-1.51,conservative
BID-RFQ-0131-V011,RFQ-0131,V011,Solaris Power Components,2024-07-15,54.08,11681.28,12,30,-7.08,volatile
BID-RFQ-0131-V006,RFQ-0131,V006,Bright Spark Electronics Ltd,2024-07-16,51.04,11024.64,33,30,-12.32,volatile
BID-RFQ-0131-V016,RFQ-0131,V016,Precision Arc Systems,2024-07-14,59.63,12880.08,16,30,2.44,volatile
BID-RFQ-0132-V007,RFQ-0132,V007,Nakamura Tooling Co.,2024-10-24,378.29,69227.07,16,30,5.88,conservative
BID-RFQ-0132-V022,RFQ-0132,V022,Andean Precision SRL,2024-10-24,334.97,61299.51,21,30,-6.24,aggressive_bidder
BID-RFQ-0132-V019,RFQ-0132,V019,Emerald Isle Castings Ltd,2024-10-24,353.35,64663.05,20,30,-1.1,conservative
BID-RFQ-0132-V017,RFQ-0132,V017,Türk Makina A.Ş.,2024-10-24,307.74,56316.42,34,30,-13.87,aggressive_bidder
BID-RFQ-0132-V004,RFQ-0132,V004,Strömberg Hydraulics AB,2024-10-21,362.79,66390.57,34,30,1.54,reliable
BID-RFQ-0133-V024,RFQ-0133,V024,BalticTech UAB,2024-09-22,665.04,176235.6,11,30,-3.41,reliable
BID-RFQ-0133-V010,RFQ-0133,V010,Adriatic Fastenings d.o.o.,2024-09-21,619.25,164101.25,52,30,-10.06,aggressive_bidder
BID-RFQ-0133-V007,RFQ-0133,V007,Nakamura Tooling Co.,2024-09-24,713.54,189088.1,10,30,3.63,conservative
BID-RFQ-0133-V017,RFQ-0133,V017,Türk Makina A.Ş.,2024-09-24,624.53,165500.45,45,30,-9.29,aggressive_bidder
BID-RFQ-0133-V004,RFQ-0133,V004,Strömberg Hydraulics AB,2024-09-21,684.84,181482.6,50,30,-0.54,reliable
BID-RFQ-0133-V001,RFQ-0133,V001,Kovacs Precision GmbH,2024-09-24,664.05,175973.25,14,30,-3.56,reliable
BID-RFQ-0133-V009,RFQ-0133,V009,Fischer & Söhne KG,2024-09-22,694.41,184018.65,34,30,0.85,relationship_focused
BID-RFQ-0134-V021,RFQ-0134,V021,Helios Micro Systems,2024-11-04,11.55,1501.5,16,30,-0.9,conservative
BID-RFQ-0134-V011,RFQ-0134,V011,Solaris Power Components,2024-11-01,11.88,1544.4,14,30,1.9,volatile
BID-RFQ-0134-V013,RFQ-0134,V013,Vantage Sensors GmbH,2024-11-01,11.46,1489.8,46,30,-1.64,conservative
BID-RFQ-0135-V024,RFQ-0135,V024,BalticTech UAB,2024-08-12,172.13,74876.55,13,30,2.08,reliable
BID-RFQ-0135-V022,RFQ-0135,V022,Andean Precision SRL,2024-08-13,147.08,63979.8,33,30,-12.77,aggressive_bidder
BID-RFQ-0135-V017,RFQ-0135,V017,Türk Makina A.Ş.,2024-08-13,146.4,63684.0,16,30,-13.18,aggressive_bidder
BID-RFQ-0135-V009,RFQ-0135,V009,Fischer & Söhne KG,2024-08-13,157.62,68564.7,46,30,-6.52,relationship_focused
BID-RFQ-0135-V004,RFQ-0135,V004,Strömberg Hydraulics AB,2024-08-13,171.38,74550.3,42,30,1.64,reliable
BID-RFQ-0135-V007,RFQ-0135,V007,Nakamura Tooling Co.,2024-08-10,172.73,75137.55,48,30,2.44,conservative
BID-RFQ-0136-V008,RFQ-0136,V008,Delta Composites Inc.,2025-01-13,192.83,60162.96,33,30,-12.0,aggressive_bidder
BID-RFQ-0136-V012,RFQ-0136,V012,Indra Copper Works,2025-01-16,208.86,65164.32,22,30,-4.69,reliable
BID-RFQ-0136-V005,RFQ-0136,V005,Cerro Negro Metals SA,2025-01-15,199.24,62162.88,50,30,-9.08,aggressive_bidder
BID-RFQ-0136-V003,RFQ-0136,V003,Patel Alloys Pvt Ltd,2025-01-16,222.74,69494.88,20,30,1.65,relationship_focused
BID-RFQ-0136-V020,RFQ-0136,V020,Rajasthan Rare Earths Ltd,2025-01-16,215.63,67276.56,24,30,-1.6,relationship_focused
BID-RFQ-0136-V015,RFQ-0136,V015,Nordic Steel AS,2025-01-14,220.21,68705.52,50,30,0.49,reliable
BID-RFQ-0137-V002,RFQ-0137,V002,Tanaka Electrical KK,2025-03-14,52.39,7544.16,32,30,-1.11,conservative
BID-RFQ-0137-V006,RFQ-0137,V006,Bright Spark Electronics Ltd,2025-03-11,46.78,6736.32,13,30,-11.69,volatile
BID-RFQ-0137-V018,RFQ-0137,V018,Guangzhou Mech & Elec Co.,2025-03-11,46.93,6757.92,23,30,-11.41,aggressive_bidder
BID-RFQ-0137-V013,RFQ-0137,V013,Vantage Sensors GmbH,2025-03-14,54.88,7902.72,50,30,3.59,conservative
BID-RFQ-0138-V018,RFQ-0138,V018,Guangzhou Mech & Elec Co.,2024-04-23,59.26,7229.72,10,30,-10.51,aggressive_bidder
BID-RFQ-0138-V011,RFQ-0138,V011,Solaris Power Components,2024-04-23,59.58,7268.76,53,30,-10.03,volatile
BID-RFQ-0138-V021,RFQ-0138,V021,Helios Micro Systems,2024-04-25,67.5,8235.0,30,30,1.93,conservative
BID-RFQ-0138-V013,RFQ-0138,V013,Vantage Sensors GmbH,2024-04-25,70.12,8554.64,28,30,5.88,conservative
BID-RFQ-0138-V002,RFQ-0138,V002,Tanaka Electrical KK,2024-04-24,66.07,8060.54,12,30,-0.23,conservative
BID-RFQ-0139-V006,RFQ-0139,V006,Bright Spark Electronics Ltd,2024-09-02,160.63,53329.16,46,30,13.6,volatile
BID-RFQ-0139-V013,RFQ-0139,V013,Vantage Sensors GmbH,2024-08-30,149.35,49584.2,10,30,5.63,conservative
BID-RFQ-0139-V021,RFQ-0139,V021,Helios Micro Systems,2024-09-02,140.0,46480.0,20,30,-0.99,conservative
BID-RFQ-0139-V018,RFQ-0139,V018,Guangzhou Mech & Elec Co.,2024-09-01,122.46,40656.72,41,30,-13.39,aggressive_bidder
BID-RFQ-0139-V016,RFQ-0139,V016,Precision Arc Systems,2024-09-01,141.64,47024.48,46,30,0.17,volatile
BID-RFQ-0140-V018,RFQ-0140,V018,Guangzhou Mech & Elec Co.,2025-04-07,67.36,27819.68,42,30,-8.52,aggressive_bidder
BID-RFQ-0140-V011,RFQ-0140,V011,Solaris Power Components,2025-04-09,75.57,31210.41,52,30,2.63,volatile
BID-RFQ-0140-V016,RFQ-0140,V016,Precision Arc Systems,2025-04-09,78.55,32441.15,33,30,6.68,volatile
BID-RFQ-0141-V006,RFQ-0141,V006,Bright Spark Electronics Ltd,2025-05-04,121.17,20114.22,31,30,7.64,volatile
BID-RFQ-0141-V002,RFQ-0141,V002,Tanaka Electrical KK,2025-05-05,114.28,18970.48,49,30,1.52,conservative
BID-RFQ-0141-V021,RFQ-0141,V021,Helios Micro Systems,2025-05-03,117.64,19528.24,48,30,4.5,conservative
BID-RFQ-0141-V016,RFQ-0141,V016,Precision Arc Systems,2025-05-03,95.32,15823.12,36,30,-15.32,volatile
BID-RFQ-0141-V013,RFQ-0141,V013,Vantage Sensors GmbH,2025-05-03,117.1,19438.6,19,30,4.03,conservative
BID-RFQ-0141-V011,RFQ-0141,V011,Solaris Power Components,2025-05-04,103.47,17176.02,35,30,-8.08,volatile
BID-RFQ-0142-V012,RFQ-0142,V012,Indra Copper Works,2024-01-29,357.19,62865.44,31,30,0.32,reliable
BID-RFQ-0142-V014,RFQ-0142,V014,Coastal Alloys Pty Ltd,2024-01-28,351.07,61788.32,36,30,-1.4,relationship_focused
BID-RFQ-0142-V023,RFQ-0142,V023,Sahara Industrial FZE,2024-01-31,336.63,59246.88,25,30,-5.45,volatile
BID-RFQ-0142-V020,RFQ-0142,V020,Rajasthan Rare Earths Ltd,2024-01-31,358.3,63060.8,43,30,0.64,relationship_focused
BID-RFQ-0142-V015,RFQ-0142,V015,Nordic Steel AS,2024-01-29,358.52,63099.52,27,30,0.7,reliable
BID-RFQ-0143-V013,RFQ-0143,V013,Vantage Sensors GmbH,2025-01-01,266.15,42317.85,10,30,-0.58,conservative
BID-RFQ-0143-V016,RFQ-0143,V016,Precision Arc Systems,2025-01-01,253.21,40260.39,17,30,-5.42,volatile
BID-RFQ-0143-V021,RFQ-0143,V021,Helios Micro Systems,2025-01-01,264.99,42133.41,26,30,-1.02,conservative
BID-RFQ-0143-V006,RFQ-0143,V006,Bright Spark Electronics Ltd,2025-01-03,246.82,39244.38,46,30,-7.8,volatile
BID-RFQ-0143-V018,RFQ-0143,V018,Guangzhou Mech & Elec Co.,2025-01-03,242.18,38506.62,15,30,-9.54,aggressive_bidder
BID-RFQ-0143-V002,RFQ-0143,V002,Tanaka Electrical KK,2025-01-01,266.84,42427.56,21,30,-0.33,conservative
BID-RFQ-0144-V022,RFQ-0144,V022,Andean Precision SRL,2024-10-27,3.32,444.88,30,30,-12.0,aggressive_bidder
BID-RFQ-0144-V001,RFQ-0144,V001,Kovacs Precision GmbH,2024-10-26,3.61,483.74,33,30,-4.5,reliable
BID-RFQ-0144-V019,RFQ-0144,V019,Emerald Isle Castings Ltd,2024-10-27,3.72,498.48,22,30,-1.47,conservative
BID-RFQ-0144-V009,RFQ-0144,V009,Fischer & Söhne KG,2024-10-25,3.82,511.88,22,30,1.18,relationship_focused
BID-RFQ-0144-V004,RFQ-0144,V004,Strömberg Hydraulics AB,2024-10-25,3.64,487.76,41,30,-3.51,reliable
BID-RFQ-0144-V007,RFQ-0144,V007,Nakamura Tooling Co.,2024-10-26,3.96,530.64,19,30,4.88,conservative
BID-RFQ-0144-V017,RFQ-0144,V017,Türk Makina A.Ş.,2024-10-27,3.25,435.5,24,30,-13.99,aggressive_bidder
BID-RFQ-0145-V013,RFQ-0145,V013,Vantage Sensors GmbH,2025-04-25,106.82,31832.36,34,30,-1.03,conservative
BID-RFQ-0145-V021,RFQ-0145,V021,Helios Micro Systems,2025-04-27,110.6,32958.8,41,30,2.47,conservative
BID-RFQ-0145-V011,RFQ-0145,V011,Solaris Power Components,2025-04-25,97.86,29162.28,23,30,-9.33,volatile
BID-RFQ-0145-V006,RFQ-0145,V006,Bright Spark Electronics Ltd,2025-04-26,108.46,32321.08,19,30,0.49,volatile
BID-RFQ-0145-V018,RFQ-0145,V018,Guangzhou Mech & Elec Co.,2025-04-26,94.87,28271.26,40,30,-12.1,aggressive_bidder
BID-RFQ-0146-V010,RFQ-0146,V010,Adriatic Fastenings d.o.o.,2024-01-14,353.0,145083.0,52,30,-12.66,aggressive_bidder
BID-RFQ-0146-V017,RFQ-0146,V017,Türk Makina A.Ş.,2024-01-14,376.37,154688.07,50,30,-6.88,aggressive_bidder
BID-RFQ-0146-V009,RFQ-0146,V009,Fischer & Söhne KG,2024-01-14,397.45,163351.95,23,30,-1.67,relationship_focused
BID-RFQ-0146-V007,RFQ-0146,V007,Nakamura Tooling Co.,2024-01-16,396.69,163039.59,14,30,-1.85,conservative
BID-RFQ-0146-V001,RFQ-0146,V001,Kovacs Precision GmbH,2024-01-16,397.88,163528.68,35,30,-1.56,reliable
BID-RFQ-0146-V022,RFQ-0146,V022,Andean Precision SRL,2024-01-15,363.11,149238.21,21,30,-10.16,aggressive_bidder
BID-RFQ-0146-V024,RFQ-0146,V024,BalticTech UAB,2024-01-13,404.59,166286.49,50,30,0.1,reliable
BID-RFQ-0147-V002,RFQ-0147,V002,Tanaka Electrical KK,2024-05-09,116.84,37038.28,34,30,-1.45,conservative
BID-RFQ-0147-V016,RFQ-0147,V016,Precision Arc Systems,2024-05-08,97.26,30831.42,35,30,-17.96,volatile
BID-RFQ-0147-V021,RFQ-0147,V021,Helios Micro Systems,2024-05-07,124.58,39491.86,32,30,5.08,conservative
BID-RFQ-0147-V011,RFQ-0147,V011,Solaris Power Components,2024-05-10,107.87,34194.79,39,30,-9.01,volatile
BID-RFQ-0147-V018,RFQ-0147,V018,Guangzhou Mech & Elec Co.,2024-05-09,102.49,32489.33,17,30,-13.55,aggressive_bidder
BID-RFQ-0148-V013,RFQ-0148,V013,Vantage Sensors GmbH,2024-12-18,1266.94,188774.06,26,30,1.31,conservative
BID-RFQ-0148-V018,RFQ-0148,V018,Guangzhou Mech & Elec Co.,2024-12-18,1144.34,170506.66,25,30,-8.49,aggressive_bidder
BID-RFQ-0148-V006,RFQ-0148,V006,Bright Spark Electronics Ltd,2024-12-20,1296.73,193212.77,13,30,3.69,volatile
BID-RFQ-0148-V021,RFQ-0148,V021,Helios Micro Systems,2024-12-18,1241.31,184955.19,38,30,-0.74,conservative
BID-RFQ-0148-V011,RFQ-0148,V011,Solaris Power Components,2024-12-18,1349.13,201020.37,47,30,7.88,volatile
BID-RFQ-0149-V009,RFQ-0149,V009,Fischer & Söhne KG,2024-01-31,61.53,19935.72,35,30,-4.0,relationship_focused
BID-RFQ-0149-V001,RFQ-0149,V001,Kovacs Precision GmbH,2024-01-30,62.01,20091.24,55,30,-3.25,reliable
BID-RFQ-0149-V022,RFQ-0149,V022,Andean Precision SRL,2024-02-02,55.54,17994.96,21,30,-13.35,aggressive_bidder
BID-RFQ-0149-V007,RFQ-0149,V007,Nakamura Tooling Co.,2024-01-30,64.17,20791.08,52,30,0.12,conservative
BID-RFQ-0149-V017,RFQ-0149,V017,Türk Makina A.Ş.,2024-01-30,59.62,19316.88,51,30,-6.97,aggressive_bidder
BID-RFQ-0149-V024,RFQ-0149,V024,BalticTech UAB,2024-02-02,64.28,20826.72,28,30,0.3,reliable
BID-RFQ-0149-V004,RFQ-0149,V004,Strömberg Hydraulics AB,2024-02-01,61.13,19806.12,45,30,-4.62,reliable
BID-RFQ-0149-V010,RFQ-0149,V010,Adriatic Fastenings d.o.o.,2024-02-01,55.89,18108.36,18,30,-12.8,aggressive_bidder
BID-RFQ-0150-V006,RFQ-0150,V006,Bright Spark Electronics Ltd,2024-12-13,141.11,23565.37,30,30,7.6,volatile
BID-RFQ-0150-V021,RFQ-0150,V021,Helios Micro Systems,2024-12-12,134.35,22436.45,23,30,2.45,conservative
BID-RFQ-0150-V013,RFQ-0150,V013,Vantage Sensors GmbH,2024-12-12,135.46,22621.82,38,30,3.3,conservative
BID-RFQ-0151-V015,RFQ-0151,V015,Nordic Steel AS,2024-05-17,152.59,49591.75,48,30,-4.49,reliable
BID-RFQ-0151-V008,RFQ-0151,V008,Delta Composites Inc.,2024-05-19,151.01,49078.25,14,30,-5.48,aggressive_bidder
BID-RFQ-0151-V012,RFQ-0151,V012,Indra Copper Works,2024-05-20,160.67,52217.75,45,30,0.58,reliable
BID-RFQ-0151-V014,RFQ-0151,V014,Coastal Alloys Pty Ltd,2024-05-17,150.74,48990.5,16,30,-5.64,relationship_focused
BID-RFQ-0151-V005,RFQ-0151,V005,Cerro Negro Metals SA,2024-05-20,139.87,45457.75,24,30,-12.45,aggressive_bidder
BID-RFQ-0152-V001,RFQ-0152,V001,Kovacs Precision GmbH,2024-07-16,10.96,1183.68,28,30,-3.44,reliable
BID-RFQ-0152-V019,RFQ-0152,V019,Emerald Isle Castings Ltd,2024-07-14,11.27,1217.16,42,30,-0.67,conservative
BID-RFQ-0152-V007,RFQ-0152,V007,Nakamura Tooling Co.,2024-07-16,11.69,1262.52,30,30,3.08,conservative
BID-RFQ-0152-V004,RFQ-0152,V004,Strömberg Hydraulics AB,2024-07-14,11.29,1219.32,15,30,-0.46,reliable
BID-RFQ-0152-V010,RFQ-0152,V010,Adriatic Fastenings d.o.o.,2024-07-16,9.79,1057.32,17,30,-13.75,aggressive_bidder
BID-RFQ-0152-V009,RFQ-0152,V009,Fischer & Söhne KG,2024-07-16,10.97,1184.76,49,30,-3.32,relationship_focused
BID-RFQ-0153-V013,RFQ-0153,V013,Vantage Sensors GmbH,2025-03-07,146.08,67635.04,14,30,2.59,conservative
BID-RFQ-0153-V018,RFQ-0153,V018,Guangzhou Mech & Elec Co.,2025-03-06,133.6,61856.8,10,30,-6.17,aggressive_bidder
BID-RFQ-0153-V006,RFQ-0153,V006,Bright Spark Electronics Ltd,2025-03-05,148.42,68718.46,46,30,4.23,volatile
BID-RFQ-0154-V017,RFQ-0154,V017,Türk Makina A.Ş.,2025-05-15,244.49,102685.8,22,30,-12.99,aggressive_bidder
BID-RFQ-0154-V024,RFQ-0154,V024,BalticTech UAB,2025-05-15,288.03,120972.6,46,30,2.5,reliable
BID-RFQ-0154-V019,RFQ-0154,V019,Emerald Isle Castings Ltd,2025-05-14,287.23,120636.6,45,30,2.21,conservative
BID-RFQ-0154-V022,RFQ-0154,V022,Andean Precision SRL,2025-05-16,243.24,102160.8,44,30,-13.44,aggressive_bidder
BID-RFQ-0154-V010,RFQ-0154,V010,Adriatic Fastenings d.o.o.,2025-05-15,255.57,107339.4,49,30,-9.05,aggressive_bidder
BID-RFQ-0154-V004,RFQ-0154,V004,Strömberg Hydraulics AB,2025-05-13,272.44,114424.8,45,30,-3.05,reliable
BID-RFQ-0155-V019,RFQ-0155,V019,Emerald Isle Castings Ltd,2024-04-19,84.11,39699.92,24,30,-1.4,conservative
BID-RFQ-0155-V017,RFQ-0155,V017,Türk Makina A.Ş.,2024-04-18,76.05,35895.6,40,30,-10.86,aggressive_bidder
