eval_id,rfq_id,vendor_id,vendor_name,bid_total_usd,delivery_days,price_score,delivery_score,quality_score,relationship_score,composite_score,selected,month_index
EVAL-RFQ-0107-V001,RFQ-0107,V001,Kovacs Precision GmbH,2474.98,16,11.12,75.0,91.0,100.0,55.15,True,10
EVAL-RFQ-0107-V010,RFQ-0107,V010,Adriatic Fastenings d.o.o.,2217.7,14,20.36,85.71,74.0,61.0,54.76,True,10
EVAL-RFQ-0107-V024,RFQ-0107,V024,BalticTech UAB,2501.78,12,10.15,100.0,80.0,40.0,54.06,True,10
EVAL-RFQ-0107-V009,RFQ-0107,V009,Fischer & Söhne KG,2448.18,19,12.08,63.16,89.0,100.0,51.58,True,10
EVAL-RFQ-0107-V004,RFQ-0107,V004,Strömberg Hydraulics AB,2405.3,29,13.62,41.38,93.0,100.0,46.46,True,10
EVAL-RFQ-0107-V017,RFQ-0107,V017,Türk Makina A.Ş.,2320.88,32,16.65,37.5,73.0,61.0,38.61,False,10
EVAL-RFQ-0107-V019,RFQ-0107,V019,Emerald Isle Castings Ltd,2784.52,53,0.0,22.64,87.0,75.0,31.69,False,10
EVAL-RFQ-0107-V022,RFQ-0107,V022,Andean Precision SRL,2590.22,35,6.98,34.29,70.0,40.0,31.08,False,10
EVAL-RFQ-0108-V020,RFQ-0108,V020,Rajasthan Rare Earths Ltd,44449.44,22,4.96,100.0,79.2,61.0,53.92,True,10
EVAL-RFQ-0108-V003,RFQ-0108,V003,Patel Alloys Pvt Ltd,42467.04,26,9.2,84.62,81.2,75.0,52.8,True,10
EVAL-RFQ-0108-V014,RFQ-0108,V014,Coastal Alloys Pty Ltd,42100.8,27,9.98,81.48,79.0,68.0,51.04,True,10
EVAL-RFQ-0108-V008,RFQ-0108,V008,Delta Composites Inc.,41868.96,29,10.47,75.86,76.0,68.0,48.95,True,10
EVAL-RFQ-0108-V023,RFQ-0108,V023,Sahara Industrial FZE,46767.84,26,0.0,84.62,68.0,40.0,42.98,True,10
EVAL-RFQ-0108-V015,RFQ-0108,V015,Nordic Steel AS,45252.48,49,3.24,44.9,90.0,100.0,42.77,False,10
EVAL-RFQ-0108-V012,RFQ-0108,V012,Indra Copper Works,45272.64,41,3.2,53.66,84.2,82.0,42.42,False,10
EVAL-RFQ-0109-V021,RFQ-0109,V021,Helios Micro Systems,17750.21,10,9.18,100.0,82.0,40.0,54.07,True,10
EVAL-RFQ-0109-V013,RFQ-0109,V013,Vantage Sensors GmbH,18118.84,29,7.3,34.48,88.0,89.0,39.76,True,10
EVAL-RFQ-0109-V002,RFQ-0109,V002,Tanaka Electrical KK,18207.62,43,6.84,23.26,90.0,89.0,36.61,True,10
EVAL-RFQ-0109-V018,RFQ-0109,V018,Guangzhou Mech & Elec Co.,19545.11,32,0.0,31.25,53.8,54.0,25.54,True,10
EVAL-RFQ-0110-V021,RFQ-0110,V021,Helios Micro Systems,5950.2,12,5.38,100.0,82.0,40.0,52.55,True,10
EVAL-RFQ-0110-V013,RFQ-0110,V013,Vantage Sensors GmbH,5585.48,21,11.18,57.14,88.0,89.0,48.12,True,10
EVAL-RFQ-0110-V016,RFQ-0110,V016,Precision Arc Systems,6125.04,29,2.6,41.38,68.0,54.0,32.45,True,10
EVAL-RFQ-0110-V018,RFQ-0110,V018,Guangzhou Mech & Elec Co.,6288.6,34,0.0,35.29,53.8,54.0,26.75,True,10
EVAL-RFQ-0111-V005,RFQ-0111,V005,Cerro Negro Metals SA,1413.6,13,16.73,100.0,75.0,68.0,58.49,True,10
EVAL-RFQ-0111-V012,RFQ-0111,V012,Indra Copper Works,1562.4,18,7.96,72.22,84.2,82.0,49.89,True,10
EVAL-RFQ-0111-V015,RFQ-0111,V015,Nordic Steel AS,1619.44,36,4.6,36.11,90.0,100.0,40.67,True,10
EVAL-RFQ-0111-V003,RFQ-0111,V003,Patel Alloys Pvt Ltd,1505.36,54,11.32,24.07,81.2,75.0,35.49,True,10
EVAL-RFQ-0111-V014,RFQ-0111,V014,Coastal Alloys Pty Ltd,1541.32,46,9.2,28.26,79.0,68.0,34.76,True,10
EVAL-RFQ-0111-V020,RFQ-0111,V020,Rajasthan Rare Earths Ltd,1504.12,53,11.4,24.53,79.2,61.0,33.86,False,10
EVAL-RFQ-0111-V023,RFQ-0111,V023,Sahara Industrial FZE,1697.56,39,0.0,33.33,68.0,40.0,27.6,False,10
EVAL-RFQ-0112-V005,RFQ-0112,V005,Cerro Negro Metals SA,86981.05,23,11.87,73.91,75.0,68.0,48.72,True,10
EVAL-RFQ-0112-V023,RFQ-0112,V023,Sahara Industrial FZE,97656.39,17,1.06,100.0,68.0,40.0,48.02,True,10
EVAL-RFQ-0112-V015,RFQ-0112,V015,Nordic Steel AS,95882.93,40,2.85,42.5,90.0,100.0,41.89,True,10
EVAL-RFQ-0112-V020,RFQ-0112,V020,Rajasthan Rare Earths Ltd,90453.87,35,8.35,48.57,79.2,61.0,39.85,True,10
EVAL-RFQ-0112-V012,RFQ-0112,V012,Indra Copper Works,98698.73,40,0.0,42.5,84.2,82.0,37.79,True,10
EVAL-RFQ-0112-V003,RFQ-0112,V003,Patel Alloys Pvt Ltd,93521.61,50,5.25,34.0,81.2,75.0,36.04,False,10
EVAL-RFQ-0112-V008,RFQ-0112,V008,Delta Composites Inc.,94195.92,49,4.56,34.69,76.0,68.0,34.23,False,10
EVAL-RFQ-0113-V011,RFQ-0113,V011,Solaris Power Components,94902.72,21,6.95,100.0,70.0,54.0,52.18,True,10
EVAL-RFQ-0113-V002,RFQ-0113,V002,Tanaka Electrical KK,101992.0,27,0.0,77.78,90.0,89.0,50.23,True,10
EVAL-RFQ-0113-V016,RFQ-0113,V016,Precision Arc Systems,91525.28,39,10.26,53.85,68.0,54.0,39.26,True,10
EVAL-RFQ-0113-V006,RFQ-0113,V006,Bright Spark Electronics Ltd,93188.92,54,8.63,38.89,72.0,61.0,35.62,True,10
EVAL-RFQ-0114-V002,RFQ-0114,V002,Tanaka Electrical KK,81443.52,17,8.02,94.12,90.0,89.0,58.34,True,10
EVAL-RFQ-0114-V013,RFQ-0114,V013,Vantage Sensors GmbH,79773.12,21,9.91,76.19,88.0,89.0,53.32,True,10
EVAL-RFQ-0114-V006,RFQ-0114,V006,Bright Spark Electronics Ltd,87644.16,16,1.02,100.0,72.0,61.0,50.91,True,10
EVAL-RFQ-0114-V011,RFQ-0114,V011,Solaris Power Components,74629.44,53,15.72,30.19,70.0,54.0,34.74,True,10
EVAL-RFQ-0114-V021,RFQ-0114,V021,Helios Micro Systems,79312.32,54,10.43,29.63,82.0,40.0,33.46,True,10
EVAL-RFQ-0114-V016,RFQ-0114,V016,Precision Arc Systems,88545.6,47,0.0,34.04,68.0,54.0,29.21,False,10
EVAL-RFQ-0115-V015,RFQ-0115,V015,Nordic Steel AS,97154.33,37,1.47,100.0,90.0,100.0,58.59,True,10
EVAL-RFQ-0115-V003,RFQ-0115,V003,Patel Alloys Pvt Ltd,93213.98,43,5.46,86.05,81.2,75.0,51.74,True,10
EVAL-RFQ-0115-V012,RFQ-0115,V012,Indra Copper Works,98600.33,46,0.0,80.43,84.2,82.0,49.17,True,10
EVAL-RFQ-0115-V005,RFQ-0115,V005,Cerro Negro Metals SA,93293.51,46,5.38,80.43,75.0,68.0,48.08,True,10
EVAL-RFQ-0115-V008,RFQ-0115,V008,Delta Composites Inc.,96052.96,48,2.58,77.08,76.0,68.0,46.16,True,10
EVAL-RFQ-0115-V023,RFQ-0115,V023,Sahara Industrial FZE,94684.08,55,3.97,67.27,68.0,40.0,39.37,False,10
EVAL-RFQ-0116-V009,RFQ-0116,V009,Fischer & Söhne KG,39280.08,23,2.56,100.0,89.0,100.0,58.82,True,11
EVAL-RFQ-0116-V007,RFQ-0116,V007,Nakamura Tooling Co.,40310.66,27,0.0,85.19,92.0,96.0,53.56,True,11
EVAL-RFQ-0116-V004,RFQ-0116,V004,Strömberg Hydraulics AB,38117.84,32,5.44,71.88,93.0,100.0,52.34,True,11
EVAL-RFQ-0116-V022,RFQ-0116,V022,Andean Precision SRL,36013.55,24,10.66,95.83,70.0,40.0,51.01,True,11
EVAL-RFQ-0116-V019,RFQ-0116,V019,Emerald Isle Castings Ltd,39627.39,51,1.7,45.1,87.0,75.0,39.11,True,11
EVAL-RFQ-0116-V024,RFQ-0116,V024,BalticTech UAB,38753.44,41,3.86,56.1,80.0,40.0,38.37,False,11
EVAL-RFQ-0117-V016,RFQ-0117,V016,Precision Arc Systems,125980.2,18,22.65,77.78,68.0,54.0,51.39,True,11
EVAL-RFQ-0117-V018,RFQ-0117,V018,Guangzhou Mech & Elec Co.,162867.6,14,0.0,100.0,52.2,54.0,45.84,True,11
EVAL-RFQ-0117-V013,RFQ-0117,V013,Vantage Sensors GmbH,147823.2,32,9.24,43.75,88.0,89.0,43.32,True,11
EVAL-RFQ-0117-V002,RFQ-0117,V002,Tanaka Electrical KK,143917.2,36,11.64,38.89,90.0,89.0,43.22,True,11
EVAL-RFQ-0117-V011,RFQ-0117,V011,Solaris Power Components,144999.0,34,10.97,41.18,70.0,54.0,36.14,True,11
EVAL-RFQ-0117-V021,RFQ-0117,V021,Helios Micro Systems,143366.4,41,11.97,34.15,82.0,40.0,35.43,False,11
EVAL-RFQ-0118-V006,RFQ-0118,V006,Bright Spark Electronics Ltd,65395.35,41,17.41,100.0,72.0,61.0,57.47,True,11
EVAL-RFQ-0118-V013,RFQ-0118,V013,Vantage Sensors GmbH,72936.87,45,7.89,91.11,88.0,89.0,56.99,True,11
EVAL-RFQ-0118-V021,RFQ-0118,V021,Helios Micro Systems,68764.11,43,13.16,95.35,82.0,40.0,54.27,True,11
EVAL-RFQ-0118-V016,RFQ-0118,V016,Precision Arc Systems,66575.22,51,15.92,80.39,68.0,54.0,49.49,True,11
EVAL-RFQ-0118-V018,RFQ-0118,V018,Guangzhou Mech & Elec Co.,79183.95,55,0.0,74.55,52.2,54.0,38.2,True,11
EVAL-RFQ-0119-V002,RFQ-0119,V002,Tanaka Electrical KK,201912.01,26,3.83,100.0,90.0,89.0,58.43,True,11
EVAL-RFQ-0119-V013,RFQ-0119,V013,Vantage Sensors GmbH,186440.4,44,11.2,59.09,88.0,89.0,48.71,True,11
EVAL-RFQ-0119-V018,RFQ-0119,V018,Guangzhou Mech & Elec Co.,209963.36,45,0.0,57.78,52.2,54.0,33.17,True,11
EVAL-RFQ-0120-V024,RFQ-0120,V024,BalticTech UAB,33191.76,12,8.01,100.0,80.0,40.0,53.21,True,11
EVAL-RFQ-0120-V007,RFQ-0120,V007,Nakamura Tooling Co.,36083.32,15,0.0,80.0,92.0,96.0,52.0,True,11
EVAL-RFQ-0120-V017,RFQ-0120,V017,Türk Makina A.Ş.,30061.92,20,16.69,60.0,73.0,61.0,45.37,True,11
EVAL-RFQ-0120-V001,RFQ-0120,V001,Kovacs Precision GmbH,33818.05,33,6.28,36.36,91.0,100.0,41.62,True,11
EVAL-RFQ-0120-V010,RFQ-0120,V010,Adriatic Fastenings d.o.o.,30066.75,29,16.67,41.38,74.0,61.0,39.98,True,11
EVAL-RFQ-0120-V019,RFQ-0120,V019,Emerald Isle Castings Ltd,35041.65,27,2.89,44.44,87.0,75.0,39.39,False,11
EVAL-RFQ-0120-V022,RFQ-0120,V022,Andean Precision SRL,28936.53,41,19.81,29.27,70.0,40.0,34.7,False,11
EVAL-RFQ-0121-V006,RFQ-0121,V006,Bright Spark Electronics Ltd,142992.15,13,15.81,100.0,72.0,61.0,56.82,True,11
EVAL-RFQ-0121-V021,RFQ-0121,V021,Helios Micro Systems,154032.15,28,9.31,46.43,82.0,40.0,38.05,True,11
EVAL-RFQ-0121-V011,RFQ-0121,V011,Solaris Power Components,131541.6,51,22.55,25.49,70.0,54.0,36.07,True,11
EVAL-RFQ-0121-V016,RFQ-0121,V016,Precision Arc Systems,169836.6,42,0.0,30.95,68.0,54.0,28.29,True,11
EVAL-RFQ-0121-V018,RFQ-0121,V018,Guangzhou Mech & Elec Co.,165637.95,51,2.47,25.49,52.2,54.0,24.48,True,11
EVAL-RFQ-0122-V002,RFQ-0122,V002,Tanaka Electrical KK,118916.9,14,7.72,100.0,90.0,89.0,59.99,True,11
EVAL-RFQ-0122-V013,RFQ-0122,V013,Vantage Sensors GmbH,124602.74,23,3.31,60.87,88.0,89.0,46.08,True,11
EVAL-RFQ-0122-V006,RFQ-0122,V006,Bright Spark Electronics Ltd,128868.61,25,0.0,56.0,72.0,61.0,37.3,True,11
EVAL-RFQ-0122-V016,RFQ-0122,V016,Precision Arc Systems,105797.45,48,17.9,29.17,68.0,54.0,34.91,True,11
EVAL-RFQ-0122-V021,RFQ-0122,V021,Helios Micro Systems,116015.87,43,9.97,32.56,82.0,40.0,34.16,True,11
EVAL-RFQ-0123-V013,RFQ-0123,V013,Vantage Sensors GmbH,74382.78,16,10.86,100.0,88.0,89.0,60.84,True,11
EVAL-RFQ-0123-V002,RFQ-0123,V002,Tanaka Electrical KK,74933.52,36,10.2,44.44,90.0,89.0,44.31,True,11
EVAL-RFQ-0123-V016,RFQ-0123,V016,Precision Arc Systems,68234.22,28,18.22,57.14,68.0,54.0,43.43,True,11
EVAL-RFQ-0123-V006,RFQ-0123,V006,Bright Spark Electronics Ltd,83441.22,21,0.0,76.19,72.0,61.0,43.36,True,11
EVAL-RFQ-0123-V011,RFQ-0123,V011,Solaris Power Components,78957.21,36,5.37,44.44,70.0,54.0,34.88,True,11
EVAL-RFQ-0124-V005,RFQ-0124,V005,Cerro Negro Metals SA,9107.54,10,18.51,100.0,75.0,68.0,59.21,True,11
EVAL-RFQ-0124-V014,RFQ-0124,V014,Coastal Alloys Pty Ltd,10204.87,16,8.69,62.5,79.0,68.0,44.83,True,11
EVAL-RFQ-0124-V012,RFQ-0124,V012,Indra Copper Works,10808.85,18,3.29,55.56,85.0,82.0,43.18,True,11
EVAL-RFQ-0124-V015,RFQ-0124,V015,Nordic Steel AS,10491.91,30,6.13,33.33,90.0,100.0,40.45,True,11
EVAL-RFQ-0124-V008,RFQ-0124,V008,Delta Composites Inc.,10174.97,28,8.96,35.71,76.0,68.0,36.3,True,11
EVAL-RFQ-0124-V003,RFQ-0124,V003,Patel Alloys Pvt Ltd,11176.62,37,0.0,27.03,82.0,75.0,32.01,False,11
EVAL-RFQ-0124-V020,RFQ-0124,V020,Rajasthan Rare Earths Ltd,10429.12,47,6.69,21.28,80.0,61.0,31.16,False,11
EVAL-RFQ-0125-V011,RFQ-0125,V011,Solaris Power Components,79119.04,27,3.75,100.0,70.0,54.0,50.9,True,11
EVAL-RFQ-0125-V021,RFQ-0125,V021,Helios Micro Systems,80840.63,28,1.65,96.43,82.0,40.0,49.99,True,11
EVAL-RFQ-0125-V006,RFQ-0125,V006,Bright Spark Electronics Ltd,70708.69,44,13.98,61.36,72.0,61.0,44.5,True,11
EVAL-RFQ-0125-V002,RFQ-0125,V002,Tanaka Electrical KK,82199.13,52,0.0,51.92,90.0,89.0,42.48,True,11
EVAL-RFQ-0126-V013,RFQ-0126,V013,Vantage Sensors GmbH,46896.66,32,1.76,100.0,88.0,89.0,57.2,True,11
EVAL-RFQ-0126-V011,RFQ-0126,V011,Solaris Power Components,35951.04,36,24.69,88.89,70.0,54.0,55.94,True,11
EVAL-RFQ-0126-V016,RFQ-0126,V016,Precision Arc Systems,41658.18,43,12.74,74.42,68.0,54.0,46.42,True,11
EVAL-RFQ-0126-V002,RFQ-0126,V002,Tanaka Electrical KK,47229.54,55,1.06,58.18,90.0,89.0,44.78,True,11
EVAL-RFQ-0126-V021,RFQ-0126,V021,Helios Micro Systems,45486.3,50,4.72,64.0,82.0,40.0,41.49,True,11
EVAL-RFQ-0126-V018,RFQ-0126,V018,Guangzhou Mech & Elec Co.,47737.62,40,0.0,80.0,52.2,54.0,39.84,False,11
EVAL-RFQ-0127-V013,RFQ-0127,V013,Vantage Sensors GmbH,111446.28,11,10.05,100.0,88.0,89.0,60.52,True,11
EVAL-RFQ-0127-V002,RFQ-0127,V002,Tanaka Electrical KK,110587.95,24,10.74,45.83,90.0,89.0,44.95,True,11
EVAL-RFQ-0127-V011,RFQ-0127,V011,Solaris Power Components,100326.6,26,19.02,42.31,70.0,54.0,39.7,True,11
EVAL-RFQ-0127-V006,RFQ-0127,V006,Bright Spark Electronics Ltd,107015.04,25,13.63,44.0,72.0,61.0,39.15,True,11
EVAL-RFQ-0127-V016,RFQ-0127,V016,Precision Arc Systems,123896.52,24,0.0,45.83,68.0,54.0,32.75,True,11
EVAL-RFQ-0127-V021,RFQ-0127,V021,Helios Micro Systems,109079.19,44,11.96,25.0,82.0,40.0,32.68,False,11
EVAL-RFQ-0127-V018,RFQ-0127,V018,Guangzhou Mech & Elec Co.,122447.16,54,1.17,20.37,52.2,54.0,22.42,False,11
EVAL-RFQ-0128-V018,RFQ-0128,V018,Guangzhou Mech & Elec Co.,14733.57,20,0.0,100.0,52.2,54.0,45.84,True,11
EVAL-RFQ-0128-V002,RFQ-0128,V002,Tanaka Electrical KK,13628.43,45,7.5,44.44,90.0,89.0,43.23,True,11
EVAL-RFQ-0128-V013,RFQ-0128,V013,Vantage Sensors GmbH,13465.43,49,8.61,40.82,88.0,89.0,42.19,True,11
EVAL-RFQ-0128-V021,RFQ-0128,V021,Helios Micro Systems,13701.78,32,7.0,62.5,82.0,40.0,41.95,True,11
EVAL-RFQ-0128-V006,RFQ-0128,V006,Bright Spark Electronics Ltd,11714.81,51,20.49,39.22,72.0,61.0,40.46,True,11
EVAL-RFQ-0128-V011,RFQ-0128,V011,Solaris Power Components,12878.63,55,12.59,36.36,70.0,54.0,35.35,False,11
EVAL-RFQ-0129-V004,RFQ-0129,V004,Strömberg Hydraulics AB,93768.96,11,7.66,100.0,93.0,100.0,61.67,True,12
EVAL-RFQ-0129-V009,RFQ-0129,V009,Fischer & Söhne KG,93995.52,11,7.44,100.0,89.0,100.0,60.78,True,12
EVAL-RFQ-0129-V001,RFQ-0129,V001,Kovacs Precision GmbH,94579.2,16,6.87,68.75,91.0,100.0,51.57,True,12
EVAL-RFQ-0129-V007,RFQ-0129,V007,Nakamura Tooling Co.,101552.64,22,0.0,50.0,92.0,96.0,43.0,True,12
EVAL-RFQ-0129-V010,RFQ-0129,V010,Adriatic Fastenings d.o.o.,89072.64,22,12.29,50.0,74.0,61.0,40.82,True,12
EVAL-RFQ-0129-V019,RFQ-0129,V019,Emerald Isle Castings Ltd,99275.52,24,2.24,45.83,87.0,75.0,39.55,False,12
EVAL-RFQ-0129-V022,RFQ-0129,V022,Andean Precision SRL,81795.84,24,19.45,45.83,70.0,40.0,39.53,False,12
EVAL-RFQ-0130-V001,RFQ-0130,V001,Kovacs Precision GmbH,51231.05,12,8.35,100.0,91.0,100.0,61.54,True,12
EVAL-RFQ-0130-V004,RFQ-0130,V004,Strömberg Hydraulics AB,50278.8,17,10.05,70.59,93.0,100.0,53.8,True,12
EVAL-RFQ-0130-V010,RFQ-0130,V010,Adriatic Fastenings d.o.o.,47351.73,28,15.29,42.86,74.0,61.0,39.87,True,12
EVAL-RFQ-0130-V017,RFQ-0130,V017,Türk Makina A.Ş.,47820.53,37,14.45,32.43,73.0,61.0,36.21,True,12
EVAL-RFQ-0130-V019,RFQ-0130,V019,Emerald Isle Castings Ltd,55898.54,43,0.0,27.91,87.0,75.0,33.27,True,12
EVAL-RFQ-0130-V024,RFQ-0130,V024,BalticTech UAB,52616.94,45,5.87,26.67,80.0,40.0,30.35,False,12
EVAL-RFQ-0130-V022,RFQ-0130,V022,Andean Precision SRL,50530.78,55,9.6,21.82,70.0,40.0,28.39,False,12
EVAL-RFQ-0131-V002,RFQ-0131,V002,Tanaka Electrical KK,72125.9,14,14.07,92.86,90.0,89.0,60.38,True,12
EVAL-RFQ-0131-V016,RFQ-0131,V016,Precision Arc Systems,61222.56,13,27.06,100.0,68.0,54.0,59.82,True,12
EVAL-RFQ-0131-V006,RFQ-0131,V006,Bright Spark Electronics Ltd,54628.42,22,34.91,59.09,72.0,61.0,52.19,True,12
EVAL-RFQ-0131-V021,RFQ-0131,V021,Helios Micro Systems,72479.68,19,13.65,68.42,82.0,40.0,46.38,True,12
EVAL-RFQ-0131-V011,RFQ-0131,V011,Solaris Power Components,71540.7,40,14.77,32.5,70.0,54.0,35.06,True,12
EVAL-RFQ-0131-V018,RFQ-0131,V018,Guangzhou Mech & Elec Co.,83933.64,20,0.0,65.0,50.6,54.0,35.02,False,12
EVAL-RFQ-0132-V011,RFQ-0132,V011,Solaris Power Components,156616.32,20,15.33,100.0,70.0,54.0,55.53,True,12
EVAL-RFQ-0132-V002,RFQ-0132,V002,Tanaka Electrical KK,163576.0,30,11.57,66.67,90.0,89.0,51.53,True,12
EVAL-RFQ-0132-V016,RFQ-0132,V016,Precision Arc Systems,127261.12,47,31.2,42.55,68.0,54.0,44.25,True,12
EVAL-RFQ-0132-V013,RFQ-0132,V013,Vantage Sensors GmbH,174139.84,43,5.85,46.51,88.0,89.0,42.8,True,12
EVAL-RFQ-0132-V021,RFQ-0132,V021,Helios Micro Systems,169010.24,40,8.63,50.0,82.0,40.0,38.85,True,12
EVAL-RFQ-0132-V018,RFQ-0132,V018,Guangzhou Mech & Elec Co.,184968.0,55,0.0,36.36,50.6,54.0,26.43,False,12
EVAL-RFQ-0133-V021,RFQ-0133,V021,Helios Micro Systems,166229.91,10,9.76,100.0,82.0,40.0,54.3,True,12
EVAL-RFQ-0133-V011,RFQ-0133,V011,Solaris Power Components,156208.92,26,15.2,38.46,70.0,54.0,37.02,True,12
EVAL-RFQ-0133-V013,RFQ-0133,V013,Vantage Sensors GmbH,165105.36,53,10.37,18.87,88.0,89.0,36.31,True,12
EVAL-RFQ-0133-V002,RFQ-0133,V002,Tanaka Electrical KK,171392.13,50,6.96,20.0,90.0,89.0,35.68,True,12
EVAL-RFQ-0133-V016,RFQ-0133,V016,Precision Arc Systems,134503.32,52,26.98,19.23,68.0,54.0,35.56,True,12
EVAL-RFQ-0133-V018,RFQ-0133,V018,Guangzhou Mech & Elec Co.,184204.86,27,0.0,37.04,50.6,54.0,26.63,False,12
EVAL-RFQ-0134-V019,RFQ-0134,V019,Emerald Isle Castings Ltd,51834.0,12,0.0,100.0,87.0,75.0,54.9,True,12
EVAL-RFQ-0134-V004,RFQ-0134,V004,Strömberg Hydraulics AB,49449.6,21,4.6,57.14,93.0,100.0,47.58,True,12
EVAL-RFQ-0134-V010,RFQ-0134,V010,Adriatic Fastenings d.o.o.,44952.0,27,13.28,44.44,74.0,61.0,39.54,True,12
EVAL-RFQ-0134-V017,RFQ-0134,V017,Türk Makina A.Ş.,49284.0,22,4.92,54.55,73.0,61.0,39.03,True,12
EVAL-RFQ-0134-V007,RFQ-0134,V007,Nakamura Tooling Co.,50899.2,36,1.8,33.33,92.0,96.0,38.72,True,12
EVAL-RFQ-0134-V022,RFQ-0134,V022,Andean Precision SRL,44679.6,47,13.8,25.53,70.0,40.0,31.18,False,12
EVAL-RFQ-0135-V011,RFQ-0135,V011,Solaris Power Components,139668.93,10,5.6,100.0,70.0,54.0,51.64,True,12
EVAL-RFQ-0135-V006,RFQ-0135,V006,Bright Spark Electronics Ltd,137348.64,13,7.17,76.92,72.0,61.0,46.44,True,12
EVAL-RFQ-0135-V021,RFQ-0135,V021,Helios Micro Systems,142816.59,21,3.47,47.62,82.0,40.0,36.07,True,12
EVAL-RFQ-0135-V002,RFQ-0135,V002,Tanaka Electrical KK,147953.07,46,0.0,21.74,90.0,89.0,33.42,True,12
EVAL-RFQ-0136-V012,RFQ-0136,V012,Indra Copper Works,82353.0,15,12.71,100.0,85.8,82.0,60.44,True,12
EVAL-RFQ-0136-V015,RFQ-0136,V015,Nordic Steel AS,81710.59,19,13.39,78.95,90.0,100.0,57.04,True,12
EVAL-RFQ-0136-V014,RFQ-0136,V014,Coastal Alloys Pty Ltd,76851.48,30,18.54,50.0,79.0,68.0,45.02,True,12
EVAL-RFQ-0136-V003,RFQ-0136,V003,Patel Alloys Pvt Ltd,80635.19,47,14.53,31.91,82.8,75.0,39.45,True,12
EVAL-RFQ-0136-V023,RFQ-0136,V023,Sahara Industrial FZE,94340.88,21,0.0,71.43,68.0,40.0,39.03,True,12
EVAL-RFQ-0136-V020,RFQ-0136,V020,Rajasthan Rare Earths Ltd,79670.16,43,15.55,34.88,80.8,61.0,38.95,False,12
EVAL-RFQ-0136-V008,RFQ-0136,V008,Delta Composites Inc.,78280.63,48,17.02,31.25,76.0,68.0,38.18,False,12
EVAL-RFQ-0136-V005,RFQ-0136,V005,Cerro Negro Metals SA,77389.18,51,17.97,29.41,75.0,68.0,37.81,False,12
EVAL-RFQ-0137-V013,RFQ-0137,V013,Vantage Sensors GmbH,146179.6,10,2.37,100.0,88.0,89.0,57.45,True,12
EVAL-RFQ-0137-V006,RFQ-0137,V006,Bright Spark Electronics Ltd,147774.3,18,1.31,55.56,72.0,61.0,37.69,True,12
EVAL-RFQ-0137-V002,RFQ-0137,V002,Tanaka Electrical KK,149735.3,36,0.0,27.78,90.0,89.0,35.23,True,12
EVAL-RFQ-0137-V016,RFQ-0137,V016,Precision Arc Systems,133995.5,29,10.51,34.48,68.0,54.0,33.55,True,12
EVAL-RFQ-0137-V011,RFQ-0137,V011,Solaris Power Components,127120.9,39,15.1,25.64,70.0,54.0,33.13,True,12
EVAL-RFQ-0137-V021,RFQ-0137,V021,Helios Micro Systems,147271.1,32,1.65,31.25,82.0,40.0,30.43,False,12
EVAL-RFQ-0138-V012,RFQ-0138,V012,Indra Copper Works,43904.88,21,5.0,85.71,85.8,82.0,53.08,True,12
EVAL-RFQ-0138-V005,RFQ-0138,V005,Cerro Negro Metals SA,44776.31,18,3.12,100.0,75.0,68.0,53.05,True,12
EVAL-RFQ-0138-V008,RFQ-0138,V008,Delta Composites Inc.,42210.55,24,8.67,75.0,76.0,68.0,47.97,True,12
EVAL-RFQ-0138-V003,RFQ-0138,V003,Patel Alloys Pvt Ltd,42786.58,28,7.42,64.29,82.8,75.0,46.32,True,12
EVAL-RFQ-0138-V015,RFQ-0138,V015,Nordic Steel AS,43263.44,51,6.39,35.29,90.0,100.0,41.14,True,12
EVAL-RFQ-0138-V020,RFQ-0138,V020,Rajasthan Rare Earths Ltd,46217.44,29,0.0,62.07,80.8,61.0,40.88,False,12
EVAL-RFQ-0138-V014,RFQ-0138,V014,Coastal Alloys Pty Ltd,44364.86,34,4.01,52.94,79.0,68.0,40.09,False,12
EVAL-RFQ-0138-V023,RFQ-0138,V023,Sahara Industrial FZE,41104.91,53,11.06,33.96,68.0,40.0,32.21,False,12
EVAL-RFQ-0139-V013,RFQ-0139,V013,Vantage Sensors GmbH,6895.84,21,4.38,100.0,88.0,89.0,58.25,True,12
EVAL-RFQ-0139-V002,RFQ-0139,V002,Tanaka Electrical KK,6860.47,48,4.87,43.75,90.0,89.0,41.97,True,12
EVAL-RFQ-0139-V011,RFQ-0139,V011,Solaris Power Components,7211.55,32,0.0,65.62,70.0,54.0,39.09,True,12
EVAL-RFQ-0139-V021,RFQ-0139,V021,Helios Micro Systems,7017.67,37,2.69,56.76,82.0,40.0,38.5,True,12
EVAL-RFQ-0140-V006,RFQ-0140,V006,Bright Spark Electronics Ltd,23118.27,14,13.05,100.0,72.0,61.0,55.72,True,12
EVAL-RFQ-0140-V002,RFQ-0140,V002,Tanaka Electrical KK,24316.39,37,8.54,37.84,90.0,89.0,41.67,True,12
EVAL-RFQ-0140-V013,RFQ-0140,V013,Vantage Sensors GmbH,24639.26,44,7.33,31.82,88.0,89.0,38.98,True,12
EVAL-RFQ-0140-V021,RFQ-0140,V021,Helios Micro Systems,24238.59,37,8.84,37.84,82.0,40.0,35.29,True,12
