invite_id,rfq_id,vendor_id,vendor_name,invited_date,category,month_index,responded,response_type
RFQ-0094-INV-V003,RFQ-0094,V003,Patel Alloys Pvt Ltd,2024-10-11,Raw Materials,9,True,bid
RFQ-0094-INV-V012,RFQ-0094,V012,Indra Copper Works,2024-10-11,Raw Materials,9,True,bid
RFQ-0094-INV-V015,RFQ-0094,V015,Nordic Steel AS,2024-10-11,Raw Materials,9,True,bid
RFQ-0094-INV-V020,RFQ-0094,V020,Rajasthan Rare Earths Ltd,2024-10-11,Raw Materials,9,True,bid
RFQ-0094-INV-V005,RFQ-0094,V005,Cerro Negro Metals SA,2024-10-11,Raw Materials,9,True,bid
RFQ-0094-INV-V008,RFQ-0094,V008,Delta Composites Inc.,2024-10-11,Raw Materials,9,True,bid
RFQ-0094-INV-V023,RFQ-0094,V023,Sahara Industrial FZE,2024-10-11,Raw Materials,9,True,bid
RFQ-0095-INV-V002,RFQ-0095,V002,Tanaka Electrical KK,2024-10-28,Electrical Components,9,False,no_response
RFQ-0095-INV-V006,RFQ-0095,V006,Bright Spark Electronics Ltd,2024-10-28,Electrical Components,9,False,no_response
RFQ-0095-INV-V013,RFQ-0095,V013,Vantage Sensors GmbH,2024-10-28,Electrical Components,9,True,bid
RFQ-0095-INV-V021,RFQ-0095,V021,Helios Micro Systems,2024-10-28,Electrical Components,9,False,no_response
RFQ-0095-INV-V016,RFQ-0095,V016,Precision Arc Systems,2024-10-28,Electrical Components,9,True,bid
RFQ-0095-INV-V011,RFQ-0095,V011,Solaris Power Components,2024-10-28,Electrical Components,9,False,no_response
RFQ-0095-INV-V018,RFQ-0095,V018,Guangzhou Mech & Elec Co.,2024-10-28,Electrical Components,9,False,no_response
RFQ-0096-INV-V001,RFQ-0096,V001,Kovacs Precision GmbH,2024-10-21,Mechanical Parts,9,True,bid
RFQ-0096-INV-V017,RFQ-0096,V017,Türk Makina A.Ş.,2024-10-21,Mechanical Parts,9,False,no_response
RFQ-0096-INV-V007,RFQ-0096,V007,Nakamura Tooling Co.,2024-10-21,Mechanical Parts,9,True,bid
RFQ-0096-INV-V024,RFQ-0096,V024,BalticTech UAB,2024-10-21,Mechanical Parts,9,True,bid
RFQ-0096-INV-V019,RFQ-0096,V019,Emerald Isle Castings Ltd,2024-10-21,Mechanical Parts,9,True,bid
RFQ-0096-INV-V004,RFQ-0096,V004,Strömberg Hydraulics AB,2024-10-21,Mechanical Parts,9,True,bid
RFQ-0096-INV-V009,RFQ-0096,V009,Fischer & Söhne KG,2024-10-21,Mechanical Parts,9,True,bid
RFQ-0096-INV-V010,RFQ-0096,V010,Adriatic Fastenings d.o.o.,2024-10-21,Mechanical Parts,9,True,bid
RFQ-0097-INV-V017,RFQ-0097,V017,Türk Makina A.Ş.,2024-10-31,Mechanical Parts,9,True,bid
RFQ-0097-INV-V019,RFQ-0097,V019,Emerald Isle Castings Ltd,2024-10-31,Mechanical Parts,9,False,no_response
RFQ-0097-INV-V001,RFQ-0097,V001,Kovacs Precision GmbH,2024-10-31,Mechanical Parts,9,True,bid
RFQ-0097-INV-V022,RFQ-0097,V022,Andean Precision SRL,2024-10-31,Mechanical Parts,9,False,no_response
RFQ-0097-INV-V010,RFQ-0097,V010,Adriatic Fastenings d.o.o.,2024-10-31,Mechanical Parts,9,True,bid
RFQ-0097-INV-V007,RFQ-0097,V007,Nakamura Tooling Co.,2024-10-31,Mechanical Parts,9,True,bid
RFQ-0097-INV-V009,RFQ-0097,V009,Fischer & Söhne KG,2024-10-31,Mechanical Parts,9,False,no_response
RFQ-0097-INV-V024,RFQ-0097,V024,BalticTech UAB,2024-10-31,Mechanical Parts,9,False,no_response
RFQ-0098-INV-V013,RFQ-0098,V013,Vantage Sensors GmbH,2024-10-11,Electrical Components,9,True,bid
RFQ-0098-INV-V016,RFQ-0098,V016,Precision Arc Systems,2024-10-11,Electrical Components,9,True,bid
RFQ-0098-INV-V021,RFQ-0098,V021,Helios Micro Systems,2024-10-11,Electrical Components,9,True,bid
RFQ-0098-INV-V006,RFQ-0098,V006,Bright Spark Electronics Ltd,2024-10-11,Electrical Components,9,True,bid
RFQ-0098-INV-V002,RFQ-0098,V002,Tanaka Electrical KK,2024-10-11,Electrical Components,9,True,bid
RFQ-0098-INV-V011,RFQ-0098,V011,Solaris Power Components,2024-10-11,Electrical Components,9,True,bid
RFQ-0098-INV-V018,RFQ-0098,V018,Guangzhou Mech & Elec Co.,2024-10-11,Electrical Components,9,True,bid
RFQ-0099-INV-V006,RFQ-0099,V006,Bright Spark Electronics Ltd,2024-10-11,Electrical Components,9,True,bid
RFQ-0099-INV-V021,RFQ-0099,V021,Helios Micro Systems,2024-10-11,Electrical Components,9,False,no_response
RFQ-0099-INV-V018,RFQ-0099,V018,Guangzhou Mech & Elec Co.,2024-10-11,Electrical Components,9,True,bid
RFQ-0099-INV-V002,RFQ-0099,V002,Tanaka Electrical KK,2024-10-11,Electrical Components,9,True,bid
RFQ-0099-INV-V013,RFQ-0099,V013,Vantage Sensors GmbH,2024-10-11,Electrical Components,9,True,bid
RFQ-0099-INV-V011,RFQ-0099,V011,Solaris Power Components,2024-10-11,Electrical Components,9,True,bid
RFQ-0099-INV-V016,RFQ-0099,V016,Precision Arc Systems,2024-10-11,Electrical Components,9,False,no_response
RFQ-0100-INV-V012,RFQ-0100,V012,Indra Copper Works,2024-10-22,Raw Materials,9,True,bid
RFQ-0100-INV-V015,RFQ-0100,V015,Nordic Steel AS,2024-10-22,Raw Materials,9,True,bid
RFQ-0100-INV-V023,RFQ-0100,V023,Sahara Industrial FZE,2024-10-22,Raw Materials,9,False,no_response
RFQ-0100-INV-V008,RFQ-0100,V008,Delta Composites Inc.,2024-10-22,Raw Materials,9,False,no_response
RFQ-0100-INV-V003,RFQ-0100,V003,Patel Alloys Pvt Ltd,2024-10-22,Raw Materials,9,True,bid
RFQ-0100-INV-V014,RFQ-0100,V014,Coastal Alloys Pty Ltd,2024-10-22,Raw Materials,9,False,no_response
RFQ-0100-INV-V005,RFQ-0100,V005,Cerro Negro Metals SA,2024-10-22,Raw Materials,9,True,bid
RFQ-0100-INV-V020,RFQ-0100,V020,Rajasthan Rare Earths Ltd,2024-10-22,Raw Materials,9,True,bid
RFQ-0101-INV-V009,RFQ-0101,V009,Fischer & Söhne KG,2024-10-18,Mechanical Parts,9,True,bid
RFQ-0101-INV-V007,RFQ-0101,V007,Nakamura Tooling Co.,2024-10-18,Mechanical Parts,9,True,bid
RFQ-0101-INV-V022,RFQ-0101,V022,Andean Precision SRL,2024-10-18,Mechanical Parts,9,True,bid
RFQ-0101-INV-V010,RFQ-0101,V010,Adriatic Fastenings d.o.o.,2024-10-18,Mechanical Parts,9,True,bid
RFQ-0101-INV-V004,RFQ-0101,V004,Strömberg Hydraulics AB,2024-10-18,Mechanical Parts,9,True,bid
RFQ-0101-INV-V001,RFQ-0101,V001,Kovacs Precision GmbH,2024-10-18,Mechanical Parts,9,True,bid
RFQ-0101-INV-V019,RFQ-0101,V019,Emerald Isle Castings Ltd,2024-10-18,Mechanical Parts,9,True,bid
RFQ-0101-INV-V024,RFQ-0101,V024,BalticTech UAB,2024-10-18,Mechanical Parts,9,False,no_response
RFQ-0102-INV-V009,RFQ-0102,V009,Fischer & Söhne KG,2024-10-14,Mechanical Parts,9,True,bid
RFQ-0102-INV-V010,RFQ-0102,V010,Adriatic Fastenings d.o.o.,2024-10-14,Mechanical Parts,9,True,bid
RFQ-0102-INV-V019,RFQ-0102,V019,Emerald Isle Castings Ltd,2024-10-14,Mechanical Parts,9,True,bid
RFQ-0102-INV-V024,RFQ-0102,V024,BalticTech UAB,2024-10-14,Mechanical Parts,9,False,no_response
RFQ-0102-INV-V017,RFQ-0102,V017,Türk Makina A.Ş.,2024-10-14,Mechanical Parts,9,True,bid
RFQ-0102-INV-V022,RFQ-0102,V022,Andean Precision SRL,2024-10-14,Mechanical Parts,9,True,bid
RFQ-0102-INV-V001,RFQ-0102,V001,Kovacs Precision GmbH,2024-10-14,Mechanical Parts,9,True,bid
RFQ-0102-INV-V004,RFQ-0102,V004,Strömberg Hydraulics AB,2024-10-14,Mechanical Parts,9,True,bid
RFQ-0103-INV-V003,RFQ-0103,V003,Patel Alloys Pvt Ltd,2024-10-29,Raw Materials,9,True,bid
RFQ-0103-INV-V015,RFQ-0103,V015,Nordic Steel AS,2024-10-29,Raw Materials,9,True,bid
RFQ-0103-INV-V012,RFQ-0103,V012,Indra Copper Works,2024-10-29,Raw Materials,9,True,bid
RFQ-0103-INV-V023,RFQ-0103,V023,Sahara Industrial FZE,2024-10-29,Raw Materials,9,True,bid
RFQ-0103-INV-V020,RFQ-0103,V020,Rajasthan Rare Earths Ltd,2024-10-29,Raw Materials,9,True,bid
RFQ-0103-INV-V008,RFQ-0103,V008,Delta Composites Inc.,2024-10-29,Raw Materials,9,True,bid
RFQ-0103-INV-V005,RFQ-0103,V005,Cerro Negro Metals SA,2024-10-29,Raw Materials,9,True,bid
RFQ-0103-INV-V014,RFQ-0103,V014,Coastal Alloys Pty Ltd,2024-10-29,Raw Materials,9,True,bid
RFQ-0104-INV-V004,RFQ-0104,V004,Strömberg Hydraulics AB,2024-11-08,Mechanical Parts,10,True,bid
RFQ-0104-INV-V019,RFQ-0104,V019,Emerald Isle Castings Ltd,2024-11-08,Mechanical Parts,10,True,bid
RFQ-0104-INV-V010,RFQ-0104,V010,Adriatic Fastenings d.o.o.,2024-11-08,Mechanical Parts,10,True,bid
RFQ-0104-INV-V007,RFQ-0104,V007,Nakamura Tooling Co.,2024-11-08,Mechanical Parts,10,True,bid
RFQ-0104-INV-V017,RFQ-0104,V017,Türk Makina A.Ş.,2024-11-08,Mechanical Parts,10,False,no_response
RFQ-0104-INV-V001,RFQ-0104,V001,Kovacs Precision GmbH,2024-11-08,Mechanical Parts,10,False,no_response
RFQ-0104-INV-V009,RFQ-0104,V009,Fischer & Söhne KG,2024-11-08,Mechanical Parts,10,True,bid
RFQ-0104-INV-V024,RFQ-0104,V024,BalticTech UAB,2024-11-08,Mechanical Parts,10,False,no_response
RFQ-0105-INV-V021,RFQ-0105,V021,Helios Micro Systems,2024-11-10,Electrical Components,10,True,bid
RFQ-0105-INV-V018,RFQ-0105,V018,Guangzhou Mech & Elec Co.,2024-11-10,Electrical Components,10,True,bid
RFQ-0105-INV-V016,RFQ-0105,V016,Precision Arc Systems,2024-11-10,Electrical Components,10,False,no_response
RFQ-0105-INV-V011,RFQ-0105,V011,Solaris Power Components,2024-11-10,Electrical Components,10,False,no_response
RFQ-0105-INV-V002,RFQ-0105,V002,Tanaka Electrical KK,2024-11-10,Electrical Components,10,True,bid
RFQ-0105-INV-V013,RFQ-0105,V013,Vantage Sensors GmbH,2024-11-10,Electrical Components,10,False,no_response
RFQ-0105-INV-V006,RFQ-0105,V006,Bright Spark Electronics Ltd,2024-11-10,Electrical Components,10,True,bid
RFQ-0106-INV-V007,RFQ-0106,V007,Nakamura Tooling Co.,2024-11-15,Mechanical Parts,10,True,bid
RFQ-0106-INV-V022,RFQ-0106,V022,Andean Precision SRL,2024-11-15,Mechanical Parts,10,True,bid
RFQ-0106-INV-V024,RFQ-0106,V024,BalticTech UAB,2024-11-15,Mechanical Parts,10,True,bid
RFQ-0106-INV-V004,RFQ-0106,V004,Strömberg Hydraulics AB,2024-11-15,Mechanical Parts,10,True,bid
RFQ-0106-INV-V017,RFQ-0106,V017,Türk Makina A.Ş.,2024-11-15,Mechanical Parts,10,True,bid
RFQ-0106-INV-V001,RFQ-0106,V001,Kovacs Precision GmbH,2024-11-15,Mechanical Parts,10,True,bid
RFQ-0106-INV-V009,RFQ-0106,V009,Fischer & Söhne KG,2024-11-15,Mechanical Parts,10,True,bid
RFQ-0106-INV-V019,RFQ-0106,V019,Emerald Isle Castings Ltd,2024-11-15,Mechanical Parts,10,True,bid
RFQ-0107-INV-V001,RFQ-0107,V001,Kovacs Precision GmbH,2024-11-19,Mechanical Parts,10,True,bid
RFQ-0107-INV-V010,RFQ-0107,V010,Adriatic Fastenings d.o.o.,2024-11-19,Mechanical Parts,10,True,bid
RFQ-0107-INV-V022,RFQ-0107,V022,Andean Precision SRL,2024-11-19,Mechanical Parts,10,True,bid
RFQ-0107-INV-V017,RFQ-0107,V017,Türk Makina A.Ş.,2024-11-19,Mechanical Parts,10,True,bid
RFQ-0107-INV-V004,RFQ-0107,V004,Strömberg Hydraulics AB,2024-11-19,Mechanical Parts,10,True,bid
RFQ-0107-INV-V009,RFQ-0107,V009,Fischer & Söhne KG,2024-11-19,Mechanical Parts,10,True,bid
RFQ-0107-INV-V019,RFQ-0107,V019,Emerald Isle Castings Ltd,2024-11-19,Mechanical Parts,10,True,bid
RFQ-0107-INV-V024,RFQ-0107,V024,BalticTech UAB,2024-11-19,Mechanical Parts,10,True,bid
RFQ-0108-INV-V008,RFQ-0108,V008,Delta Composites Inc.,2024-12-03,Raw Materials,10,True,bid
RFQ-0108-INV-V003,RFQ-0108,V003,Patel Alloys Pvt Ltd,2024-12-03,Raw Materials,10,True,bid
RFQ-0108-INV-V014,RFQ-0108,V014,Coastal Alloys Pty Ltd,2024-12-03,Raw Materials,10,True,bid
RFQ-0108-INV-V012,RFQ-0108,V012,Indra Copper Works,2024-12-03,Raw Materials,10,True,bid
RFQ-0108-INV-V020,RFQ-0108,V020,Rajasthan Rare Earths Ltd,2024-12-03,Raw Materials,10,True,bid
RFQ-0108-INV-V023,RFQ-0108,V023,Sahara Industrial FZE,2024-12-03,Raw Materials,10,True,bid
RFQ-0108-INV-V005,RFQ-0108,V005,Cerro Negro Metals SA,2024-12-03,Raw Materials,10,False,no_response
RFQ-0108-INV-V015,RFQ-0108,V015,Nordic Steel AS,2024-12-03,Raw Materials,10,True,bid
RFQ-0109-INV-V006,RFQ-0109,V006,Bright Spark Electronics Ltd,2024-11-08,Electrical Components,10,False,no_response
RFQ-0109-INV-V016,RFQ-0109,V016,Precision Arc Systems,2024-11-08,Electrical Components,10,False,no_response
RFQ-0109-INV-V002,RFQ-0109,V002,Tanaka Electrical KK,2024-11-08,Electrical Components,10,True,bid
RFQ-0109-INV-V021,RFQ-0109,V021,Helios Micro Systems,2024-11-08,Electrical Components,10,True,bid
RFQ-0109-INV-V013,RFQ-0109,V013,Vantage Sensors GmbH,2024-11-08,Electrical Components,10,True,bid
RFQ-0109-INV-V018,RFQ-0109,V018,Guangzhou Mech & Elec Co.,2024-11-08,Electrical Components,10,True,bid
RFQ-0109-INV-V011,RFQ-0109,V011,Solaris Power Components,2024-11-08,Electrical Components,10,False,no_response
RFQ-0110-INV-V006,RFQ-0110,V006,Bright Spark Electronics Ltd,2024-11-07,Electrical Components,10,False,no_response
RFQ-0110-INV-V021,RFQ-0110,V021,Helios Micro Systems,2024-11-07,Electrical Components,10,True,bid
RFQ-0110-INV-V002,RFQ-0110,V002,Tanaka Electrical KK,2024-11-07,Electrical Components,10,False,no_response
RFQ-0110-INV-V013,RFQ-0110,V013,Vantage Sensors GmbH,2024-11-07,Electrical Components,10,True,bid
RFQ-0110-INV-V011,RFQ-0110,V011,Solaris Power Components,2024-11-07,Electrical Components,10,False,no_response
RFQ-0110-INV-V016,RFQ-0110,V016,Precision Arc Systems,2024-11-07,Electrical Components,10,True,bid
RFQ-0110-INV-V018,RFQ-0110,V018,Guangzhou Mech & Elec Co.,2024-11-07,Electrical Components,10,True,bid
RFQ-0111-INV-V023,RFQ-0111,V023,Sahara Industrial FZE,2024-11-21,Raw Materials,10,True,bid
RFQ-0111-INV-V015,RFQ-0111,V015,Nordic Steel AS,2024-11-21,Raw Materials,10,True,bid
RFQ-0111-INV-V012,RFQ-0111,V012,Indra Copper Works,2024-11-21,Raw Materials,10,True,bid
RFQ-0111-INV-V008,RFQ-0111,V008,Delta Composites Inc.,2024-11-21,Raw Materials,10,False,no_response
RFQ-0111-INV-V005,RFQ-0111,V005,Cerro Negro Metals SA,2024-11-21,Raw Materials,10,True,bid
RFQ-0111-INV-V014,RFQ-0111,V014,Coastal Alloys Pty Ltd,2024-11-21,Raw Materials,10,True,bid
RFQ-0111-INV-V003,RFQ-0111,V003,Patel Alloys Pvt Ltd,2024-11-21,Raw Materials,10,True,bid
RFQ-0111-INV-V020,RFQ-0111,V020,Rajasthan Rare Earths Ltd,2024-11-21,Raw Materials,10,True,bid
RFQ-0112-INV-V008,RFQ-0112,V008,Delta Composites Inc.,2024-11-22,Raw Materials,10,True,bid
RFQ-0112-INV-V005,RFQ-0112,V005,Cerro Negro Metals SA,2024-11-22,Raw Materials,10,True,bid
RFQ-0112-INV-V015,RFQ-0112,V015,Nordic Steel AS,2024-11-22,Raw Materials,10,True,bid
RFQ-0112-INV-V014,RFQ-0112,V014,Coastal Alloys Pty Ltd,2024-11-22,Raw Materials,10,False,no_response
RFQ-0112-INV-V003,RFQ-0112,V003,Patel Alloys Pvt Ltd,2024-11-22,Raw Materials,10,True,bid
RFQ-0112-INV-V012,RFQ-0112,V012,Indra Copper Works,2024-11-22,Raw Materials,10,True,bid
RFQ-0112-INV-V020,RFQ-0112,V020,Rajasthan Rare Earths Ltd,2024-11-22,Raw Materials,10,True,bid
RFQ-0112-INV-V023,RFQ-0112,V023,Sahara Industrial FZE,2024-11-22,Raw Materials,10,True,bid
RFQ-0113-INV-V016,RFQ-0113,V016,Precision Arc Systems,2024-11-25,Electrical Components,10,True,bid
RFQ-0113-INV-V011,RFQ-0113,V011,Solaris Power Components,2024-11-25,Electrical Components,10,True,bid
RFQ-0113-INV-V002,RFQ-0113,V002,Tanaka Electrical KK,2024-11-25,Electrical Components,10,True,bid
RFQ-0113-INV-V013,RFQ-0113,V013,Vantage Sensors GmbH,2024-11-25,Electrical Components,10,False,no_response
RFQ-0113-INV-V018,RFQ-0113,V018,Guangzhou Mech & Elec Co.,2024-11-25,Electrical Components,10,False,no_response
RFQ-0113-INV-V021,RFQ-0113,V021,Helios Micro Systems,2024-11-25,Electrical Components,10,False,no_response
RFQ-0113-INV-V006,RFQ-0113,V006,Bright Spark Electronics Ltd,2024-11-25,Electrical Components,10,True,bid
RFQ-0114-INV-V006,RFQ-0114,V006,Bright Spark Electronics Ltd,2024-11-14,Electrical Components,10,True,bid
RFQ-0114-INV-V013,RFQ-0114,V013,Vantage Sensors GmbH,2024-11-14,Electrical Components,10,True,bid
RFQ-0114-INV-V002,RFQ-0114,V002,Tanaka Electrical KK,2024-11-14,Electrical Components,10,True,bid
RFQ-0114-INV-V018,RFQ-0114,V018,Guangzhou Mech & Elec Co.,2024-11-14,Electrical Components,10,False,no_response
RFQ-0114-INV-V021,RFQ-0114,V021,Helios Micro Systems,2024-11-14,Electrical Components,10,True,bid
RFQ-0114-INV-V011,RFQ-0114,V011,Solaris Power Components,2024-11-14,Electrical Components,10,True,bid
RFQ-0114-INV-V016,RFQ-0114,V016,Precision Arc Systems,2024-11-14,Electrical Components,10,True,bid
RFQ-0115-INV-V012,RFQ-0115,V012,Indra Copper Works,2024-11-15,Raw Materials,10,True,bid
RFQ-0115-INV-V014,RFQ-0115,V014,Coastal Alloys Pty Ltd,2024-11-15,Raw Materials,10,False,no_response
RFQ-0115-INV-V005,RFQ-0115,V005,Cerro Negro Metals SA,2024-11-15,Raw Materials,10,True,bid
RFQ-0115-INV-V015,RFQ-0115,V015,Nordic Steel AS,2024-11-15,Raw Materials,10,True,bid
RFQ-0115-INV-V020,RFQ-0115,V020,Rajasthan Rare Earths Ltd,2024-11-15,Raw Materials,10,False,no_response
RFQ-0115-INV-V008,RFQ-0115,V008,Delta Composites Inc.,2024-11-15,Raw Materials,10,True,bid
RFQ-0115-INV-V023,RFQ-0115,V023,Sahara Industrial FZE,2024-11-15,Raw Materials,10,True,bid
RFQ-0115-INV-V003,RFQ-0115,V003,Patel Alloys Pvt Ltd,2024-11-15,Raw Materials,10,True,bid
RFQ-0116-INV-V019,RFQ-0116,V019,Emerald Isle Castings Ltd,2024-12-18,Mechanical Parts,11,True,bid
RFQ-0116-INV-V009,RFQ-0116,V009,Fischer & Söhne KG,2024-12-18,Mechanical Parts,11,True,bid
RFQ-0116-INV-V024,RFQ-0116,V024,BalticTech UAB,2024-12-18,Mechanical Parts,11,True,bid
RFQ-0116-INV-V004,RFQ-0116,V004,Strömberg Hydraulics AB,2024-12-18,Mechanical Parts,11,True,bid
RFQ-0116-INV-V017,RFQ-0116,V017,Türk Makina A.Ş.,2024-12-18,Mechanical Parts,11,False,no_response
RFQ-0116-INV-V007,RFQ-0116,V007,Nakamura Tooling Co.,2024-12-18,Mechanical Parts,11,True,bid
RFQ-0116-INV-V022,RFQ-0116,V022,Andean Precision SRL,2024-12-18,Mechanical Parts,11,True,bid
RFQ-0116-INV-V001,RFQ-0116,V001,Kovacs Precision GmbH,2024-12-18,Mechanical Parts,11,False,no_response
RFQ-0117-INV-V011,RFQ-0117,V011,Solaris Power Components,2025-01-02,Electrical Components,11,True,bid
RFQ-0117-INV-V013,RFQ-0117,V013,Vantage Sensors GmbH,2025-01-02,Electrical Components,11,True,bid
RFQ-0117-INV-V002,RFQ-0117,V002,Tanaka Electrical KK,2025-01-02,Electrical Components,11,True,bid
RFQ-0117-INV-V018,RFQ-0117,V018,Guangzhou Mech & Elec Co.,2025-01-02,Electrical Components,11,True,bid
RFQ-0117-INV-V016,RFQ-0117,V016,Precision Arc Systems,2025-01-02,Electrical Components,11,True,bid
RFQ-0117-INV-V021,RFQ-0117,V021,Helios Micro Systems,2025-01-02,Electrical Components,11,True,bid
RFQ-0117-INV-V006,RFQ-0117,V006,Bright Spark Electronics Ltd,2025-01-02,Electrical Components,11,False,no_response
RFQ-0118-INV-V021,RFQ-0118,V021,Helios Micro Systems,2025-01-02,Electrical Components,11,True,bid
RFQ-0118-INV-V018,RFQ-0118,V018,Guangzhou Mech & Elec Co.,2025-01-02,Electrical Components,11,True,bid
RFQ-0118-INV-V013,RFQ-0118,V013,Vantage Sensors GmbH,2025-01-02,Electrical Components,11,True,bid
RFQ-0118-INV-V016,RFQ-0118,V016,Precision Arc Systems,2025-01-02,Electrical Components,11,True,bid
RFQ-0118-INV-V002,RFQ-0118,V002,Tanaka Electrical KK,2025-01-02,Electrical Components,11,False,no_response
RFQ-0118-INV-V011,RFQ-0118,V011,Solaris Power Components,2025-01-02,Electrical Components,11,False,no_response
RFQ-0118-INV-V006,RFQ-0118,V006,Bright Spark Electronics Ltd,2025-01-02,Electrical Components,11,True,bid
RFQ-0119-INV-V013,RFQ-0119,V013,Vantage Sensors GmbH,2024-12-25,Electrical Components,11,True,bid
RFQ-0119-INV-V011,RFQ-0119,V011,Solaris Power Components,2024-12-25,Electrical Components,11,False,no_response
RFQ-0119-INV-V002,RFQ-0119,V002,Tanaka Electrical KK,2024-12-25,Electrical Components,11,True,bid
RFQ-0119-INV-V016,RFQ-0119,V016,Precision Arc Systems,2024-12-25,Electrical Components,11,False,no_response
RFQ-0119-INV-V006,RFQ-0119,V006,Bright Spark Electronics Ltd,2024-12-25,Electrical Components,11,False,no_response
RFQ-0119-INV-V018,RFQ-0119,V018,Guangzhou Mech & Elec Co.,2024-12-25,Electrical Components,11,True,bid
RFQ-0119-INV-V021,RFQ-0119,V021,Helios Micro Systems,2024-12-25,Electrical Components,11,False,no_response
RFQ-0120-INV-V009,RFQ-0120,V009,Fischer & Söhne KG,2024-12-21,Mechanical Parts,11,False,no_response
RFQ-0120-INV-V017,RFQ-0120,V017,Türk Makina A.Ş.,2024-12-21,Mechanical Parts,11,True,bid
RFQ-0120-INV-V007,RFQ-0120,V007,Nakamura Tooling Co.,2024-12-21,Mechanical Parts,11,True,bid
RFQ-0120-INV-V001,RFQ-0120,V001,Kovacs Precision GmbH,2024-12-21,Mechanical Parts,11,True,bid
RFQ-0120-INV-V010,RFQ-0120,V010,Adriatic Fastenings d.o.o.,2024-12-21,Mechanical Parts,11,True,bid
RFQ-0120-INV-V024,RFQ-0120,V024,BalticTech UAB,2024-12-21,Mechanical Parts,11,True,bid
RFQ-0120-INV-V019,RFQ-0120,V019,Emerald Isle Castings Ltd,2024-12-21,Mechanical Parts,11,True,bid
RFQ-0120-INV-V022,RFQ-0120,V022,Andean Precision SRL,2024-12-21,Mechanical Parts,11,True,bid
RFQ-0121-INV-V011,RFQ-0121,V011,Solaris Power Components,2024-12-20,Electrical Components,11,True,bid
RFQ-0121-INV-V006,RFQ-0121,V006,Bright Spark Electronics Ltd,2024-12-20,Electrical Components,11,True,bid
RFQ-0121-INV-V013,RFQ-0121,V013,Vantage Sensors GmbH,2024-12-20,Electrical Components,11,False,no_response
RFQ-0121-INV-V002,RFQ-0121,V002,Tanaka Electrical KK,2024-12-20,Electrical Components,11,False,no_response
RFQ-0121-INV-V016,RFQ-0121,V016,Precision Arc Systems,2024-12-20,Electrical Components,11,True,bid
RFQ-0121-INV-V021,RFQ-0121,V021,Helios Micro Systems,2024-12-20,Electrical Components,11,True,bid
RFQ-0121-INV-V018,RFQ-0121,V018,Guangzhou Mech & Elec Co.,2024-12-20,Electrical Components,11,True,bid
RFQ-0122-INV-V011,RFQ-0122,V011,Solaris Power Components,2024-12-13,Electrical Components,11,False,no_response
RFQ-0122-INV-V016,RFQ-0122,V016,Precision Arc Systems,2024-12-13,Electrical Components,11,True,bid
RFQ-0122-INV-V013,RFQ-0122,V013,Vantage Sensors GmbH,2024-12-13,Electrical Components,11,True,bid
RFQ-0122-INV-V002,RFQ-0122,V002,Tanaka Electrical KK,2024-12-13,Electrical Components,11,True,bid
RFQ-0122-INV-V021,RFQ-0122,V021,Helios Micro Systems,2024-12-13,Electrical Components,11,True,bid
RFQ-0122-INV-V018,RFQ-0122,V018,Guangzhou Mech & Elec Co.,2024-12-13,Electrical Components,11,False,no_response
RFQ-0122-INV-V006,RFQ-0122,V006,Bright Spark Electronics Ltd,2024-12-13,Electrical Components,11,True,bid
RFQ-0123-INV-V002,RFQ-0123,V002,Tanaka Electrical KK,2024-12-24,Electrical Components,11,True,bid
RFQ-0123-INV-V011,RFQ-0123,V011,Solaris Power Components,2024-12-24,Electrical Components,11,True,bid
RFQ-0123-INV-V018,RFQ-0123,V018,Guangzhou Mech & Elec Co.,2024-12-24,Electrical Components,11,False,no_response
RFQ-0123-INV-V016,RFQ-0123,V016,Precision Arc Systems,2024-12-24,Electrical Components,11,True,bid
RFQ-0123-INV-V006,RFQ-0123,V006,Bright Spark Electronics Ltd,2024-12-24,Electrical Components,11,True,bid
RFQ-0123-INV-V013,RFQ-0123,V013,Vantage Sensors GmbH,2024-12-24,Electrical Components,11,True,bid
RFQ-0123-INV-V021,RFQ-0123,V021,Helios Micro Systems,2024-12-24,Electrical Components,11,False,no_response
RFQ-0124-INV-V012,RFQ-0124,V012,Indra Copper Works,2024-12-04,Raw Materials,11,True,bid
RFQ-0124-INV-V020,RFQ-0124,V020,Rajasthan Rare Earths Ltd,2024-12-04,Raw Materials,11,True,bid
RFQ-0124-INV-V023,RFQ-0124,V023,Sahara Industrial FZE,2024-12-04,Raw Materials,11,False,no_response
RFQ-0124-INV-V008,RFQ-0124,V008,Delta Composites Inc.,2024-12-04,Raw Materials,11,True,bid
RFQ-0124-INV-V005,RFQ-0124,V005,Cerro Negro Metals SA,2024-12-04,Raw Materials,11,True,bid
RFQ-0124-INV-V014,RFQ-0124,V014,Coastal Alloys Pty Ltd,2024-12-04,Raw Materials,11,True,bid
RFQ-0124-INV-V015,RFQ-0124,V015,Nordic Steel AS,2024-12-04,Raw Materials,11,True,bid
RFQ-0124-INV-V003,RFQ-0124,V003,Patel Alloys Pvt Ltd,2024-12-04,Raw Materials,11,True,bid
RFQ-0125-INV-V011,RFQ-0125,V011,Solaris Power Components,2024-12-10,Electrical Components,11,True,bid
