bid_id,rfq_id,vendor_id,vendor_name,bid_date,bid_unit_price,bid_total_usd,delivery_days,validity_days,price_delta_pct,archetype,month_index
BID-RFQ-0108-V008,RFQ-0108,V008,Delta Composites Inc.,2024-12-12,124.61,41868.96,29,30,-8.62,aggressive_bidder,10
BID-RFQ-0108-V003,RFQ-0108,V003,Patel Alloys Pvt Ltd,2024-12-09,126.39,42467.04,26,30,-7.32,relationship_focused,10
BID-RFQ-0108-V014,RFQ-0108,V014,Coastal Alloys Pty Ltd,2024-12-12,125.3,42100.8,27,30,-8.12,relationship_focused,10
BID-RFQ-0108-V012,RFQ-0108,V012,Indra Copper Works,2024-12-10,134.74,45272.64,41,30,-1.2,reliable,10
BID-RFQ-0108-V020,RFQ-0108,V020,Rajasthan Rare Earths Ltd,2024-12-12,132.29,44449.44,22,30,-2.99,relationship_focused,10
BID-RFQ-0108-V023,RFQ-0108,V023,Sahara Industrial FZE,2024-12-11,139.19,46767.84,26,30,2.06,volatile,10
BID-RFQ-0108-V015,RFQ-0108,V015,Nordic Steel AS,2024-12-10,134.68,45252.48,49,30,-1.24,reliable,10
BID-RFQ-0109-V002,RFQ-0109,V002,Tanaka Electrical KK,2024-11-21,94.34,18207.62,43,30,4.95,conservative,10
BID-RFQ-0109-V021,RFQ-0109,V021,Helios Micro Systems,2024-11-20,91.97,17750.21,10,30,2.31,conservative,10
BID-RFQ-0109-V013,RFQ-0109,V013,Vantage Sensors GmbH,2024-11-19,93.88,18118.84,29,30,4.43,conservative,10
BID-RFQ-0109-V018,RFQ-0109,V018,Guangzhou Mech & Elec Co.,2024-11-21,101.27,19545.11,32,30,12.66,aggressive_bidder,10
BID-RFQ-0110-V021,RFQ-0110,V021,Helios Micro Systems,2024-11-17,31.65,5950.2,12,30,4.8,conservative,10
BID-RFQ-0110-V013,RFQ-0110,V013,Vantage Sensors GmbH,2024-11-16,29.71,5585.48,21,30,-1.6,conservative,10
BID-RFQ-0110-V016,RFQ-0110,V016,Precision Arc Systems,2024-11-17,32.58,6125.04,29,30,7.89,volatile,10
BID-RFQ-0110-V018,RFQ-0110,V018,Guangzhou Mech & Elec Co.,2024-11-17,33.45,6288.6,34,30,10.76,aggressive_bidder,10
BID-RFQ-0111-V023,RFQ-0111,V023,Sahara Industrial FZE,2024-12-03,13.69,1697.56,39,30,2.54,volatile,10
BID-RFQ-0111-V015,RFQ-0111,V015,Nordic Steel AS,2024-12-05,13.06,1619.44,36,30,-2.12,reliable,10
BID-RFQ-0111-V012,RFQ-0111,V012,Indra Copper Works,2024-12-03,12.6,1562.4,18,30,-5.57,reliable,10
BID-RFQ-0111-V005,RFQ-0111,V005,Cerro Negro Metals SA,2024-12-02,11.4,1413.6,13,30,-14.55,aggressive_bidder,10
BID-RFQ-0111-V014,RFQ-0111,V014,Coastal Alloys Pty Ltd,2024-12-03,12.43,1541.32,46,30,-6.89,relationship_focused,10
BID-RFQ-0111-V003,RFQ-0111,V003,Patel Alloys Pvt Ltd,2024-12-05,12.14,1505.36,54,30,-9.04,relationship_focused,10
BID-RFQ-0111-V020,RFQ-0111,V020,Rajasthan Rare Earths Ltd,2024-12-04,12.13,1504.12,53,30,-9.15,relationship_focused,10
BID-RFQ-0112-V008,RFQ-0112,V008,Delta Composites Inc.,2024-11-30,381.36,94195.92,49,30,-3.95,aggressive_bidder,10
BID-RFQ-0112-V005,RFQ-0112,V005,Cerro Negro Metals SA,2024-12-02,352.15,86981.05,23,30,-11.31,aggressive_bidder,10
BID-RFQ-0112-V015,RFQ-0112,V015,Nordic Steel AS,2024-11-30,388.19,95882.93,40,30,-2.23,reliable,10
BID-RFQ-0112-V003,RFQ-0112,V003,Patel Alloys Pvt Ltd,2024-12-02,378.63,93521.61,50,30,-4.64,relationship_focused,10
BID-RFQ-0112-V012,RFQ-0112,V012,Indra Copper Works,2024-12-02,399.59,98698.73,40,30,0.64,reliable,10
BID-RFQ-0112-V020,RFQ-0112,V020,Rajasthan Rare Earths Ltd,2024-12-01,366.21,90453.87,35,30,-7.76,relationship_focused,10
BID-RFQ-0112-V023,RFQ-0112,V023,Sahara Industrial FZE,2024-11-30,395.37,97656.39,17,30,-0.42,volatile,10
BID-RFQ-0113-V016,RFQ-0113,V016,Precision Arc Systems,2024-12-08,218.96,91525.28,39,30,-5.32,volatile,10
BID-RFQ-0113-V011,RFQ-0113,V011,Solaris Power Components,2024-12-09,227.04,94902.72,21,30,-1.82,volatile,10
BID-RFQ-0113-V002,RFQ-0113,V002,Tanaka Electrical KK,2024-12-08,244.0,101992.0,27,30,5.51,conservative,10
BID-RFQ-0113-V006,RFQ-0113,V006,Bright Spark Electronics Ltd,2024-12-08,222.94,93188.92,54,30,-3.6,volatile,10
BID-RFQ-0114-V006,RFQ-0114,V006,Bright Spark Electronics Ltd,2024-11-24,304.32,87644.16,16,30,10.77,volatile,10
BID-RFQ-0114-V013,RFQ-0114,V013,Vantage Sensors GmbH,2024-11-25,276.99,79773.12,21,30,0.82,conservative,10
BID-RFQ-0114-V002,RFQ-0114,V002,Tanaka Electrical KK,2024-11-23,282.79,81443.52,17,30,2.93,conservative,10
BID-RFQ-0114-V021,RFQ-0114,V021,Helios Micro Systems,2024-11-25,275.39,79312.32,54,30,0.24,conservative,10
BID-RFQ-0114-V011,RFQ-0114,V011,Solaris Power Components,2024-11-22,259.13,74629.44,53,30,-5.68,volatile,10
BID-RFQ-0114-V016,RFQ-0114,V016,Precision Arc Systems,2024-11-25,307.45,88545.6,47,30,11.9,volatile,10
BID-RFQ-0115-V012,RFQ-0115,V012,Indra Copper Works,2024-11-26,409.13,98600.33,46,30,-1.64,reliable,10
BID-RFQ-0115-V005,RFQ-0115,V005,Cerro Negro Metals SA,2024-11-28,387.11,93293.51,46,30,-6.93,aggressive_bidder,10
BID-RFQ-0115-V015,RFQ-0115,V015,Nordic Steel AS,2024-11-26,403.13,97154.33,37,30,-3.08,reliable,10
BID-RFQ-0115-V008,RFQ-0115,V008,Delta Composites Inc.,2024-11-29,398.56,96052.96,48,30,-4.18,aggressive_bidder,10
BID-RFQ-0115-V023,RFQ-0115,V023,Sahara Industrial FZE,2024-11-26,392.88,94684.08,55,30,-5.54,volatile,10
BID-RFQ-0115-V003,RFQ-0115,V003,Patel Alloys Pvt Ltd,2024-11-28,386.78,93213.98,43,30,-7.01,relationship_focused,10
BID-RFQ-0116-V019,RFQ-0116,V019,Emerald Isle Castings Ltd,2024-12-30,174.57,39627.39,51,30,-0.18,conservative,11
BID-RFQ-0116-V009,RFQ-0116,V009,Fischer & Söhne KG,2024-12-31,173.04,39280.08,23,30,-1.05,relationship_focused,11
BID-RFQ-0116-V024,RFQ-0116,V024,BalticTech UAB,2024-12-31,170.72,38753.44,41,30,-2.38,reliable,11
BID-RFQ-0116-V004,RFQ-0116,V004,Strömberg Hydraulics AB,2025-01-01,167.92,38117.84,32,30,-3.98,reliable,11
BID-RFQ-0116-V007,RFQ-0116,V007,Nakamura Tooling Co.,2024-12-31,177.58,40310.66,27,30,1.54,conservative,11
BID-RFQ-0116-V022,RFQ-0116,V022,Andean Precision SRL,2024-12-30,158.65,36013.55,24,30,-9.28,aggressive_bidder,11
BID-RFQ-0117-V011,RFQ-0117,V011,Solaris Power Components,2025-01-13,805.55,144999.0,34,30,2.15,volatile,11
BID-RFQ-0117-V013,RFQ-0117,V013,Vantage Sensors GmbH,2025-01-14,821.24,147823.2,32,30,4.14,conservative,11
BID-RFQ-0117-V002,RFQ-0117,V002,Tanaka Electrical KK,2025-01-15,799.54,143917.2,36,30,1.38,conservative,11
BID-RFQ-0117-V018,RFQ-0117,V018,Guangzhou Mech & Elec Co.,2025-01-16,904.82,162867.6,14,30,14.74,aggressive_bidder,11
BID-RFQ-0117-V016,RFQ-0117,V016,Precision Arc Systems,2025-01-14,699.89,125980.2,18,30,-11.25,volatile,11
BID-RFQ-0117-V021,RFQ-0117,V021,Helios Micro Systems,2025-01-15,796.48,143366.4,41,30,1.0,conservative,11
BID-RFQ-0118-V021,RFQ-0118,V021,Helios Micro Systems,2025-01-15,342.11,68764.11,43,30,-1.25,conservative,11
BID-RFQ-0118-V018,RFQ-0118,V018,Guangzhou Mech & Elec Co.,2025-01-13,393.95,79183.95,55,30,13.72,aggressive_bidder,11
BID-RFQ-0118-V013,RFQ-0118,V013,Vantage Sensors GmbH,2025-01-14,362.87,72936.87,45,30,4.74,conservative,11
BID-RFQ-0118-V016,RFQ-0118,V016,Precision Arc Systems,2025-01-13,331.22,66575.22,51,30,-4.39,volatile,11
BID-RFQ-0118-V006,RFQ-0118,V006,Bright Spark Electronics Ltd,2025-01-13,325.35,65395.35,41,30,-6.09,volatile,11
BID-RFQ-0119-V013,RFQ-0119,V013,Vantage Sensors GmbH,2025-01-05,658.8,186440.4,44,30,-1.21,conservative,11
BID-RFQ-0119-V002,RFQ-0119,V002,Tanaka Electrical KK,2025-01-06,713.47,201912.01,26,30,6.98,conservative,11
BID-RFQ-0119-V018,RFQ-0119,V018,Guangzhou Mech & Elec Co.,2025-01-08,741.92,209963.36,45,30,11.25,aggressive_bidder,11
BID-RFQ-0120-V017,RFQ-0120,V017,Türk Makina A.Ş.,2025-01-01,186.72,30061.92,20,30,-13.15,aggressive_bidder,11
BID-RFQ-0120-V007,RFQ-0120,V007,Nakamura Tooling Co.,2025-01-01,224.12,36083.32,15,30,4.24,conservative,11
BID-RFQ-0120-V001,RFQ-0120,V001,Kovacs Precision GmbH,2025-01-01,210.05,33818.05,33,30,-2.3,reliable,11
BID-RFQ-0120-V010,RFQ-0120,V010,Adriatic Fastenings d.o.o.,2025-01-03,186.75,30066.75,29,30,-13.14,aggressive_bidder,11
BID-RFQ-0120-V024,RFQ-0120,V024,BalticTech UAB,2024-12-31,206.16,33191.76,12,30,-4.11,reliable,11
BID-RFQ-0120-V019,RFQ-0120,V019,Emerald Isle Castings Ltd,2025-01-03,217.65,35041.65,27,30,1.23,conservative,11
BID-RFQ-0120-V022,RFQ-0120,V022,Andean Precision SRL,2025-01-01,179.73,28936.53,41,30,-16.4,aggressive_bidder,11
BID-RFQ-0121-V011,RFQ-0121,V011,Solaris Power Components,2024-12-31,381.28,131541.6,51,30,-10.82,volatile,11
BID-RFQ-0121-V006,RFQ-0121,V006,Bright Spark Electronics Ltd,2024-12-30,414.47,142992.15,13,30,-3.06,volatile,11
BID-RFQ-0121-V016,RFQ-0121,V016,Precision Arc Systems,2024-12-31,492.28,169836.6,42,30,15.15,volatile,11
BID-RFQ-0121-V021,RFQ-0121,V021,Helios Micro Systems,2024-12-28,446.47,154032.15,28,30,4.43,conservative,11
BID-RFQ-0121-V018,RFQ-0121,V018,Guangzhou Mech & Elec Co.,2024-12-28,480.11,165637.95,51,30,12.3,aggressive_bidder,11
BID-RFQ-0122-V016,RFQ-0122,V016,Precision Arc Systems,2024-12-24,710.05,105797.45,48,30,-8.02,volatile,11
BID-RFQ-0122-V013,RFQ-0122,V013,Vantage Sensors GmbH,2024-12-22,836.26,124602.74,23,30,8.33,conservative,11
BID-RFQ-0122-V002,RFQ-0122,V002,Tanaka Electrical KK,2024-12-24,798.1,118916.9,14,30,3.39,conservative,11
BID-RFQ-0122-V021,RFQ-0122,V021,Helios Micro Systems,2024-12-24,778.63,116015.87,43,30,0.87,conservative,11
BID-RFQ-0122-V006,RFQ-0122,V006,Bright Spark Electronics Ltd,2024-12-22,864.89,128868.61,25,30,12.04,volatile,11
BID-RFQ-0123-V002,RFQ-0123,V002,Tanaka Electrical KK,2024-12-28,182.32,74933.52,36,30,4.57,conservative,11
BID-RFQ-0123-V011,RFQ-0123,V011,Solaris Power Components,2024-12-28,192.11,78957.21,36,30,10.18,volatile,11
BID-RFQ-0123-V016,RFQ-0123,V016,Precision Arc Systems,2024-12-29,166.02,68234.22,28,30,-4.78,volatile,11
BID-RFQ-0123-V006,RFQ-0123,V006,Bright Spark Electronics Ltd,2024-12-30,203.02,83441.22,21,30,16.44,volatile,11
BID-RFQ-0123-V013,RFQ-0123,V013,Vantage Sensors GmbH,2024-12-28,180.98,74382.78,16,30,3.8,conservative,11
BID-RFQ-0124-V012,RFQ-0124,V012,Indra Copper Works,2024-12-16,36.15,10808.85,18,30,-2.34,reliable,11
BID-RFQ-0124-V020,RFQ-0124,V020,Rajasthan Rare Earths Ltd,2024-12-16,34.88,10429.12,47,30,-5.77,relationship_focused,11
BID-RFQ-0124-V008,RFQ-0124,V008,Delta Composites Inc.,2024-12-15,34.03,10174.97,28,30,-8.06,aggressive_bidder,11
BID-RFQ-0124-V005,RFQ-0124,V005,Cerro Negro Metals SA,2024-12-17,30.46,9107.54,10,30,-17.71,aggressive_bidder,11
BID-RFQ-0124-V014,RFQ-0124,V014,Coastal Alloys Pty Ltd,2024-12-16,34.13,10204.87,16,30,-7.8,relationship_focused,11
BID-RFQ-0124-V015,RFQ-0124,V015,Nordic Steel AS,2024-12-16,35.09,10491.91,30,30,-5.22,reliable,11
BID-RFQ-0124-V003,RFQ-0124,V003,Patel Alloys Pvt Ltd,2024-12-17,37.38,11176.62,37,30,0.99,relationship_focused,11
BID-RFQ-0125-V011,RFQ-0125,V011,Solaris Power Components,2024-12-22,320.32,79119.04,27,30,1.18,volatile,11
BID-RFQ-0125-V002,RFQ-0125,V002,Tanaka Electrical KK,2024-12-23,332.79,82199.13,52,30,5.12,conservative,11
BID-RFQ-0125-V006,RFQ-0125,V006,Bright Spark Electronics Ltd,2024-12-24,286.27,70708.69,44,30,-9.57,volatile,11
BID-RFQ-0125-V021,RFQ-0125,V021,Helios Micro Systems,2024-12-21,327.29,80840.63,28,30,3.39,conservative,11
BID-RFQ-0126-V013,RFQ-0126,V013,Vantage Sensors GmbH,2025-01-07,107.07,46896.66,32,30,4.57,conservative,11
BID-RFQ-0126-V002,RFQ-0126,V002,Tanaka Electrical KK,2025-01-07,107.83,47229.54,55,30,5.32,conservative,11
BID-RFQ-0126-V021,RFQ-0126,V021,Helios Micro Systems,2025-01-07,103.85,45486.3,50,30,1.44,conservative,11
BID-RFQ-0126-V018,RFQ-0126,V018,Guangzhou Mech & Elec Co.,2025-01-05,108.99,47737.62,40,30,6.45,aggressive_bidder,11
BID-RFQ-0126-V016,RFQ-0126,V016,Precision Arc Systems,2025-01-07,95.11,41658.18,43,30,-7.11,volatile,11
BID-RFQ-0126-V011,RFQ-0126,V011,Solaris Power Components,2025-01-07,82.08,35951.04,36,30,-19.83,volatile,11
BID-RFQ-0127-V016,RFQ-0127,V016,Precision Arc Systems,2025-01-06,417.16,123896.52,24,30,13.3,volatile,11
BID-RFQ-0127-V021,RFQ-0127,V021,Helios Micro Systems,2025-01-06,367.27,109079.19,44,30,-0.25,conservative,11
BID-RFQ-0127-V006,RFQ-0127,V006,Bright Spark Electronics Ltd,2025-01-06,360.32,107015.04,25,30,-2.14,volatile,11
BID-RFQ-0127-V018,RFQ-0127,V018,Guangzhou Mech & Elec Co.,2025-01-06,412.28,122447.16,54,30,11.98,aggressive_bidder,11
BID-RFQ-0127-V013,RFQ-0127,V013,Vantage Sensors GmbH,2025-01-07,375.24,111446.28,11,30,1.92,conservative,11
BID-RFQ-0127-V011,RFQ-0127,V011,Solaris Power Components,2025-01-06,337.8,100326.6,26,30,-8.25,volatile,11
BID-RFQ-0127-V002,RFQ-0127,V002,Tanaka Electrical KK,2025-01-05,372.35,110587.95,24,30,1.13,conservative,11
BID-RFQ-0128-V013,RFQ-0128,V013,Vantage Sensors GmbH,2025-01-01,82.61,13465.43,49,30,1.69,conservative,11
BID-RFQ-0128-V021,RFQ-0128,V021,Helios Micro Systems,2024-12-30,84.06,13701.78,32,30,3.47,conservative,11
BID-RFQ-0128-V011,RFQ-0128,V011,Solaris Power Components,2024-12-29,79.01,12878.63,55,30,-2.74,volatile,11
BID-RFQ-0128-V002,RFQ-0128,V002,Tanaka Electrical KK,2024-12-31,83.61,13628.43,45,30,2.92,conservative,11
BID-RFQ-0128-V018,RFQ-0128,V018,Guangzhou Mech & Elec Co.,2025-01-01,90.39,14733.57,20,30,11.26,aggressive_bidder,11
BID-RFQ-0128-V006,RFQ-0128,V006,Bright Spark Electronics Ltd,2024-12-29,71.87,11714.81,51,30,-11.53,volatile,11
BID-RFQ-0129-V004,RFQ-0129,V004,Strömberg Hydraulics AB,2025-01-28,244.19,93768.96,11,30,-2.65,reliable,12
BID-RFQ-0129-V007,RFQ-0129,V007,Nakamura Tooling Co.,2025-01-28,264.46,101552.64,22,30,5.43,conservative,12
BID-RFQ-0129-V010,RFQ-0129,V010,Adriatic Fastenings d.o.o.,2025-01-28,231.96,89072.64,22,30,-7.52,aggressive_bidder,12
BID-RFQ-0129-V019,RFQ-0129,V019,Emerald Isle Castings Ltd,2025-01-31,258.53,99275.52,24,30,3.07,conservative,12
BID-RFQ-0129-V009,RFQ-0129,V009,Fischer & Söhne KG,2025-01-28,244.78,93995.52,11,30,-2.41,relationship_focused,12
BID-RFQ-0129-V022,RFQ-0129,V022,Andean Precision SRL,2025-01-28,213.01,81795.84,24,30,-15.08,aggressive_bidder,12
BID-RFQ-0129-V001,RFQ-0129,V001,Kovacs Precision GmbH,2025-01-31,246.3,94579.2,16,30,-1.81,reliable,12
BID-RFQ-0130-V019,RFQ-0130,V019,Emerald Isle Castings Ltd,2025-01-14,190.78,55898.54,43,30,3.91,conservative,12
BID-RFQ-0130-V001,RFQ-0130,V001,Kovacs Precision GmbH,2025-01-16,174.85,51231.05,12,30,-4.76,reliable,12
BID-RFQ-0130-V024,RFQ-0130,V024,BalticTech UAB,2025-01-16,179.58,52616.94,45,30,-2.18,reliable,12
BID-RFQ-0130-V022,RFQ-0130,V022,Andean Precision SRL,2025-01-14,172.46,50530.78,55,30,-6.06,aggressive_bidder,12
BID-RFQ-0130-V017,RFQ-0130,V017,Türk Makina A.Ş.,2025-01-17,163.21,47820.53,37,30,-11.1,aggressive_bidder,12
BID-RFQ-0130-V004,RFQ-0130,V004,Strömberg Hydraulics AB,2025-01-14,171.6,50278.8,17,30,-6.53,reliable,12
BID-RFQ-0130-V010,RFQ-0130,V010,Adriatic Fastenings d.o.o.,2025-01-17,161.61,47351.73,28,30,-11.97,aggressive_bidder,12
BID-RFQ-0131-V021,RFQ-0131,V021,Helios Micro Systems,2025-02-05,272.48,72479.68,19,30,4.19,conservative,12
BID-RFQ-0131-V011,RFQ-0131,V011,Solaris Power Components,2025-02-04,268.95,71540.7,40,30,2.84,volatile,12
BID-RFQ-0131-V018,RFQ-0131,V018,Guangzhou Mech & Elec Co.,2025-02-05,315.54,83933.64,20,30,20.65,aggressive_bidder,12
BID-RFQ-0131-V002,RFQ-0131,V002,Tanaka Electrical KK,2025-02-03,271.15,72125.9,14,30,3.68,conservative,12
BID-RFQ-0131-V016,RFQ-0131,V016,Precision Arc Systems,2025-02-06,230.16,61222.56,13,30,-12.0,volatile,12
BID-RFQ-0131-V006,RFQ-0131,V006,Bright Spark Electronics Ltd,2025-02-06,205.37,54628.42,22,30,-21.47,volatile,12
BID-RFQ-0132-V016,RFQ-0132,V016,Precision Arc Systems,2025-02-04,568.13,127261.12,47,30,-22.18,volatile,12
BID-RFQ-0132-V013,RFQ-0132,V013,Vantage Sensors GmbH,2025-02-03,777.41,174139.84,43,30,6.49,conservative,12
BID-RFQ-0132-V011,RFQ-0132,V011,Solaris Power Components,2025-02-03,699.18,156616.32,20,30,-4.23,volatile,12
BID-RFQ-0132-V021,RFQ-0132,V021,Helios Micro Systems,2025-02-03,754.51,169010.24,40,30,3.35,conservative,12
BID-RFQ-0132-V002,RFQ-0132,V002,Tanaka Electrical KK,2025-02-01,730.25,163576.0,30,30,0.03,conservative,12
BID-RFQ-0132-V018,RFQ-0132,V018,Guangzhou Mech & Elec Co.,2025-02-01,825.75,184968.0,55,30,13.11,aggressive_bidder,12
BID-RFQ-0133-V002,RFQ-0133,V002,Tanaka Electrical KK,2025-02-06,480.09,171392.13,50,30,4.98,conservative,12
BID-RFQ-0133-V013,RFQ-0133,V013,Vantage Sensors GmbH,2025-02-05,462.48,165105.36,53,30,1.13,conservative,12
BID-RFQ-0133-V016,RFQ-0133,V016,Precision Arc Systems,2025-02-04,376.76,134503.32,52,30,-17.61,volatile,12
BID-RFQ-0133-V021,RFQ-0133,V021,Helios Micro Systems,2025-02-06,465.63,166229.91,10,30,1.82,conservative,12
BID-RFQ-0133-V011,RFQ-0133,V011,Solaris Power Components,2025-02-05,437.56,156208.92,26,30,-4.32,volatile,12
BID-RFQ-0133-V018,RFQ-0133,V018,Guangzhou Mech & Elec Co.,2025-02-05,515.98,184204.86,27,30,12.83,aggressive_bidder,12
BID-RFQ-0134-V019,RFQ-0134,V019,Emerald Isle Castings Ltd,2025-02-04,431.95,51834.0,12,30,4.92,conservative,12
BID-RFQ-0134-V007,RFQ-0134,V007,Nakamura Tooling Co.,2025-02-04,424.16,50899.2,36,30,3.02,conservative,12
BID-RFQ-0134-V017,RFQ-0134,V017,Türk Makina A.Ş.,2025-02-02,410.7,49284.0,22,30,-0.24,aggressive_bidder,12
BID-RFQ-0134-V022,RFQ-0134,V022,Andean Precision SRL,2025-02-03,372.33,44679.6,47,30,-9.56,aggressive_bidder,12
BID-RFQ-0134-V010,RFQ-0134,V010,Adriatic Fastenings d.o.o.,2025-02-03,374.6,44952.0,27,30,-9.01,aggressive_bidder,12
BID-RFQ-0134-V004,RFQ-0134,V004,Strömberg Hydraulics AB,2025-02-01,412.08,49449.6,21,30,0.09,reliable,12
BID-RFQ-0135-V002,RFQ-0135,V002,Tanaka Electrical KK,2025-02-05,566.87,147953.07,46,30,5.17,conservative,12
BID-RFQ-0135-V011,RFQ-0135,V011,Solaris Power Components,2025-02-04,535.13,139668.93,10,30,-0.72,volatile,12
BID-RFQ-0135-V006,RFQ-0135,V006,Bright Spark Electronics Ltd,2025-02-03,526.24,137348.64,13,30,-2.37,volatile,12
BID-RFQ-0135-V021,RFQ-0135,V021,Helios Micro Systems,2025-02-04,547.19,142816.59,21,30,1.52,conservative,12
BID-RFQ-0136-V005,RFQ-0136,V005,Cerro Negro Metals SA,2025-02-05,273.46,77389.18,51,30,-8.22,aggressive_bidder,12
BID-RFQ-0136-V015,RFQ-0136,V015,Nordic Steel AS,2025-02-04,288.73,81710.59,19,30,-3.1,reliable,12
BID-RFQ-0136-V012,RFQ-0136,V012,Indra Copper Works,2025-02-05,291.0,82353.0,15,30,-2.33,reliable,12
BID-RFQ-0136-V020,RFQ-0136,V020,Rajasthan Rare Earths Ltd,2025-02-07,281.52,79670.16,43,30,-5.52,relationship_focused,12
BID-RFQ-0136-V014,RFQ-0136,V014,Coastal Alloys Pty Ltd,2025-02-07,271.56,76851.48,30,30,-8.86,relationship_focused,12
BID-RFQ-0136-V023,RFQ-0136,V023,Sahara Industrial FZE,2025-02-07,333.36,94340.88,21,30,11.88,volatile,12
BID-RFQ-0136-V003,RFQ-0136,V003,Patel Alloys Pvt Ltd,2025-02-04,284.93,80635.19,47,30,-4.37,relationship_focused,12
BID-RFQ-0136-V008,RFQ-0136,V008,Delta Composites Inc.,2025-02-05,276.61,78280.63,48,30,-7.16,aggressive_bidder,12
BID-RFQ-0137-V002,RFQ-0137,V002,Tanaka Electrical KK,2025-02-14,404.69,149735.3,36,30,5.63,conservative,12
BID-RFQ-0137-V006,RFQ-0137,V006,Bright Spark Electronics Ltd,2025-02-13,399.39,147774.3,18,30,4.24,volatile,12
BID-RFQ-0137-V021,RFQ-0137,V021,Helios Micro Systems,2025-02-13,398.03,147271.1,32,30,3.89,conservative,12
BID-RFQ-0137-V016,RFQ-0137,V016,Precision Arc Systems,2025-02-12,362.15,133995.5,29,30,-5.48,volatile,12
BID-RFQ-0137-V013,RFQ-0137,V013,Vantage Sensors GmbH,2025-02-12,395.08,146179.6,10,30,3.12,conservative,12
BID-RFQ-0137-V011,RFQ-0137,V011,Solaris Power Components,2025-02-11,343.57,127120.9,39,30,-10.33,volatile,12
BID-RFQ-0138-V003,RFQ-0138,V003,Patel Alloys Pvt Ltd,2025-01-15,202.78,42786.58,28,30,-6.35,relationship_focused,12
BID-RFQ-0138-V008,RFQ-0138,V008,Delta Composites Inc.,2025-01-17,200.05,42210.55,24,30,-7.6,aggressive_bidder,12
BID-RFQ-0138-V015,RFQ-0138,V015,Nordic Steel AS,2025-01-17,205.04,43263.44,51,30,-5.3,reliable,12
BID-RFQ-0138-V014,RFQ-0138,V014,Coastal Alloys Pty Ltd,2025-01-15,210.26,44364.86,34,30,-2.89,relationship_focused,12
BID-RFQ-0138-V012,RFQ-0138,V012,Indra Copper Works,2025-01-14,208.08,43904.88,21,30,-3.9,reliable,12
BID-RFQ-0138-V023,RFQ-0138,V023,Sahara Industrial FZE,2025-01-15,194.81,41104.91,53,30,-10.02,volatile,12
BID-RFQ-0138-V005,RFQ-0138,V005,Cerro Negro Metals SA,2025-01-15,212.21,44776.31,18,30,-1.99,aggressive_bidder,12
BID-RFQ-0138-V020,RFQ-0138,V020,Rajasthan Rare Earths Ltd,2025-01-17,219.04,46217.44,29,30,1.16,relationship_focused,12
BID-RFQ-0139-V013,RFQ-0139,V013,Vantage Sensors GmbH,2025-01-13,52.64,6895.84,21,30,3.28,conservative,12
BID-RFQ-0139-V021,RFQ-0139,V021,Helios Micro Systems,2025-01-10,53.57,7017.67,37,30,5.12,conservative,12
BID-RFQ-0139-V002,RFQ-0139,V002,Tanaka Electrical KK,2025-01-13,52.37,6860.47,48,30,2.76,conservative,12
BID-RFQ-0139-V011,RFQ-0139,V011,Solaris Power Components,2025-01-11,55.05,7211.55,32,30,8.01,volatile,12
BID-RFQ-0140-V013,RFQ-0140,V013,Vantage Sensors GmbH,2025-01-28,63.34,24639.26,44,30,3.6,conservative,12
BID-RFQ-0140-V002,RFQ-0140,V002,Tanaka Electrical KK,2025-01-25,62.51,24316.39,37,30,2.23,conservative,12
BID-RFQ-0140-V006,RFQ-0140,V006,Bright Spark Electronics Ltd,2025-01-28,59.43,23118.27,14,30,-2.81,volatile,12
BID-RFQ-0140-V011,RFQ-0140,V011,Solaris Power Components,2025-01-26,68.35,26588.15,50,30,11.79,volatile,12
BID-RFQ-0140-V021,RFQ-0140,V021,Helios Micro Systems,2025-01-28,62.31,24238.59,37,30,1.9,conservative,12
BID-RFQ-0141-V013,RFQ-0141,V013,Vantage Sensors GmbH,2025-01-18,10.41,1561.5,27,30,2.24,conservative,12
BID-RFQ-0141-V016,RFQ-0141,V016,Precision Arc Systems,2025-01-19,10.05,1507.5,10,30,-1.28,volatile,12
BID-RFQ-0141-V002,RFQ-0141,V002,Tanaka Electrical KK,2025-01-19,10.14,1521.0,16,30,-0.43,conservative,12
BID-RFQ-0141-V011,RFQ-0141,V011,Solaris Power Components,2025-01-18,10.18,1527.0,50,30,-0.01,volatile,12
BID-RFQ-0141-V021,RFQ-0141,V021,Helios Micro Systems,2025-01-19,10.49,1573.5,30,30,2.95,conservative,12
BID-RFQ-0142-V022,RFQ-0142,V022,Andean Precision SRL,2025-01-25,90.76,19967.2,45,30,-12.96,aggressive_bidder,12
BID-RFQ-0142-V010,RFQ-0142,V010,Adriatic Fastenings d.o.o.,2025-01-26,89.89,19775.8,30,30,-13.8,aggressive_bidder,12
BID-RFQ-0142-V009,RFQ-0142,V009,Fischer & Söhne KG,2025-01-26,101.52,22334.4,46,30,-2.64,relationship_focused,12
BID-RFQ-0142-V024,RFQ-0142,V024,BalticTech UAB,2025-01-25,100.98,22215.6,25,30,-3.17,reliable,12
BID-RFQ-0142-V001,RFQ-0142,V001,Kovacs Precision GmbH,2025-01-28,102.8,22616.0,46,30,-1.42,reliable,12
BID-RFQ-0142-V019,RFQ-0142,V019,Emerald Isle Castings Ltd,2025-01-25,107.58,23667.6,32,30,3.17,conservative,12
