delivery_id,po_id,vendor_id,promised_date,actual_date,days_late,on_time,condition,quality_issue,invoice_value_usd,month_index
DEL-PO-RFQ-0134-V004,PO-RFQ-0134-V004,V004,2025-01-25,2025-01-25,0,True,accepted,False,48120.51,12
DEL-PO-RFQ-0134-V010,PO-RFQ-0134-V010,V010,2025-01-27,2025-01-27,0,True,accepted,False,45452.39,12
DEL-PO-RFQ-0134-V017,PO-RFQ-0134-V017,V017,2025-01-22,2025-01-22,0,True,accepted_with_note,False,48242.41,12
DEL-PO-RFQ-0134-V007,PO-RFQ-0134-V007,V007,2025-02-03,2025-02-03,0,True,accepted_with_note,False,50648.78,12
DEL-PO-RFQ-0135-V011,PO-RFQ-0135-V011,V011,2025-01-09,2025-01-16,7,False,accepted,False,141764.86,12
DEL-PO-RFQ-0135-V006,PO-RFQ-0135-V006,V006,2025-01-18,2025-01-18,0,True,accepted,False,137562.26,12
DEL-PO-RFQ-0135-V021,PO-RFQ-0135-V021,V021,2025-01-19,2025-01-19,0,True,accepted,False,141406.21,12
DEL-PO-RFQ-0135-V002,PO-RFQ-0135-V002,V002,2025-02-14,2025-02-14,0,True,accepted,False,145768.56,12
DEL-PO-RFQ-0136-V012,PO-RFQ-0136-V012,V012,2025-01-13,2025-01-13,0,True,accepted,False,80520.86,12
DEL-PO-RFQ-0136-V015,PO-RFQ-0136-V015,V015,2025-01-21,2025-01-21,0,True,accepted,False,82188.17,12
DEL-PO-RFQ-0136-V014,PO-RFQ-0136-V014,V014,2025-01-31,2025-01-31,0,True,accepted,False,77355.2,12
DEL-PO-RFQ-0136-V003,PO-RFQ-0136-V003,V003,2025-02-17,2025-02-17,0,True,accepted_with_note,False,80635.54,12
DEL-PO-RFQ-0136-V023,PO-RFQ-0136-V023,V023,2025-01-22,2025-02-08,17,False,accepted,False,95115.67,12
DEL-PO-RFQ-0137-V013,PO-RFQ-0137-V013,V013,2025-01-10,2025-01-11,1,False,accepted,False,145397.6,12
DEL-PO-RFQ-0137-V006,PO-RFQ-0137-V006,V006,2025-01-21,2025-01-21,0,True,accepted,False,148685.71,12
DEL-PO-RFQ-0137-V002,PO-RFQ-0137-V002,V002,2025-02-06,2025-02-06,0,True,accepted,False,152238.37,12
DEL-PO-RFQ-0137-V016,PO-RFQ-0137-V016,V016,2025-02-02,2025-02-02,0,True,accepted_with_note,False,131632.91,12
DEL-PO-RFQ-0137-V011,PO-RFQ-0137-V011,V011,2025-02-13,2025-02-13,0,True,accepted,False,129386.97,12
DEL-PO-RFQ-0138-V012,PO-RFQ-0138-V012,V012,2025-01-20,2025-01-20,0,True,accepted_with_note,False,43361.21,12
DEL-PO-RFQ-0138-V005,PO-RFQ-0138-V005,V005,2025-01-16,2025-01-16,0,True,accepted,False,43985.9,12
DEL-PO-RFQ-0138-V008,PO-RFQ-0138-V008,V008,2025-01-24,2025-01-24,0,True,accepted,False,42494.26,12
DEL-PO-RFQ-0138-V003,PO-RFQ-0138-V003,V003,2025-01-27,2025-01-27,0,True,accepted,False,43003.71,12
DEL-PO-RFQ-0138-V015,PO-RFQ-0138-V015,V015,2025-02-20,2025-02-20,0,True,accepted,False,43120.38,12
DEL-PO-RFQ-0139-V013,PO-RFQ-0139-V013,V013,2025-01-25,2025-01-25,0,True,accepted,False,6974.95,12
DEL-PO-RFQ-0139-V002,PO-RFQ-0139-V002,V002,2025-02-18,2025-02-18,0,True,accepted,False,6828.65,12
DEL-PO-RFQ-0139-V011,PO-RFQ-0139-V011,V011,2025-02-02,2025-02-02,0,True,rejected,False,7075.8,12
DEL-PO-RFQ-0139-V021,PO-RFQ-0139-V021,V021,2025-02-09,2025-02-09,0,True,accepted,False,7075.21,12
DEL-PO-RFQ-0140-V006,PO-RFQ-0140-V006,V006,2025-01-19,2025-01-19,0,True,accepted_with_note,False,23127.32,12
DEL-PO-RFQ-0140-V002,PO-RFQ-0140-V002,V002,2025-02-09,2025-02-09,0,True,accepted,False,24337.48,12
DEL-PO-RFQ-0140-V013,PO-RFQ-0140-V013,V013,2025-02-12,2025-02-12,0,True,rejected,False,24841.88,12
DEL-PO-RFQ-0140-V021,PO-RFQ-0140-V021,V021,2025-02-07,2025-02-07,0,True,accepted,True,23516.09,12
DEL-PO-RFQ-0140-V011,PO-RFQ-0140-V011,V011,2025-02-18,2025-03-05,15,False,accepted,False,26129.38,12
DEL-PO-RFQ-0141-V016,PO-RFQ-0141-V016,V016,2025-01-12,2025-01-12,0,True,accepted,False,1492.85,12
DEL-PO-RFQ-0141-V002,PO-RFQ-0141-V002,V002,2025-01-18,2025-01-18,0,True,accepted,False,1536.36,12
DEL-PO-RFQ-0141-V013,PO-RFQ-0141-V013,V013,2025-01-25,2025-01-25,0,True,accepted,False,1537.22,12
DEL-PO-RFQ-0141-V021,PO-RFQ-0141-V021,V021,2025-02-02,2025-02-02,0,True,rejected,False,1557.66,12
DEL-PO-RFQ-0141-V011,PO-RFQ-0141-V011,V011,2025-02-19,2025-02-19,0,True,accepted,False,1510.27,12
DEL-PO-RFQ-0142-V010,PO-RFQ-0142-V010,V010,2025-02-01,2025-02-01,0,True,accepted,False,19495.02,12
DEL-PO-RFQ-0142-V024,PO-RFQ-0142-V024,V024,2025-01-23,2025-01-23,0,True,accepted,False,22444.65,12
DEL-PO-RFQ-0142-V019,PO-RFQ-0142-V019,V019,2025-02-05,2025-02-05,0,True,accepted,False,23946.52,12
DEL-PO-RFQ-0142-V009,PO-RFQ-0142-V009,V009,2025-02-17,2025-02-23,6,False,accepted,False,21708.01,12
DEL-PO-RFQ-0142-V001,PO-RFQ-0142-V001,V001,2025-02-16,2025-02-16,0,True,accepted,False,21957.96,12
DEL-PO-RFQ-0143-V006,PO-RFQ-0143-V006,V006,2025-02-18,2025-02-18,0,True,accepted,False,159942.36,13
DEL-PO-RFQ-0143-V016,PO-RFQ-0143-V016,V016,2025-02-19,2025-02-19,0,True,accepted,False,187204.95,13
DEL-PO-RFQ-0143-V013,PO-RFQ-0143-V013,V013,2025-03-29,2025-03-29,0,True,accepted_with_note,False,185316.65,13
DEL-PO-RFQ-0143-V021,PO-RFQ-0143-V021,V021,2025-03-23,2025-03-23,0,True,accepted,False,177036.64,13
DEL-PO-RFQ-0144-V021,PO-RFQ-0144-V021,V021,2025-02-18,2025-02-18,0,True,accepted,False,45639.45,13
DEL-PO-RFQ-0144-V013,PO-RFQ-0144-V013,V013,2025-02-24,2025-02-24,0,True,accepted,False,43533.91,13
DEL-PO-RFQ-0144-V011,PO-RFQ-0144-V011,V011,2025-03-09,2025-03-24,15,False,accepted,False,43917.61,13
DEL-PO-RFQ-0145-V010,PO-RFQ-0145-V010,V010,2025-02-24,2025-02-24,0,True,accepted,False,21587.08,13
DEL-PO-RFQ-0145-V001,PO-RFQ-0145-V001,V001,2025-03-12,2025-03-12,0,True,accepted,False,22545.99,13
DEL-PO-RFQ-0145-V004,PO-RFQ-0145-V004,V004,2025-03-11,2025-03-11,0,True,accepted,False,21541.53,13
DEL-PO-RFQ-0145-V009,PO-RFQ-0145-V009,V009,2025-03-12,2025-03-12,0,True,accepted,False,21674.17,13
DEL-PO-RFQ-0145-V007,PO-RFQ-0145-V007,V007,2025-03-22,2025-03-22,0,True,accepted,False,24329.98,13
DEL-PO-RFQ-0146-V006,PO-RFQ-0146-V006,V006,2025-02-21,2025-02-21,0,True,accepted,False,134618.38,13
DEL-PO-RFQ-0146-V013,PO-RFQ-0146-V013,V013,2025-03-05,2025-03-05,0,True,accepted,False,145531.71,13
DEL-PO-RFQ-0146-V002,PO-RFQ-0146-V002,V002,2025-03-09,2025-03-09,0,True,accepted,True,137692.08,13
DEL-PO-RFQ-0146-V021,PO-RFQ-0146-V021,V021,2025-03-14,2025-03-14,0,True,accepted,False,138446.17,13
DEL-PO-RFQ-0146-V011,PO-RFQ-0146-V011,V011,2025-03-19,2025-03-19,0,True,accepted_with_note,False,141554.67,13
DEL-PO-RFQ-0147-V006,PO-RFQ-0147-V006,V006,2025-02-15,2025-02-15,0,True,accepted,False,25017.49,13
DEL-PO-RFQ-0147-V013,PO-RFQ-0147-V013,V013,2025-02-11,2025-02-11,0,True,rejected,False,32063.61,13
DEL-PO-RFQ-0147-V002,PO-RFQ-0147-V002,V002,2025-02-24,2025-02-24,0,True,accepted,False,28995.13,13
DEL-PO-RFQ-0147-V016,PO-RFQ-0147-V016,V016,2025-02-20,2025-02-20,0,True,accepted,False,30962.84,13
DEL-PO-RFQ-0147-V011,PO-RFQ-0147-V011,V011,2025-03-09,2025-03-09,0,True,accepted,False,26195.39,13
DEL-PO-RFQ-0148-V013,PO-RFQ-0148-V013,V013,2025-02-27,2025-02-27,0,True,accepted,False,120980.74,13
DEL-PO-RFQ-0148-V002,PO-RFQ-0148-V002,V002,2025-03-23,2025-03-23,0,True,accepted,False,125036.55,13
DEL-PO-RFQ-0148-V016,PO-RFQ-0148-V016,V016,2025-03-27,2025-03-27,0,True,accepted,True,107438.32,13
DEL-PO-RFQ-0148-V006,PO-RFQ-0148-V006,V006,2025-03-16,2025-03-16,0,True,accepted,False,134354.04,13
DEL-PO-RFQ-0148-V011,PO-RFQ-0148-V011,V011,2025-03-16,2025-03-16,0,True,accepted,False,124681.42,13
DEL-PO-RFQ-0149-V013,PO-RFQ-0149-V013,V013,2025-03-02,2025-03-02,0,True,accepted,False,7904.06,13
DEL-PO-RFQ-0149-V016,PO-RFQ-0149-V016,V016,2025-03-04,2025-03-04,0,True,accepted_with_note,False,8078.01,13
DEL-PO-RFQ-0149-V021,PO-RFQ-0149-V021,V021,2025-03-10,2025-03-10,0,True,accepted,False,8458.21,13
DEL-PO-RFQ-0150-V013,PO-RFQ-0150-V013,V013,2025-02-10,2025-02-10,0,True,accepted,False,62467.16,13
DEL-PO-RFQ-0150-V002,PO-RFQ-0150-V002,V002,2025-03-20,2025-03-20,0,True,rejected,False,60292.17,13
DEL-PO-RFQ-0150-V021,PO-RFQ-0150-V021,V021,2025-03-19,2025-03-19,0,True,accepted,False,62475.07,13
DEL-PO-RFQ-0150-V018,PO-RFQ-0150-V018,V018,2025-03-01,2025-03-01,0,True,accepted,False,68308.07,13
DEL-PO-RFQ-0151-V002,PO-RFQ-0151-V002,V002,2025-03-03,2025-03-03,0,True,accepted,False,49752.01,13
DEL-PO-RFQ-0151-V013,PO-RFQ-0151-V013,V013,2025-03-10,2025-03-10,0,True,accepted,False,50566.96,13
DEL-PO-RFQ-0151-V018,PO-RFQ-0151-V018,V018,2025-02-28,2025-02-28,0,True,accepted,False,55582.9,13
DEL-PO-RFQ-0151-V021,PO-RFQ-0151-V021,V021,2025-03-21,2025-03-21,0,True,accepted,False,52373.86,13
DEL-PO-RFQ-0152-V007,PO-RFQ-0152-V007,V007,2025-02-28,2025-02-28,0,True,accepted,False,8497.58,13
DEL-PO-RFQ-0152-V010,PO-RFQ-0152-V010,V010,2025-02-25,2025-02-25,0,True,accepted,False,7350.88,13
DEL-PO-RFQ-0152-V019,PO-RFQ-0152-V019,V019,2025-02-27,2025-02-27,0,True,accepted,False,9016.66,13
DEL-PO-RFQ-0152-V009,PO-RFQ-0152-V009,V009,2025-03-13,2025-03-13,0,True,accepted,False,8074.46,13
DEL-PO-RFQ-0152-V001,PO-RFQ-0152-V001,V001,2025-03-17,2025-03-17,0,True,accepted,False,8477.67,13
DEL-PO-RFQ-0153-V016,PO-RFQ-0153-V016,V016,2025-03-12,2025-03-16,4,False,accepted_with_note,False,128695.04,14
DEL-PO-RFQ-0153-V021,PO-RFQ-0153-V021,V021,2025-03-17,2025-03-17,0,True,accepted,False,147395.73,14
DEL-PO-RFQ-0153-V002,PO-RFQ-0153-V002,V002,2025-04-06,2025-04-06,0,True,accepted_with_note,False,142394.64,14
DEL-PO-RFQ-0154-V002,PO-RFQ-0154-V002,V002,2025-03-23,2025-03-23,0,True,accepted,True,3519.84,14
DEL-PO-RFQ-0154-V006,PO-RFQ-0154-V006,V006,2025-03-21,2025-03-21,0,True,accepted,False,3161.12,14
DEL-PO-RFQ-0154-V013,PO-RFQ-0154-V013,V013,2025-04-06,2025-04-06,0,True,accepted,False,3460.1,14
DEL-PO-RFQ-0154-V016,PO-RFQ-0154-V016,V016,2025-04-27,2025-04-27,0,True,accepted_with_note,False,3691.47,14
DEL-PO-RFQ-0155-V013,PO-RFQ-0155-V013,V013,2025-03-31,2025-03-31,0,True,accepted,False,42477.85,14
DEL-PO-RFQ-0155-V011,PO-RFQ-0155-V011,V011,2025-03-30,2025-03-30,0,True,accepted,False,45750.98,14
DEL-PO-RFQ-0155-V021,PO-RFQ-0155-V021,V021,2025-04-15,2025-04-15,0,True,accepted,False,44238.05,14
DEL-PO-RFQ-0155-V016,PO-RFQ-0155-V016,V016,2025-04-20,2025-04-20,0,True,accepted,False,43516.87,14
DEL-PO-RFQ-0156-V007,PO-RFQ-0156-V007,V007,2025-03-13,2025-03-13,0,True,accepted,False,224273.85,14
DEL-PO-RFQ-0156-V024,PO-RFQ-0156-V024,V024,2025-03-16,2025-03-16,0,True,accepted,False,215553.3,14
DEL-PO-RFQ-0156-V001,PO-RFQ-0156-V001,V001,2025-04-09,2025-04-09,0,True,accepted,False,202169.51,14
DEL-PO-RFQ-0156-V004,PO-RFQ-0156-V004,V004,2025-04-12,2025-04-12,0,True,accepted,False,210092.88,14
DEL-PO-RFQ-0156-V017,PO-RFQ-0156-V017,V017,2025-04-14,2025-05-03,19,False,accepted,False,175181.78,14
DEL-PO-RFQ-0157-V002,PO-RFQ-0157-V002,V002,2025-03-16,2025-03-16,0,True,accepted,False,18658.0,14
DEL-PO-RFQ-0157-V021,PO-RFQ-0157-V021,V021,2025-03-24,2025-03-24,0,True,accepted_with_note,False,18416.82,14
DEL-PO-RFQ-0157-V011,PO-RFQ-0157-V011,V011,2025-03-26,2025-04-06,11,False,accepted,False,17084.54,14
DEL-PO-RFQ-0157-V013,PO-RFQ-0157-V013,V013,2025-04-10,2025-04-10,0,True,accepted,False,18583.66,14
DEL-PO-RFQ-0157-V006,PO-RFQ-0157-V006,V006,2025-03-26,2025-03-26,0,True,accepted,True,20487.83,14
DEL-PO-RFQ-0158-V001,PO-RFQ-0158-V001,V001,2025-03-29,2025-03-29,0,True,accepted,False,71446.05,14
DEL-PO-RFQ-0158-V007,PO-RFQ-0158-V007,V007,2025-03-30,2025-03-30,0,True,accepted,False,75899.38,14
DEL-PO-RFQ-0158-V019,PO-RFQ-0158-V019,V019,2025-03-30,2025-03-30,0,True,accepted,False,79286.23,14
DEL-PO-RFQ-0158-V024,PO-RFQ-0158-V024,V024,2025-04-04,2025-04-04,0,True,accepted,False,78133.93,14
DEL-PO-RFQ-0158-V009,PO-RFQ-0158-V009,V009,2025-04-17,2025-04-17,0,True,accepted,False,76530.76,14
DEL-PO-RFQ-0159-V004,PO-RFQ-0159-V004,V004,2025-03-17,2025-03-17,0,True,accepted_with_note,False,19400.41,14
DEL-PO-RFQ-0159-V024,PO-RFQ-0159-V024,V024,2025-03-24,2025-03-24,0,True,accepted,False,19106.21,14
DEL-PO-RFQ-0159-V019,PO-RFQ-0159-V019,V019,2025-03-26,2025-03-26,0,True,accepted,False,20022.32,14
DEL-PO-RFQ-0159-V022,PO-RFQ-0159-V022,V022,2025-03-20,2025-03-20,0,True,accepted,False,17950.97,14
DEL-PO-RFQ-0159-V009,PO-RFQ-0159-V009,V009,2025-04-10,2025-04-10,0,True,accepted,False,19146.82,14
DEL-PO-RFQ-0160-V003,PO-RFQ-0160-V003,V003,2025-03-22,2025-03-22,0,True,accepted,False,40196.32,14
DEL-PO-RFQ-0160-V015,PO-RFQ-0160-V015,V015,2025-04-05,2025-04-05,0,True,accepted_with_note,False,41771.94,14
DEL-PO-RFQ-0160-V005,PO-RFQ-0160-V005,V005,2025-04-14,2025-05-03,19,False,accepted,False,33239.39,14
DEL-PO-RFQ-0160-V008,PO-RFQ-0160-V008,V008,2025-04-14,2025-04-14,0,True,accepted,False,40179.9,14
DEL-PO-RFQ-0160-V012,PO-RFQ-0160-V012,V012,2025-04-27,2025-04-27,0,True,accepted,False,43573.22,14
DEL-PO-RFQ-0161-V013,PO-RFQ-0161-V013,V013,2025-03-10,2025-03-14,4,False,accepted,False,163413.69,14
DEL-PO-RFQ-0161-V006,PO-RFQ-0161-V006,V006,2025-03-16,2025-03-16,0,True,accepted,False,160321.59,14
DEL-PO-RFQ-0161-V021,PO-RFQ-0161-V021,V021,2025-04-03,2025-04-03,0,True,accepted,False,162550.07,14
DEL-PO-RFQ-0161-V018,PO-RFQ-0161-V018,V018,2025-04-01,2025-04-01,0,True,accepted,False,179836.92,14
DEL-PO-RFQ-0162-V002,PO-RFQ-0162-V002,V002,2025-03-15,2025-03-15,0,True,accepted_with_note,True,167575.99,14
DEL-PO-RFQ-0162-V006,PO-RFQ-0162-V006,V006,2025-03-24,2025-03-24,0,True,accepted_with_note,False,154414.18,14
DEL-PO-RFQ-0162-V013,PO-RFQ-0162-V013,V013,2025-04-03,2025-04-03,0,True,accepted_with_note,False,170852.14,14
DEL-PO-RFQ-0162-V016,PO-RFQ-0162-V016,V016,2025-04-19,2025-04-19,0,True,accepted,False,140574.63,14
DEL-PO-RFQ-0162-V011,PO-RFQ-0162-V011,V011,2025-03-30,2025-03-30,0,True,accepted,False,176115.44,14
DEL-PO-RFQ-0163-V022,PO-RFQ-0163-V022,V022,2025-03-19,2025-03-19,0,True,accepted,False,56163.03,14
DEL-PO-RFQ-0163-V001,PO-RFQ-0163-V001,V001,2025-03-27,2025-03-27,0,True,accepted,False,59973.04,14
DEL-PO-RFQ-0163-V009,PO-RFQ-0163-V009,V009,2025-04-09,2025-04-09,0,True,accepted,False,57586.68,14
DEL-PO-RFQ-0163-V004,PO-RFQ-0163-V004,V004,2025-04-13,2025-04-13,0,True,accepted,False,58331.5,14
DEL-PO-RFQ-0163-V010,PO-RFQ-0163-V010,V010,2025-04-06,2025-04-06,0,True,rejected,False,54000.78,14
DEL-PO-RFQ-0164-V002,PO-RFQ-0164-V002,V002,2025-04-24,2025-05-04,10,False,accepted,False,143152.41,15
DEL-PO-RFQ-0164-V021,PO-RFQ-0164-V021,V021,2025-04-19,2025-04-19,0,True,accepted,False,140142.06,15
DEL-PO-RFQ-0164-V013,PO-RFQ-0164-V013,V013,2025-05-01,2025-05-01,0,True,accepted,False,138860.52,15
DEL-PO-RFQ-0164-V018,PO-RFQ-0164-V018,V018,2025-05-22,2025-05-22,0,True,accepted,True,154418.75,15
DEL-PO-RFQ-0165-V011,PO-RFQ-0165-V011,V011,2025-04-17,2025-04-17,0,True,accepted,False,102849.41,15
DEL-PO-RFQ-0165-V016,PO-RFQ-0165-V016,V016,2025-04-23,2025-05-10,17,False,accepted,False,86846.0,15
DEL-PO-RFQ-0165-V006,PO-RFQ-0165-V006,V006,2025-04-19,2025-04-22,3,False,accepted,False,99929.12,15
DEL-PO-RFQ-0165-V002,PO-RFQ-0165-V002,V002,2025-05-10,2025-05-10,0,True,accepted,False,107239.62,15
DEL-PO-RFQ-0165-V013,PO-RFQ-0165-V013,V013,2025-05-15,2025-05-15,0,True,accepted,False,102658.33,15
DEL-PO-RFQ-0166-V013,PO-RFQ-0166-V013,V013,2025-04-28,2025-04-28,0,True,accepted,False,16366.96,15
DEL-PO-RFQ-0166-V002,PO-RFQ-0166-V002,V002,2025-05-01,2025-05-01,0,True,accepted,False,16677.13,15
DEL-PO-RFQ-0166-V021,PO-RFQ-0166-V021,V021,2025-05-08,2025-05-08,0,True,accepted,False,16801.03,15
DEL-PO-RFQ-0166-V016,PO-RFQ-0166-V016,V016,2025-05-22,2025-05-22,0,True,accepted,False,14244.29,15
DEL-PO-RFQ-0166-V018,PO-RFQ-0166-V018,V018,2025-05-10,2025-05-10,0,True,accepted,False,18222.0,15
DEL-PO-RFQ-0167-V002,PO-RFQ-0167-V002,V002,2025-04-16,2025-04-16,0,True,accepted_with_note,False,33386.41,15
DEL-PO-RFQ-0167-V011,PO-RFQ-0167-V011,V011,2025-05-01,2025-05-01,0,True,accepted,False,31093.85,15
DEL-PO-RFQ-0167-V006,PO-RFQ-0167-V006,V006,2025-05-01,2025-05-22,21,False,accepted,True,33240.39,15
DEL-PO-RFQ-0167-V013,PO-RFQ-0167-V013,V013,2025-05-15,2025-05-15,0,True,accepted,False,32782.47,15
DEL-PO-RFQ-0167-V018,PO-RFQ-0167-V018,V018,2025-04-22,2025-04-22,0,True,accepted,False,33991.59,15
DEL-PO-RFQ-0168-V002,PO-RFQ-0168-V002,V002,2025-04-16,2025-04-16,0,True,rejected,False,82947.97,15
DEL-PO-RFQ-0168-V013,PO-RFQ-0168-V013,V013,2025-04-22,2025-04-22,0,True,accepted,False,81878.6,15
DEL-PO-RFQ-0168-V006,PO-RFQ-0168-V006,V006,2025-04-26,2025-05-10,14,False,accepted,False,73224.38,15
DEL-PO-RFQ-0168-V021,PO-RFQ-0168-V021,V021,2025-04-25,2025-04-25,0,True,accepted,False,78917.13,15
DEL-PO-RFQ-0168-V011,PO-RFQ-0168-V011,V011,2025-05-25,2025-05-25,0,True,accepted,False,67582.64,15
DEL-PO-RFQ-0169-V013,PO-RFQ-0169-V013,V013,2025-04-20,2025-04-20,0,True,accepted,False,70511.33,15
DEL-PO-RFQ-0169-V006,PO-RFQ-0169-V006,V006,2025-04-21,2025-04-21,0,True,accepted,False,66395.41,15
DEL-PO-RFQ-0169-V002,PO-RFQ-0169-V002,V002,2025-05-06,2025-05-06,0,True,accepted,False,70277.13,15
DEL-PO-RFQ-0169-V011,PO-RFQ-0169-V011,V011,2025-04-27,2025-04-27,0,True,accepted,False,70685.28,15
DEL-PO-RFQ-0170-V004,PO-RFQ-0170-V004,V004,2025-04-12,2025-04-12,0,True,accepted,False,50828.6,15
DEL-PO-RFQ-0170-V017,PO-RFQ-0170-V017,V017,2025-04-13,2025-04-13,0,True,rejected,False,48313.82,15
DEL-PO-RFQ-0170-V007,PO-RFQ-0170-V007,V007,2025-04-26,2025-04-26,0,True,accepted,False,54516.9,15
DEL-PO-RFQ-0170-V009,PO-RFQ-0170-V009,V009,2025-05-17,2025-05-17,0,True,accepted,False,48767.2,15
DEL-PO-RFQ-0170-V010,PO-RFQ-0170-V010,V010,2025-05-02,2025-05-02,0,True,accepted_with_note,False,43405.32,15
DEL-PO-RFQ-0171-V009,PO-RFQ-0171-V009,V009,2025-04-22,2025-04-22,0,True,accepted,False,18001.97,15
DEL-PO-RFQ-0171-V010,PO-RFQ-0171-V010,V010,2025-04-26,2025-04-26,0,True,accepted,False,17374.88,15
DEL-PO-RFQ-0171-V004,PO-RFQ-0171-V004,V004,2025-05-18,2025-05-18,0,True,accepted,False,17809.02,15
DEL-PO-RFQ-0171-V022,PO-RFQ-0171-V022,V022,2025-05-05,2025-05-05,0,True,accepted,False,16664.16,15
DEL-PO-RFQ-0171-V019,PO-RFQ-0171-V019,V019,2025-05-12,2025-05-12,0,True,accepted,False,20333.44,15
DEL-PO-RFQ-0172-V002,PO-RFQ-0172-V002,V002,2025-04-20,2025-04-20,0,True,accepted,False,177980.88,15
DEL-PO-RFQ-0172-V021,PO-RFQ-0172-V021,V021,2025-05-01,2025-05-01,0,True,accepted,False,187573.95,15
DEL-PO-RFQ-0172-V013,PO-RFQ-0172-V013,V013,2025-05-20,2025-05-20,0,True,accepted,False,178571.89,15
DEL-PO-RFQ-0172-V016,PO-RFQ-0172-V016,V016,2025-05-22,2025-05-22,0,True,accepted,False,184353.75,15
DEL-PO-RFQ-0173-V018,PO-RFQ-0173-V018,V018,2025-04-10,2025-04-10,0,True,accepted,False,181582.4,15
DEL-PO-RFQ-0173-V016,PO-RFQ-0173-V016,V016,2025-04-19,2025-04-19,0,True,accepted,False,143833.63,15
DEL-PO-RFQ-0173-V013,PO-RFQ-0173-V013,V013,2025-05-11,2025-05-11,0,True,accepted,False,161738.09,15
DEL-PO-RFQ-0173-V006,PO-RFQ-0173-V006,V006,2025-05-09,2025-05-11,2,False,accepted_with_note,False,158453.23,15
DEL-PO-RFQ-0173-V011,PO-RFQ-0173-V011,V011,2025-05-05,2025-05-13,8,False,accepted_with_note,False,165072.1,15
DEL-PO-RFQ-0174-V013,PO-RFQ-0174-V013,V013,2025-04-24,2025-04-24,0,True,accepted,True,124927.11,15
DEL-PO-RFQ-0174-V011,PO-RFQ-0174-V011,V011,2025-05-02,2025-05-02,0,True,accepted,False,109621.73,15
DEL-PO-RFQ-0174-V006,PO-RFQ-0174-V006,V006,2025-04-24,2025-05-03,9,False,accepted,False,129093.05,15
DEL-PO-RFQ-0174-V016,PO-RFQ-0174-V016,V016,2025-04-29,2025-05-07,8,False,accepted_with_note,False,131016.71,15
DEL-PO-RFQ-0174-V002,PO-RFQ-0174-V002,V002,2025-05-24,2025-05-24,0,True,accepted,False,126844.37,15
DEL-PO-RFQ-0175-V022,PO-RFQ-0175-V022,V022,2025-04-09,2025-04-09,0,True,accepted,False,63668.11,15
DEL-PO-RFQ-0175-V007,PO-RFQ-0175-V007,V007,2025-04-16,2025-04-16,0,True,accepted,False,77946.42,15
DEL-PO-RFQ-0175-V009,PO-RFQ-0175-V009,V009,2025-04-24,2025-05-13,19,False,accepted,False,67349.23,15
DEL-PO-RFQ-0175-V017,PO-RFQ-0175-V017,V017,2025-04-14,2025-04-24,10,False,accepted,False,69595.61,15
DEL-PO-RFQ-0175-V019,PO-RFQ-0175-V019,V019,2025-04-23,2025-04-23,0,True,accepted,False,74166.05,15
DEL-PO-RFQ-0176-V021,PO-RFQ-0176-V021,V021,2025-05-24,2025-05-24,0,True,accepted,False,56471.4,16
DEL-PO-RFQ-0176-V013,PO-RFQ-0176-V013,V013,2025-06-09,2025-06-09,0,True,accepted,False,59702.33,16
DEL-PO-RFQ-0176-V018,PO-RFQ-0176-V018,V018,2025-05-28,2025-05-28,0,True,accepted,False,66014.62,16
DEL-PO-RFQ-0177-V013,PO-RFQ-0177-V013,V013,2025-05-18,2025-05-18,0,True,accepted,False,24510.87,16
DEL-PO-RFQ-0177-V002,PO-RFQ-0177-V002,V002,2025-05-31,2025-05-31,0,True,accepted,False,24181.58,16
DEL-PO-RFQ-0177-V021,PO-RFQ-0177-V021,V021,2025-05-23,2025-05-23,0,True,accepted,False,24344.76,16
DEL-PO-RFQ-0177-V011,PO-RFQ-0177-V011,V011,2025-06-03,2025-06-03,0,True,accepted,True,21839.72,16
DEL-PO-RFQ-0177-V006,PO-RFQ-0177-V006,V006,2025-06-18,2025-06-18,0,True,accepted,False,25037.83,16
DEL-PO-RFQ-0178-V016,PO-RFQ-0178-V016,V016,2025-05-21,2025-05-21,0,True,rejected,False,32404.61,16
DEL-PO-RFQ-0178-V013,PO-RFQ-0178-V013,V013,2025-05-22,2025-05-22,0,True,accepted,False,38598.62,16
DEL-PO-RFQ-0178-V002,PO-RFQ-0178-V002,V002,2025-06-07,2025-06-07,0,True,accepted,False,38056.18,16
DEL-PO-RFQ-0178-V021,PO-RFQ-0178-V021,V021,2025-06-22,2025-06-22,0,True,accepted,False,38410.47,16
DEL-PO-RFQ-0178-V006,PO-RFQ-0178-V006,V006,2025-06-23,2025-06-23,0,True,accepted,False,39376.46,16
DEL-PO-RFQ-0179-V009,PO-RFQ-0179-V009,V009,2025-05-29,2025-05-29,0,True,accepted,False,54923.36,16
DEL-PO-RFQ-0179-V007,PO-RFQ-0179-V007,V007,2025-05-25,2025-05-25,0,True,accepted,False,57149.15,16
DEL-PO-RFQ-0179-V017,PO-RFQ-0179-V017,V017,2025-06-20,2025-06-20,0,True,accepted,False,51575.72,16
DEL-PO-RFQ-0179-V010,PO-RFQ-0179-V010,V010,2025-06-14,2025-06-14,0,True,accepted_with_note,False,51576.75,16
