payment_id,po_id,vendor_id,po_value_usd,payment_terms,due_date,actual_payment_date,days_late,days_early,payment_status,meridian_stress_index,month_index
PAY-PO-RFQ-0122-V002,PO-RFQ-0122-V002,V002,118916.9,2/10 Net30,2025-01-05,2025-01-05,0,0,on_time,-0.015,11
PAY-PO-RFQ-0122-V013,PO-RFQ-0122-V013,V013,124602.74,2/10 Net30,2024-12-29,2024-12-29,0,0,on_time,-0.015,11
PAY-PO-RFQ-0122-V006,PO-RFQ-0122-V006,V006,128868.61,Net45,2025-01-15,2025-01-11,0,4,on_time,-0.015,11
PAY-PO-RFQ-0122-V016,PO-RFQ-0122-V016,V016,105797.45,LC at sight,2024-12-03,2024-12-02,0,1,on_time,-0.015,11
PAY-PO-RFQ-0122-V021,PO-RFQ-0122-V021,V021,116015.87,LC at sight,2024-12-02,2024-11-30,0,2,on_time,-0.015,11
PAY-PO-RFQ-0123-V013,PO-RFQ-0123-V013,V013,74382.78,Net60,2025-01-31,2025-01-29,0,2,on_time,-0.015,11
PAY-PO-RFQ-0123-V002,PO-RFQ-0123-V002,V002,74933.52,Net45,2025-01-18,2025-01-16,0,2,on_time,-0.015,11
PAY-PO-RFQ-0123-V016,PO-RFQ-0123-V016,V016,68234.22,LC at sight,2024-12-01,2024-11-28,0,3,on_time,-0.015,11
PAY-PO-RFQ-0123-V006,PO-RFQ-0123-V006,V006,83441.22,Net60,2025-01-28,2025-02-01,4,0,slightly_late,-0.015,11
PAY-PO-RFQ-0123-V011,PO-RFQ-0123-V011,V011,78957.21,Net60,2025-01-28,2025-01-23,0,5,on_time,-0.015,11
PAY-PO-RFQ-0124-V005,PO-RFQ-0124-V005,V005,9107.54,Net30,2025-01-04,2025-01-03,0,1,on_time,-0.015,11
PAY-PO-RFQ-0124-V014,PO-RFQ-0124-V014,V014,10204.87,LC at sight,2024-12-01,2024-11-30,0,1,on_time,-0.015,11
PAY-PO-RFQ-0124-V012,PO-RFQ-0124-V012,V012,10808.85,Net60,2025-02-03,2025-02-10,7,0,slightly_late,-0.015,11
PAY-PO-RFQ-0124-V015,PO-RFQ-0124-V015,V015,10491.91,LC at sight,2024-11-29,2024-11-28,0,1,on_time,-0.015,11
PAY-PO-RFQ-0124-V008,PO-RFQ-0124-V008,V008,10174.97,2/10 Net30,2024-12-31,2024-12-26,0,5,on_time,-0.015,11
PAY-PO-RFQ-0125-V011,PO-RFQ-0125-V011,V011,79119.04,LC at sight,2024-12-04,2024-12-03,0,1,on_time,-0.015,11
PAY-PO-RFQ-0125-V021,PO-RFQ-0125-V021,V021,80840.63,2/10 Net30,2024-12-31,2024-12-27,0,4,on_time,-0.015,11
PAY-PO-RFQ-0125-V006,PO-RFQ-0125-V006,V006,70708.69,Net30,2025-01-02,2025-01-07,5,0,slightly_late,-0.015,11
PAY-PO-RFQ-0125-V002,PO-RFQ-0125-V002,V002,82199.13,LC at sight,2024-12-05,2024-12-01,0,4,on_time,-0.015,11
PAY-PO-RFQ-0126-V013,PO-RFQ-0126-V013,V013,46896.66,Net60,2025-02-03,2025-01-29,0,5,on_time,-0.015,11
PAY-PO-RFQ-0126-V011,PO-RFQ-0126-V011,V011,35951.04,Net30,2025-01-04,2024-12-30,0,5,on_time,-0.015,11
PAY-PO-RFQ-0126-V016,PO-RFQ-0126-V016,V016,41658.18,Net30,2025-01-01,2024-12-27,0,5,on_time,-0.015,11
PAY-PO-RFQ-0126-V002,PO-RFQ-0126-V002,V002,47229.54,2/10 Net30,2025-01-05,2025-01-05,0,0,on_time,-0.015,11
PAY-PO-RFQ-0126-V021,PO-RFQ-0126-V021,V021,45486.3,Net45,2025-01-14,2025-01-12,0,2,on_time,-0.015,11
PAY-PO-RFQ-0127-V013,PO-RFQ-0127-V013,V013,111446.28,LC at sight,2024-12-02,2024-12-01,0,1,on_time,-0.015,11
PAY-PO-RFQ-0127-V002,PO-RFQ-0127-V002,V002,110587.95,LC at sight,2024-12-04,2024-11-29,0,5,on_time,-0.015,11
PAY-PO-RFQ-0127-V011,PO-RFQ-0127-V011,V011,100326.6,Net30,2025-01-03,2025-01-06,3,0,slightly_late,-0.015,11
PAY-PO-RFQ-0127-V006,PO-RFQ-0127-V006,V006,107015.04,Net45,2025-01-17,2025-01-17,0,0,on_time,-0.015,11
PAY-PO-RFQ-0127-V016,PO-RFQ-0127-V016,V016,123896.52,2/10 Net30,2025-01-02,2024-12-28,0,5,on_time,-0.015,11
PAY-PO-RFQ-0128-V018,PO-RFQ-0128-V018,V018,14733.57,Net45,2025-01-15,2025-01-21,6,0,slightly_late,-0.015,11
PAY-PO-RFQ-0128-V002,PO-RFQ-0128-V002,V002,13628.43,LC at sight,2024-12-03,2024-12-04,1,0,slightly_late,-0.015,11
PAY-PO-RFQ-0128-V013,PO-RFQ-0128-V013,V013,13465.43,Net30,2025-01-02,2024-12-28,0,5,on_time,-0.015,11
PAY-PO-RFQ-0128-V021,PO-RFQ-0128-V021,V021,13701.78,Net45,2025-01-13,2025-01-12,0,1,on_time,-0.015,11
PAY-PO-RFQ-0128-V006,PO-RFQ-0128-V006,V006,11714.81,Net45,2025-01-20,2025-01-18,0,2,on_time,-0.015,11
PAY-PO-RFQ-0129-V004,PO-RFQ-0129-V004,V004,93768.96,Net30,2025-01-28,2025-01-28,0,0,on_time,-0.018,12
PAY-PO-RFQ-0129-V009,PO-RFQ-0129-V009,V009,93995.52,LC at sight,2025-01-04,2025-01-08,4,0,slightly_late,-0.018,12
PAY-PO-RFQ-0129-V001,PO-RFQ-0129-V001,V001,94579.2,2/10 Net30,2025-02-03,2025-02-02,0,1,on_time,-0.018,12
PAY-PO-RFQ-0129-V007,PO-RFQ-0129-V007,V007,101552.64,Net30,2025-01-29,2025-01-27,0,2,on_time,-0.018,12
PAY-PO-RFQ-0129-V010,PO-RFQ-0129-V010,V010,89072.64,2/10 Net30,2025-01-29,2025-01-29,0,0,on_time,-0.018,12
PAY-PO-RFQ-0130-V001,PO-RFQ-0130-V001,V001,51231.05,Net30,2025-01-31,2025-01-27,0,4,on_time,-0.018,12
PAY-PO-RFQ-0130-V004,PO-RFQ-0130-V004,V004,50278.8,Net45,2025-02-13,2025-02-13,0,0,on_time,-0.018,12
PAY-PO-RFQ-0130-V010,PO-RFQ-0130-V010,V010,47351.73,Net30,2025-02-02,2025-02-04,2,0,slightly_late,-0.018,12
PAY-PO-RFQ-0130-V017,PO-RFQ-0130-V017,V017,47820.53,Net30,2025-01-28,2025-01-23,0,5,on_time,-0.018,12
PAY-PO-RFQ-0130-V019,PO-RFQ-0130-V019,V019,55898.54,LC at sight,2025-01-04,2025-01-04,0,0,on_time,-0.018,12
PAY-PO-RFQ-0131-V002,PO-RFQ-0131-V002,V002,72125.9,LC at sight,2024-12-29,2024-12-24,0,5,on_time,-0.018,12
PAY-PO-RFQ-0131-V016,PO-RFQ-0131-V016,V016,61222.56,Net30,2025-02-01,2025-01-28,0,4,on_time,-0.018,12
PAY-PO-RFQ-0131-V006,PO-RFQ-0131-V006,V006,54628.42,LC at sight,2025-01-02,2024-12-29,0,4,on_time,-0.018,12
PAY-PO-RFQ-0131-V021,PO-RFQ-0131-V021,V021,72479.68,Net60,2025-02-28,2025-02-26,0,2,on_time,-0.018,12
PAY-PO-RFQ-0131-V011,PO-RFQ-0131-V011,V011,71540.7,2/10 Net30,2025-01-28,2025-02-18,21,0,late,-0.018,12
PAY-PO-RFQ-0132-V011,PO-RFQ-0132-V011,V011,156616.32,Net45,2025-02-18,2025-02-13,0,5,on_time,-0.018,12
PAY-PO-RFQ-0132-V002,PO-RFQ-0132-V002,V002,163576.0,LC at sight,2025-01-01,2024-12-29,0,3,on_time,-0.018,12
PAY-PO-RFQ-0132-V016,PO-RFQ-0132-V016,V016,127261.12,2/10 Net30,2025-02-04,2025-02-03,0,1,on_time,-0.018,12
PAY-PO-RFQ-0132-V013,PO-RFQ-0132-V013,V013,174139.84,Net30,2025-01-30,2025-01-29,0,1,on_time,-0.018,12
PAY-PO-RFQ-0132-V021,PO-RFQ-0132-V021,V021,169010.24,Net45,2025-02-17,2025-02-24,7,0,slightly_late,-0.018,12
PAY-PO-RFQ-0133-V021,PO-RFQ-0133-V021,V021,166229.91,Net60,2025-03-03,2025-02-26,0,5,on_time,-0.018,12
PAY-PO-RFQ-0133-V011,PO-RFQ-0133-V011,V011,156208.92,2/10 Net30,2025-01-28,2025-01-25,0,3,on_time,-0.018,12
PAY-PO-RFQ-0133-V013,PO-RFQ-0133-V013,V013,165105.36,2/10 Net30,2025-02-04,2025-01-31,0,4,on_time,-0.018,12
PAY-PO-RFQ-0133-V002,PO-RFQ-0133-V002,V002,171392.13,2/10 Net30,2025-02-01,2025-02-02,1,0,slightly_late,-0.018,12
PAY-PO-RFQ-0133-V016,PO-RFQ-0133-V016,V016,134503.32,Net30,2025-01-30,2025-01-27,0,3,on_time,-0.018,12
PAY-PO-RFQ-0134-V019,PO-RFQ-0134-V019,V019,51834.0,Net45,2025-02-19,2025-02-14,0,5,on_time,-0.018,12
PAY-PO-RFQ-0134-V004,PO-RFQ-0134-V004,V004,49449.6,2/10 Net30,2025-02-03,2025-02-01,0,2,on_time,-0.018,12
PAY-PO-RFQ-0134-V010,PO-RFQ-0134-V010,V010,44952.0,LC at sight,2024-12-31,2024-12-30,0,1,on_time,-0.018,12
PAY-PO-RFQ-0134-V017,PO-RFQ-0134-V017,V017,49284.0,Net60,2025-03-01,2025-02-26,0,3,on_time,-0.018,12
PAY-PO-RFQ-0134-V007,PO-RFQ-0134-V007,V007,50899.2,LC at sight,2024-12-29,2024-12-31,2,0,slightly_late,-0.018,12
PAY-PO-RFQ-0135-V011,PO-RFQ-0135-V011,V011,139668.93,2/10 Net30,2025-01-29,2025-01-29,0,0,on_time,-0.018,12
PAY-PO-RFQ-0135-V006,PO-RFQ-0135-V006,V006,137348.64,2/10 Net30,2025-02-04,2025-02-10,6,0,slightly_late,-0.018,12
PAY-PO-RFQ-0135-V021,PO-RFQ-0135-V021,V021,142816.59,Net45,2025-02-12,2025-02-15,3,0,slightly_late,-0.018,12
PAY-PO-RFQ-0135-V002,PO-RFQ-0135-V002,V002,147953.07,Net60,2025-02-28,2025-03-01,1,0,slightly_late,-0.018,12
PAY-PO-RFQ-0136-V012,PO-RFQ-0136-V012,V012,82353.0,2/10 Net30,2025-01-28,2025-01-25,0,3,on_time,-0.018,12
PAY-PO-RFQ-0136-V015,PO-RFQ-0136-V015,V015,81710.59,Net30,2025-02-01,2025-01-27,0,5,on_time,-0.018,12
PAY-PO-RFQ-0136-V014,PO-RFQ-0136-V014,V014,76851.48,Net45,2025-02-15,2025-02-12,0,3,on_time,-0.018,12
PAY-PO-RFQ-0136-V003,PO-RFQ-0136-V003,V003,80635.19,2/10 Net30,2025-01-31,2025-01-26,0,5,on_time,-0.018,12
PAY-PO-RFQ-0136-V023,PO-RFQ-0136-V023,V023,94340.88,Net30,2025-01-31,2025-01-29,0,2,on_time,-0.018,12
PAY-PO-RFQ-0137-V013,PO-RFQ-0137-V013,V013,146179.6,Net60,2025-03-01,2025-02-26,0,3,on_time,-0.018,12
PAY-PO-RFQ-0137-V006,PO-RFQ-0137-V006,V006,147774.3,Net45,2025-02-17,2025-02-18,1,0,slightly_late,-0.018,12
PAY-PO-RFQ-0137-V002,PO-RFQ-0137-V002,V002,149735.3,Net60,2025-03-02,2025-02-28,0,2,on_time,-0.018,12
PAY-PO-RFQ-0137-V016,PO-RFQ-0137-V016,V016,133995.5,Net30,2025-02-03,2025-01-30,0,4,on_time,-0.018,12
PAY-PO-RFQ-0137-V011,PO-RFQ-0137-V011,V011,127120.9,LC at sight,2025-01-05,2024-12-31,0,5,on_time,-0.018,12
PAY-PO-RFQ-0138-V012,PO-RFQ-0138-V012,V012,43904.88,2/10 Net30,2025-01-29,2025-01-26,0,3,on_time,-0.018,12
PAY-PO-RFQ-0138-V005,PO-RFQ-0138-V005,V005,44776.31,Net45,2025-02-12,2025-02-10,0,2,on_time,-0.018,12
PAY-PO-RFQ-0138-V008,PO-RFQ-0138-V008,V008,42210.55,Net30,2025-01-30,2025-01-29,0,1,on_time,-0.018,12
PAY-PO-RFQ-0138-V003,PO-RFQ-0138-V003,V003,42786.58,LC at sight,2024-12-30,2024-12-26,0,4,on_time,-0.018,12
PAY-PO-RFQ-0138-V015,PO-RFQ-0138-V015,V015,43263.44,Net30,2025-01-30,2025-02-01,2,0,slightly_late,-0.018,12
PAY-PO-RFQ-0139-V013,PO-RFQ-0139-V013,V013,6895.84,Net30,2025-02-03,2025-02-02,0,1,on_time,-0.018,12
PAY-PO-RFQ-0139-V002,PO-RFQ-0139-V002,V002,6860.47,2/10 Net30,2025-01-31,2025-01-30,0,1,on_time,-0.018,12
PAY-PO-RFQ-0139-V011,PO-RFQ-0139-V011,V011,7211.55,LC at sight,2025-01-01,2024-12-27,0,5,on_time,-0.018,12
PAY-PO-RFQ-0139-V021,PO-RFQ-0139-V021,V021,7017.67,Net45,2025-02-17,2025-02-16,0,1,on_time,-0.018,12
PAY-PO-RFQ-0140-V006,PO-RFQ-0140-V006,V006,23118.27,2/10 Net30,2025-02-04,2025-01-31,0,4,on_time,-0.018,12
PAY-PO-RFQ-0140-V002,PO-RFQ-0140-V002,V002,24316.39,2/10 Net30,2025-02-02,2025-01-29,0,4,on_time,-0.018,12
PAY-PO-RFQ-0140-V013,PO-RFQ-0140-V013,V013,24639.26,Net45,2025-02-13,2025-02-09,0,4,on_time,-0.018,12
PAY-PO-RFQ-0140-V021,PO-RFQ-0140-V021,V021,24238.59,2/10 Net30,2025-01-31,2025-01-28,0,3,on_time,-0.018,12
PAY-PO-RFQ-0140-V011,PO-RFQ-0140-V011,V011,26588.15,LC at sight,2024-12-30,2024-12-28,0,2,on_time,-0.018,12
PAY-PO-RFQ-0141-V016,PO-RFQ-0141-V016,V016,1507.5,Net60,2025-03-03,2025-03-02,0,1,on_time,-0.018,12
PAY-PO-RFQ-0141-V002,PO-RFQ-0141-V002,V002,1521.0,LC at sight,2025-01-02,2024-12-30,0,3,on_time,-0.018,12
PAY-PO-RFQ-0141-V013,PO-RFQ-0141-V013,V013,1561.5,Net45,2025-02-12,2025-02-07,0,5,on_time,-0.018,12
PAY-PO-RFQ-0141-V021,PO-RFQ-0141-V021,V021,1573.5,Net30,2025-02-02,2025-02-01,0,1,on_time,-0.018,12
PAY-PO-RFQ-0141-V011,PO-RFQ-0141-V011,V011,1527.0,2/10 Net30,2025-01-30,2025-01-26,0,4,on_time,-0.018,12
PAY-PO-RFQ-0142-V010,PO-RFQ-0142-V010,V010,19775.8,LC at sight,2025-01-02,2024-12-30,0,3,on_time,-0.018,12
PAY-PO-RFQ-0142-V024,PO-RFQ-0142-V024,V024,22215.6,Net30,2025-01-28,2025-01-29,1,0,slightly_late,-0.018,12
PAY-PO-RFQ-0142-V019,PO-RFQ-0142-V019,V019,23667.6,Net60,2025-03-05,2025-03-03,0,2,on_time,-0.018,12
PAY-PO-RFQ-0142-V009,PO-RFQ-0142-V009,V009,22334.4,Net30,2025-02-01,2025-01-27,0,5,on_time,-0.018,12
PAY-PO-RFQ-0142-V001,PO-RFQ-0142-V001,V001,22616.0,2/10 Net30,2025-01-31,2025-01-30,0,1,on_time,-0.018,12
PAY-PO-RFQ-0143-V006,PO-RFQ-0143-V006,V006,161896.7,Net60,2025-04-01,2025-03-30,0,2,on_time,-0.01,13
PAY-PO-RFQ-0143-V016,PO-RFQ-0143-V016,V016,187771.8,2/10 Net30,2025-02-28,2025-02-28,0,0,on_time,-0.01,13
PAY-PO-RFQ-0143-V013,PO-RFQ-0143-V013,V013,187853.8,LC at sight,2025-02-04,2025-02-01,0,3,on_time,-0.01,13
PAY-PO-RFQ-0143-V021,PO-RFQ-0143-V021,V021,176869.9,Net45,2025-03-15,2025-03-15,0,0,on_time,-0.01,13
PAY-PO-RFQ-0144-V021,PO-RFQ-0144-V021,V021,44755.87,2/10 Net30,2025-03-06,2025-03-06,0,0,on_time,-0.01,13
PAY-PO-RFQ-0144-V013,PO-RFQ-0144-V013,V013,44846.64,Net45,2025-03-16,2025-03-15,0,1,on_time,-0.01,13
PAY-PO-RFQ-0144-V011,PO-RFQ-0144-V011,V011,45165.9,Net30,2025-02-28,2025-02-23,0,5,on_time,-0.01,13
PAY-PO-RFQ-0145-V010,PO-RFQ-0145-V010,V010,21416.0,Net30,2025-03-01,2025-02-27,0,2,on_time,-0.01,13
PAY-PO-RFQ-0145-V001,PO-RFQ-0145-V001,V001,22550.0,LC at sight,2025-02-04,2025-02-01,0,3,on_time,-0.01,13
PAY-PO-RFQ-0145-V004,PO-RFQ-0145-V004,V004,21806.0,Net30,2025-03-01,2025-02-24,0,5,on_time,-0.01,13
PAY-PO-RFQ-0145-V009,PO-RFQ-0145-V009,V009,22126.0,Net60,2025-04-01,2025-03-29,0,3,on_time,-0.01,13
PAY-PO-RFQ-0145-V007,PO-RFQ-0145-V007,V007,23864.0,Net45,2025-03-20,2025-03-17,0,3,on_time,-0.01,13
PAY-PO-RFQ-0146-V006,PO-RFQ-0146-V006,V006,135431.97,2/10 Net30,2025-03-04,2025-03-04,0,0,on_time,-0.01,13
PAY-PO-RFQ-0146-V013,PO-RFQ-0146-V013,V013,146468.35,Net45,2025-03-21,2025-03-21,0,0,on_time,-0.01,13
PAY-PO-RFQ-0146-V002,PO-RFQ-0146-V002,V002,141128.57,Net45,2025-03-20,2025-03-23,3,0,slightly_late,-0.01,13
PAY-PO-RFQ-0146-V021,PO-RFQ-0146-V021,V021,141829.69,Net30,2025-03-02,2025-03-06,4,0,slightly_late,-0.01,13
PAY-PO-RFQ-0146-V011,PO-RFQ-0146-V011,V011,138990.78,LC at sight,2025-01-30,2025-01-30,0,0,on_time,-0.01,13
PAY-PO-RFQ-0147-V006,PO-RFQ-0147-V006,V006,25163.5,2/10 Net30,2025-03-04,2025-03-02,0,2,on_time,-0.01,13
PAY-PO-RFQ-0147-V013,PO-RFQ-0147-V013,V013,31544.5,Net60,2025-03-29,2025-03-25,0,4,on_time,-0.01,13
PAY-PO-RFQ-0147-V002,PO-RFQ-0147-V002,V002,29832.5,LC at sight,2025-01-31,2025-01-26,0,5,on_time,-0.01,13
PAY-PO-RFQ-0147-V016,PO-RFQ-0147-V016,V016,30490.0,Net30,2025-03-06,2025-03-07,1,0,slightly_late,-0.01,13
PAY-PO-RFQ-0147-V011,PO-RFQ-0147-V011,V011,26573.5,LC at sight,2025-02-04,2025-02-02,0,2,on_time,-0.01,13
PAY-PO-RFQ-0148-V013,PO-RFQ-0148-V013,V013,123570.78,2/10 Net30,2025-03-05,2025-03-02,0,3,on_time,-0.01,13
PAY-PO-RFQ-0148-V002,PO-RFQ-0148-V002,V002,124816.86,2/10 Net30,2025-02-28,2025-02-24,0,4,on_time,-0.01,13
PAY-PO-RFQ-0148-V016,PO-RFQ-0148-V016,V016,107984.16,Net30,2025-03-06,2025-03-13,7,0,slightly_late,-0.01,13
PAY-PO-RFQ-0148-V006,PO-RFQ-0148-V006,V006,133787.22,2/10 Net30,2025-03-05,2025-03-02,0,3,on_time,-0.01,13
PAY-PO-RFQ-0148-V011,PO-RFQ-0148-V011,V011,126411.63,2/10 Net30,2025-03-02,2025-02-27,0,3,on_time,-0.01,13
PAY-PO-RFQ-0149-V013,PO-RFQ-0149-V013,V013,8055.0,Net30,2025-03-01,2025-02-26,0,3,on_time,-0.01,13
PAY-PO-RFQ-0149-V016,PO-RFQ-0149-V016,V016,8206.25,Net30,2025-03-04,2025-03-19,15,0,late,-0.01,13
PAY-PO-RFQ-0149-V021,PO-RFQ-0149-V021,V021,8362.5,LC at sight,2025-02-03,2025-02-03,0,0,on_time,-0.01,13
PAY-PO-RFQ-0150-V013,PO-RFQ-0150-V013,V013,63116.04,Net30,2025-03-01,2025-02-25,0,4,on_time,-0.01,13
PAY-PO-RFQ-0150-V002,PO-RFQ-0150-V002,V002,61939.8,Net45,2025-03-16,2025-03-15,0,1,on_time,-0.01,13
PAY-PO-RFQ-0150-V021,PO-RFQ-0150-V021,V021,62350.08,Net60,2025-04-01,2025-03-28,0,4,on_time,-0.01,13
PAY-PO-RFQ-0150-V018,PO-RFQ-0150-V018,V018,67724.28,Net45,2025-03-19,2025-03-17,0,2,on_time,-0.01,13
PAY-PO-RFQ-0151-V002,PO-RFQ-0151-V002,V002,50390.7,2/10 Net30,2025-02-28,2025-02-28,0,0,on_time,-0.01,13
PAY-PO-RFQ-0151-V013,PO-RFQ-0151-V013,V013,51675.48,Net30,2025-03-04,2025-02-28,0,4,on_time,-0.01,13
PAY-PO-RFQ-0151-V018,PO-RFQ-0151-V018,V018,56297.1,LC at sight,2025-02-02,2025-02-01,0,1,on_time,-0.01,13
PAY-PO-RFQ-0151-V021,PO-RFQ-0151-V021,V021,51403.62,Net30,2025-03-06,2025-03-06,0,0,on_time,-0.01,13
PAY-PO-RFQ-0152-V007,PO-RFQ-0152-V007,V007,8730.44,2/10 Net30,2025-03-03,2025-03-09,6,0,slightly_late,-0.01,13
PAY-PO-RFQ-0152-V010,PO-RFQ-0152-V010,V010,7559.85,Net30,2025-03-01,2025-03-07,6,0,slightly_late,-0.01,13
PAY-PO-RFQ-0152-V019,PO-RFQ-0152-V019,V019,9150.6,Net30,2025-03-01,2025-02-27,0,2,on_time,-0.01,13
PAY-PO-RFQ-0152-V009,PO-RFQ-0152-V009,V009,8173.93,Net60,2025-03-31,2025-03-26,0,5,on_time,-0.01,13
PAY-PO-RFQ-0152-V001,PO-RFQ-0152-V001,V001,8417.34,2/10 Net30,2025-03-05,2025-03-02,0,3,on_time,-0.01,13
PAY-PO-RFQ-0153-V016,PO-RFQ-0153-V016,V016,131865.87,LC at sight,2025-02-27,2025-02-27,0,0,on_time,-0.005,14
PAY-PO-RFQ-0153-V021,PO-RFQ-0153-V021,V021,148438.79,Net45,2025-04-17,2025-04-15,0,2,on_time,-0.005,14
PAY-PO-RFQ-0153-V002,PO-RFQ-0153-V002,V002,146521.82,LC at sight,2025-03-05,2025-03-03,0,2,on_time,-0.005,14
PAY-PO-RFQ-0154-V002,PO-RFQ-0154-V002,V002,3592.55,LC at sight,2025-03-03,2025-02-27,0,4,on_time,-0.005,14
PAY-PO-RFQ-0154-V006,PO-RFQ-0154-V006,V006,3247.4,Net45,2025-04-13,2025-04-19,6,0,slightly_late,-0.005,14
PAY-PO-RFQ-0154-V013,PO-RFQ-0154-V013,V013,3459.95,Net30,2025-03-31,2025-03-31,0,0,on_time,-0.005,14
PAY-PO-RFQ-0154-V016,PO-RFQ-0154-V016,V016,3708.9,Net30,2025-04-03,2025-03-30,0,4,on_time,-0.005,14
PAY-PO-RFQ-0155-V013,PO-RFQ-0155-V013,V013,43009.82,LC at sight,2025-03-02,2025-02-26,0,4,on_time,-0.005,14
PAY-PO-RFQ-0155-V011,PO-RFQ-0155-V011,V011,46482.52,LC at sight,2025-03-05,2025-03-03,0,2,on_time,-0.005,14
PAY-PO-RFQ-0155-V021,PO-RFQ-0155-V021,V021,44881.06,LC at sight,2025-03-03,2025-02-26,0,5,on_time,-0.005,14
PAY-PO-RFQ-0155-V016,PO-RFQ-0155-V016,V016,43018.43,Net45,2025-04-17,2025-04-16,0,1,on_time,-0.005,14
PAY-PO-RFQ-0156-V007,PO-RFQ-0156-V007,V007,221919.64,LC at sight,2025-03-03,2025-03-10,7,0,slightly_late,-0.005,14
PAY-PO-RFQ-0156-V024,PO-RFQ-0156-V024,V024,212750.56,LC at sight,2025-03-04,2025-03-02,0,2,on_time,-0.005,14
PAY-PO-RFQ-0156-V001,PO-RFQ-0156-V001,V001,205465.0,Net30,2025-03-30,2025-03-29,0,1,on_time,-0.005,14
PAY-PO-RFQ-0156-V004,PO-RFQ-0156-V004,V004,208608.56,Net60,2025-05-02,2025-05-01,0,1,on_time,-0.005,14
PAY-PO-RFQ-0156-V017,PO-RFQ-0156-V017,V017,179993.88,LC at sight,2025-03-06,2025-03-01,0,5,on_time,-0.005,14
PAY-PO-RFQ-0157-V002,PO-RFQ-0157-V002,V002,18669.52,Net30,2025-04-05,2025-03-31,0,5,on_time,-0.005,14
PAY-PO-RFQ-0157-V021,PO-RFQ-0157-V021,V021,18574.69,Net30,2025-04-05,2025-05-05,30,0,late,-0.005,14
PAY-PO-RFQ-0157-V011,PO-RFQ-0157-V011,V011,17096.65,Net45,2025-04-18,2025-04-18,0,0,on_time,-0.005,14
PAY-PO-RFQ-0157-V013,PO-RFQ-0157-V013,V013,18587.77,LC at sight,2025-03-02,2025-03-01,0,1,on_time,-0.005,14
PAY-PO-RFQ-0157-V006,PO-RFQ-0157-V006,V006,20179.17,2/10 Net30,2025-04-04,2025-04-11,7,0,slightly_late,-0.005,14
PAY-PO-RFQ-0158-V001,PO-RFQ-0158-V001,V001,73296.04,2/10 Net30,2025-04-04,2025-04-01,0,3,on_time,-0.005,14
PAY-PO-RFQ-0158-V007,PO-RFQ-0158-V007,V007,77092.35,LC at sight,2025-03-02,2025-03-03,1,0,slightly_late,-0.005,14
PAY-PO-RFQ-0158-V019,PO-RFQ-0158-V019,V019,78750.25,Net30,2025-03-31,2025-03-31,0,0,on_time,-0.005,14
PAY-PO-RFQ-0158-V024,PO-RFQ-0158-V024,V024,76831.02,Net60,2025-05-05,2025-05-07,2,0,slightly_late,-0.005,14
PAY-PO-RFQ-0158-V009,PO-RFQ-0158-V009,V009,77418.31,Net30,2025-04-04,2025-04-08,4,0,slightly_late,-0.005,14
PAY-PO-RFQ-0159-V004,PO-RFQ-0159-V004,V004,19232.0,2/10 Net30,2025-03-30,2025-03-27,0,3,on_time,-0.005,14
PAY-PO-RFQ-0159-V024,PO-RFQ-0159-V024,V024,18960.0,LC at sight,2025-03-06,2025-03-05,0,1,on_time,-0.005,14
PAY-PO-RFQ-0159-V019,PO-RFQ-0159-V019,V019,20030.0,2/10 Net30,2025-04-05,2025-03-31,0,5,on_time,-0.005,14
PAY-PO-RFQ-0159-V022,PO-RFQ-0159-V022,V022,18075.0,LC at sight,2025-03-01,2025-02-27,0,2,on_time,-0.005,14
PAY-PO-RFQ-0159-V009,PO-RFQ-0159-V009,V009,19117.0,LC at sight,2025-03-05,2025-03-05,0,0,on_time,-0.005,14
PAY-PO-RFQ-0160-V003,PO-RFQ-0160-V003,V003,41042.76,Net45,2025-04-20,2025-04-19,0,1,on_time,-0.005,14
PAY-PO-RFQ-0160-V015,PO-RFQ-0160-V015,V015,42061.91,Net60,2025-04-30,2025-04-25,0,5,on_time,-0.005,14
PAY-PO-RFQ-0160-V005,PO-RFQ-0160-V005,V005,33809.6,2/10 Net30,2025-04-01,2025-03-30,0,2,on_time,-0.005,14
PAY-PO-RFQ-0160-V008,PO-RFQ-0160-V008,V008,39535.54,LC at sight,2025-02-27,2025-03-05,6,0,slightly_late,-0.005,14
PAY-PO-RFQ-0160-V012,PO-RFQ-0160-V012,V012,42729.5,LC at sight,2025-03-04,2025-03-16,12,0,late,-0.005,14
PAY-PO-RFQ-0161-V013,PO-RFQ-0161-V013,V013,163102.2,2/10 Net30,2025-03-29,2025-03-25,0,4,on_time,-0.005,14
PAY-PO-RFQ-0161-V006,PO-RFQ-0161-V006,V006,158350.75,Net45,2025-04-15,2025-04-13,0,2,on_time,-0.005,14
PAY-PO-RFQ-0161-V021,PO-RFQ-0161-V021,V021,159471.7,Net30,2025-04-03,2025-04-01,0,2,on_time,-0.005,14
PAY-PO-RFQ-0161-V018,PO-RFQ-0161-V018,V018,177035.9,Net30,2025-04-02,2025-03-30,0,3,on_time,-0.005,14
PAY-PO-RFQ-0162-V002,PO-RFQ-0162-V002,V002,165958.5,2/10 Net30,2025-04-03,2025-03-31,0,3,on_time,-0.005,14
