burden_id,rfq_id,vendor_id,responded,clarification_rounds,days_to_respond,spec_complete_flag,bid_submitted,month_index
BUR-RFQ-0142-V017,RFQ-0142,V017,True,0,12.0,True,True,12
BUR-RFQ-0143-V016,RFQ-0143,V016,True,2,8.0,True,True,13
BUR-RFQ-0143-V021,RFQ-0143,V021,True,3,8.0,False,True,13
BUR-RFQ-0143-V006,RFQ-0143,V006,True,1,8.0,True,True,13
BUR-RFQ-0143-V002,RFQ-0143,V002,False,0,,True,False,13
BUR-RFQ-0143-V013,RFQ-0143,V013,True,0,6.0,True,True,13
BUR-RFQ-0143-V011,RFQ-0143,V011,False,0,,True,False,13
BUR-RFQ-0143-V018,RFQ-0143,V018,False,0,,False,False,13
BUR-RFQ-0144-V013,RFQ-0144,V013,True,0,4.0,True,True,13
BUR-RFQ-0144-V021,RFQ-0144,V021,True,0,4.0,True,True,13
BUR-RFQ-0144-V011,RFQ-0144,V011,True,1,5.0,True,True,13
BUR-RFQ-0144-V016,RFQ-0144,V016,False,0,,False,False,13
BUR-RFQ-0144-V002,RFQ-0144,V002,False,0,,False,False,13
BUR-RFQ-0144-V006,RFQ-0144,V006,False,0,,True,False,13
BUR-RFQ-0144-V018,RFQ-0144,V018,False,0,,True,False,13
BUR-RFQ-0145-V001,RFQ-0145,V001,True,2,14.0,False,True,13
BUR-RFQ-0145-V019,RFQ-0145,V019,False,0,,True,False,13
BUR-RFQ-0145-V004,RFQ-0145,V004,True,0,11.0,True,True,13
BUR-RFQ-0145-V022,RFQ-0145,V022,True,1,12.0,False,True,13
BUR-RFQ-0145-V007,RFQ-0145,V007,True,0,12.0,True,True,13
BUR-RFQ-0145-V009,RFQ-0145,V009,True,0,13.0,True,True,13
BUR-RFQ-0145-V010,RFQ-0145,V010,True,0,11.0,True,True,13
BUR-RFQ-0145-V017,RFQ-0145,V017,True,0,12.0,True,True,13
BUR-RFQ-0146-V013,RFQ-0146,V013,True,0,7.0,True,True,13
BUR-RFQ-0146-V006,RFQ-0146,V006,True,1,8.0,True,True,13
BUR-RFQ-0146-V018,RFQ-0146,V018,False,0,,True,False,13
BUR-RFQ-0146-V021,RFQ-0146,V021,True,2,7.0,False,True,13
BUR-RFQ-0146-V016,RFQ-0146,V016,True,1,7.0,False,True,13
BUR-RFQ-0146-V002,RFQ-0146,V002,True,0,6.0,True,True,13
BUR-RFQ-0146-V011,RFQ-0146,V011,True,1,7.0,True,True,13
BUR-RFQ-0147-V011,RFQ-0147,V011,True,1,13.0,False,True,13
BUR-RFQ-0147-V006,RFQ-0147,V006,True,2,14.0,True,True,13
BUR-RFQ-0147-V002,RFQ-0147,V002,True,0,13.0,True,True,13
BUR-RFQ-0147-V013,RFQ-0147,V013,True,0,13.0,True,True,13
BUR-RFQ-0147-V016,RFQ-0147,V016,True,2,11.0,True,True,13
BUR-RFQ-0147-V021,RFQ-0147,V021,True,0,14.0,True,True,13
BUR-RFQ-0147-V018,RFQ-0147,V018,False,0,,True,False,13
BUR-RFQ-0148-V016,RFQ-0148,V016,True,1,6.0,True,True,13
BUR-RFQ-0148-V021,RFQ-0148,V021,True,2,6.0,False,True,13
BUR-RFQ-0148-V011,RFQ-0148,V011,True,2,7.0,True,True,13
BUR-RFQ-0148-V006,RFQ-0148,V006,True,1,8.0,True,True,13
BUR-RFQ-0148-V002,RFQ-0148,V002,True,0,6.0,True,True,13
BUR-RFQ-0148-V013,RFQ-0148,V013,True,1,9.0,False,True,13
BUR-RFQ-0148-V018,RFQ-0148,V018,True,0,7.0,True,True,13
BUR-RFQ-0149-V016,RFQ-0149,V016,True,1,6.0,True,True,13
BUR-RFQ-0149-V002,RFQ-0149,V002,False,0,,True,False,13
BUR-RFQ-0149-V011,RFQ-0149,V011,False,0,,False,False,13
BUR-RFQ-0149-V013,RFQ-0149,V013,True,0,5.0,True,True,13
BUR-RFQ-0149-V021,RFQ-0149,V021,True,2,7.0,False,True,13
BUR-RFQ-0149-V006,RFQ-0149,V006,False,0,,True,False,13
BUR-RFQ-0149-V018,RFQ-0149,V018,False,0,,False,False,13
BUR-RFQ-0150-V013,RFQ-0150,V013,True,0,12.0,True,True,13
BUR-RFQ-0150-V002,RFQ-0150,V002,True,0,13.0,True,True,13
BUR-RFQ-0150-V021,RFQ-0150,V021,True,0,11.0,True,True,13
BUR-RFQ-0150-V011,RFQ-0150,V011,False,0,,False,False,13
BUR-RFQ-0150-V006,RFQ-0150,V006,False,0,,True,False,13
BUR-RFQ-0150-V016,RFQ-0150,V016,False,0,,True,False,13
BUR-RFQ-0150-V018,RFQ-0150,V018,True,0,12.0,True,True,13
BUR-RFQ-0151-V013,RFQ-0151,V013,True,1,11.0,False,True,13
BUR-RFQ-0151-V006,RFQ-0151,V006,False,0,,True,False,13
BUR-RFQ-0151-V021,RFQ-0151,V021,True,0,11.0,True,True,13
BUR-RFQ-0151-V016,RFQ-0151,V016,False,0,,True,False,13
BUR-RFQ-0151-V002,RFQ-0151,V002,True,0,11.0,True,True,13
BUR-RFQ-0151-V011,RFQ-0151,V011,False,0,,True,False,13
BUR-RFQ-0151-V018,RFQ-0151,V018,True,0,11.0,True,True,13
BUR-RFQ-0152-V009,RFQ-0152,V009,True,0,9.0,True,True,13
BUR-RFQ-0152-V019,RFQ-0152,V019,True,2,6.0,False,True,13
BUR-RFQ-0152-V001,RFQ-0152,V001,True,1,8.0,False,True,13
BUR-RFQ-0152-V007,RFQ-0152,V007,True,0,6.0,True,True,13
BUR-RFQ-0152-V022,RFQ-0152,V022,True,0,7.0,True,True,13
BUR-RFQ-0152-V017,RFQ-0152,V017,True,0,9.0,True,True,13
BUR-RFQ-0152-V010,RFQ-0152,V010,True,0,8.0,True,True,13
BUR-RFQ-0152-V024,RFQ-0152,V024,True,3,7.0,False,True,13
BUR-RFQ-0153-V013,RFQ-0153,V013,False,0,,True,False,14
BUR-RFQ-0153-V021,RFQ-0153,V021,True,3,9.0,False,True,14
BUR-RFQ-0153-V006,RFQ-0153,V006,False,0,,False,False,14
BUR-RFQ-0153-V002,RFQ-0153,V002,True,1,10.0,False,True,14
BUR-RFQ-0153-V016,RFQ-0153,V016,True,1,8.0,True,True,14
BUR-RFQ-0153-V018,RFQ-0153,V018,False,0,,True,False,14
BUR-RFQ-0153-V011,RFQ-0153,V011,False,0,,True,False,14
BUR-RFQ-0154-V002,RFQ-0154,V002,True,0,11.0,True,True,14
BUR-RFQ-0154-V006,RFQ-0154,V006,True,2,8.0,True,True,14
BUR-RFQ-0154-V021,RFQ-0154,V021,False,0,,False,False,14
BUR-RFQ-0154-V013,RFQ-0154,V013,True,0,8.0,True,True,14
BUR-RFQ-0154-V011,RFQ-0154,V011,False,0,,True,False,14
BUR-RFQ-0154-V016,RFQ-0154,V016,True,2,10.0,True,True,14
BUR-RFQ-0154-V018,RFQ-0154,V018,False,0,,False,False,14
BUR-RFQ-0155-V011,RFQ-0155,V011,True,1,13.0,False,True,14
BUR-RFQ-0155-V016,RFQ-0155,V016,True,1,14.0,True,True,14
BUR-RFQ-0155-V002,RFQ-0155,V002,False,0,,True,False,14
BUR-RFQ-0155-V021,RFQ-0155,V021,True,0,13.0,True,True,14
BUR-RFQ-0155-V006,RFQ-0155,V006,False,0,,False,False,14
BUR-RFQ-0155-V013,RFQ-0155,V013,True,0,13.0,True,True,14
BUR-RFQ-0155-V018,RFQ-0155,V018,False,0,,False,False,14
BUR-RFQ-0156-V024,RFQ-0156,V024,True,0,6.0,True,True,14
BUR-RFQ-0156-V019,RFQ-0156,V019,False,0,,True,False,14
BUR-RFQ-0156-V007,RFQ-0156,V007,True,0,9.0,True,True,14
BUR-RFQ-0156-V017,RFQ-0156,V017,True,0,6.0,True,True,14
BUR-RFQ-0156-V010,RFQ-0156,V010,False,0,,True,False,14
BUR-RFQ-0156-V004,RFQ-0156,V004,True,0,6.0,True,True,14
BUR-RFQ-0156-V001,RFQ-0156,V001,True,0,9.0,True,True,14
BUR-RFQ-0156-V022,RFQ-0156,V022,True,0,8.0,True,True,14
BUR-RFQ-0157-V006,RFQ-0157,V006,True,1,11.0,True,True,14
BUR-RFQ-0157-V021,RFQ-0157,V021,True,0,11.0,True,True,14
BUR-RFQ-0157-V011,RFQ-0157,V011,True,2,13.0,True,True,14
BUR-RFQ-0157-V002,RFQ-0157,V002,True,0,11.0,True,True,14
BUR-RFQ-0157-V013,RFQ-0157,V013,True,0,12.0,True,True,14
BUR-RFQ-0157-V016,RFQ-0157,V016,True,2,11.0,True,True,14
BUR-RFQ-0157-V018,RFQ-0157,V018,True,0,13.0,True,True,14
BUR-RFQ-0158-V001,RFQ-0158,V001,True,1,14.0,False,True,14
BUR-RFQ-0158-V019,RFQ-0158,V019,True,0,12.0,True,True,14
BUR-RFQ-0158-V010,RFQ-0158,V010,True,1,11.0,False,True,14
BUR-RFQ-0158-V009,RFQ-0158,V009,True,0,12.0,True,True,14
BUR-RFQ-0158-V022,RFQ-0158,V022,True,0,13.0,True,True,14
BUR-RFQ-0158-V017,RFQ-0158,V017,True,0,13.0,True,True,14
BUR-RFQ-0158-V007,RFQ-0158,V007,True,0,11.0,True,True,14
BUR-RFQ-0158-V024,RFQ-0158,V024,True,0,13.0,True,True,14
BUR-RFQ-0159-V009,RFQ-0159,V009,True,1,14.0,False,True,14
BUR-RFQ-0159-V019,RFQ-0159,V019,True,1,11.0,False,True,14
BUR-RFQ-0159-V024,RFQ-0159,V024,True,0,12.0,True,True,14
BUR-RFQ-0159-V007,RFQ-0159,V007,True,0,13.0,True,True,14
BUR-RFQ-0159-V010,RFQ-0159,V010,True,0,14.0,True,True,14
BUR-RFQ-0159-V022,RFQ-0159,V022,True,0,11.0,True,True,14
BUR-RFQ-0159-V017,RFQ-0159,V017,False,0,,False,False,14
BUR-RFQ-0159-V004,RFQ-0159,V004,True,0,12.0,True,True,14
BUR-RFQ-0160-V005,RFQ-0160,V005,True,0,8.0,True,True,14
BUR-RFQ-0160-V012,RFQ-0160,V012,True,1,6.0,False,True,14
BUR-RFQ-0160-V014,RFQ-0160,V014,True,2,7.0,False,True,14
BUR-RFQ-0160-V003,RFQ-0160,V003,True,1,9.0,False,True,14
BUR-RFQ-0160-V023,RFQ-0160,V023,True,1,6.0,False,True,14
BUR-RFQ-0160-V008,RFQ-0160,V008,True,0,9.0,True,True,14
BUR-RFQ-0160-V020,RFQ-0160,V020,True,0,6.0,True,True,14
BUR-RFQ-0160-V015,RFQ-0160,V015,True,0,9.0,True,True,14
BUR-RFQ-0161-V013,RFQ-0161,V013,True,0,10.0,True,True,14
BUR-RFQ-0161-V002,RFQ-0161,V002,False,0,,True,False,14
BUR-RFQ-0161-V021,RFQ-0161,V021,True,0,13.0,True,True,14
BUR-RFQ-0161-V011,RFQ-0161,V011,False,0,,True,False,14
BUR-RFQ-0161-V016,RFQ-0161,V016,False,0,,True,False,14
BUR-RFQ-0161-V006,RFQ-0161,V006,True,1,10.0,True,True,14
BUR-RFQ-0161-V018,RFQ-0161,V018,True,1,11.0,False,True,14
BUR-RFQ-0162-V021,RFQ-0162,V021,True,1,5.0,False,True,14
BUR-RFQ-0162-V013,RFQ-0162,V013,True,0,6.0,True,True,14
BUR-RFQ-0162-V018,RFQ-0162,V018,True,0,5.0,True,True,14
BUR-RFQ-0162-V006,RFQ-0162,V006,True,2,5.0,True,True,14
BUR-RFQ-0162-V011,RFQ-0162,V011,True,2,7.0,True,True,14
BUR-RFQ-0162-V002,RFQ-0162,V002,True,0,5.0,True,True,14
BUR-RFQ-0162-V016,RFQ-0162,V016,True,1,4.0,True,True,14
BUR-RFQ-0163-V009,RFQ-0163,V009,True,2,6.0,False,True,14
BUR-RFQ-0163-V001,RFQ-0163,V001,True,2,6.0,False,True,14
BUR-RFQ-0163-V017,RFQ-0163,V017,True,1,7.0,False,True,14
BUR-RFQ-0163-V022,RFQ-0163,V022,True,3,8.0,False,True,14
BUR-RFQ-0163-V019,RFQ-0163,V019,True,0,7.0,True,True,14
BUR-RFQ-0163-V004,RFQ-0163,V004,True,2,6.0,False,True,14
BUR-RFQ-0163-V010,RFQ-0163,V010,True,0,9.0,True,True,14
BUR-RFQ-0163-V024,RFQ-0163,V024,True,0,7.0,True,True,14
BUR-RFQ-0164-V016,RFQ-0164,V016,False,0,,True,False,15
BUR-RFQ-0164-V013,RFQ-0164,V013,True,0,10.0,True,True,15
BUR-RFQ-0164-V021,RFQ-0164,V021,True,3,10.0,False,True,15
BUR-RFQ-0164-V011,RFQ-0164,V011,False,0,,True,False,15
BUR-RFQ-0164-V006,RFQ-0164,V006,False,0,,False,False,15
BUR-RFQ-0164-V002,RFQ-0164,V002,True,0,10.0,True,True,15
BUR-RFQ-0164-V018,RFQ-0164,V018,True,1,13.0,False,True,15
BUR-RFQ-0165-V002,RFQ-0165,V002,True,0,10.0,True,True,15
BUR-RFQ-0165-V018,RFQ-0165,V018,False,0,,True,False,15
BUR-RFQ-0165-V011,RFQ-0165,V011,True,2,10.0,True,True,15
BUR-RFQ-0165-V013,RFQ-0165,V013,True,0,13.0,True,True,15
BUR-RFQ-0165-V006,RFQ-0165,V006,True,2,13.0,True,True,15
BUR-RFQ-0165-V021,RFQ-0165,V021,False,0,,True,False,15
BUR-RFQ-0165-V016,RFQ-0165,V016,True,1,12.0,True,True,15
BUR-RFQ-0166-V021,RFQ-0166,V021,True,3,9.0,False,True,15
BUR-RFQ-0166-V002,RFQ-0166,V002,True,1,8.0,False,True,15
BUR-RFQ-0166-V016,RFQ-0166,V016,True,2,9.0,False,True,15
BUR-RFQ-0166-V011,RFQ-0166,V011,False,0,,False,False,15
BUR-RFQ-0166-V006,RFQ-0166,V006,False,0,,False,False,15
BUR-RFQ-0166-V013,RFQ-0166,V013,True,1,8.0,False,True,15
BUR-RFQ-0166-V018,RFQ-0166,V018,True,0,10.0,True,True,15
BUR-RFQ-0167-V006,RFQ-0167,V006,True,2,13.0,True,True,15
BUR-RFQ-0167-V002,RFQ-0167,V002,True,0,11.0,True,True,15
BUR-RFQ-0167-V011,RFQ-0167,V011,True,2,11.0,True,True,15
BUR-RFQ-0167-V021,RFQ-0167,V021,True,0,13.0,True,True,15
BUR-RFQ-0167-V013,RFQ-0167,V013,True,0,12.0,True,True,15
BUR-RFQ-0167-V016,RFQ-0167,V016,False,0,,True,False,15
BUR-RFQ-0167-V018,RFQ-0167,V018,True,0,14.0,True,True,15
BUR-RFQ-0168-V016,RFQ-0168,V016,False,0,,False,False,15
BUR-RFQ-0168-V002,RFQ-0168,V002,True,0,14.0,True,True,15
BUR-RFQ-0168-V006,RFQ-0168,V006,True,1,12.0,True,True,15
BUR-RFQ-0168-V013,RFQ-0168,V013,True,0,13.0,True,True,15
BUR-RFQ-0168-V021,RFQ-0168,V021,True,0,12.0,True,True,15
BUR-RFQ-0168-V018,RFQ-0168,V018,True,0,13.0,True,True,15
BUR-RFQ-0168-V011,RFQ-0168,V011,True,2,13.0,True,True,15
BUR-RFQ-0169-V011,RFQ-0169,V011,True,2,13.0,True,True,15
BUR-RFQ-0169-V002,RFQ-0169,V002,True,0,14.0,True,True,15
BUR-RFQ-0169-V021,RFQ-0169,V021,False,0,,True,False,15
BUR-RFQ-0169-V013,RFQ-0169,V013,True,0,14.0,True,True,15
BUR-RFQ-0169-V006,RFQ-0169,V006,True,2,11.0,True,True,15
BUR-RFQ-0169-V018,RFQ-0169,V018,False,0,,True,False,15
BUR-RFQ-0169-V016,RFQ-0169,V016,False,0,,False,False,15
BUR-RFQ-0170-V001,RFQ-0170,V001,False,0,,True,False,15
BUR-RFQ-0170-V007,RFQ-0170,V007,True,0,11.0,True,True,15
BUR-RFQ-0170-V009,RFQ-0170,V009,True,0,11.0,True,True,15
BUR-RFQ-0170-V017,RFQ-0170,V017,True,0,10.0,True,True,15
BUR-RFQ-0170-V004,RFQ-0170,V004,True,0,11.0,True,True,15
BUR-RFQ-0170-V022,RFQ-0170,V022,True,1,11.0,False,True,15
BUR-RFQ-0170-V010,RFQ-0170,V010,True,0,13.0,True,True,15
BUR-RFQ-0170-V024,RFQ-0170,V024,True,0,10.0,True,True,15
BUR-RFQ-0171-V022,RFQ-0171,V022,True,3,10.0,False,True,15
BUR-RFQ-0171-V004,RFQ-0171,V004,True,0,10.0,True,True,15
BUR-RFQ-0171-V007,RFQ-0171,V007,False,0,,True,False,15
BUR-RFQ-0171-V009,RFQ-0171,V009,True,0,10.0,True,True,15
BUR-RFQ-0171-V017,RFQ-0171,V017,True,2,11.0,False,True,15
BUR-RFQ-0171-V019,RFQ-0171,V019,True,0,9.0,True,True,15
BUR-RFQ-0171-V010,RFQ-0171,V010,True,0,11.0,True,True,15
BUR-RFQ-0171-V024,RFQ-0171,V024,True,0,9.0,True,True,15
BUR-RFQ-0172-V021,RFQ-0172,V021,True,0,11.0,True,True,15
BUR-RFQ-0172-V002,RFQ-0172,V002,True,0,11.0,True,True,15
BUR-RFQ-0172-V013,RFQ-0172,V013,True,0,13.0,True,True,15
BUR-RFQ-0172-V018,RFQ-0172,V018,False,0,,False,False,15
BUR-RFQ-0172-V016,RFQ-0172,V016,True,2,12.0,True,True,15
BUR-RFQ-0172-V006,RFQ-0172,V006,False,0,,False,False,15
BUR-RFQ-0172-V011,RFQ-0172,V011,False,0,,False,False,15
BUR-RFQ-0173-V016,RFQ-0173,V016,True,2,8.0,True,True,15
BUR-RFQ-0173-V013,RFQ-0173,V013,True,0,6.0,True,True,15
BUR-RFQ-0173-V011,RFQ-0173,V011,True,1,8.0,True,True,15
BUR-RFQ-0173-V021,RFQ-0173,V021,True,2,7.0,False,True,15
BUR-RFQ-0173-V002,RFQ-0173,V002,False,0,,True,False,15
BUR-RFQ-0173-V006,RFQ-0173,V006,True,2,6.0,True,True,15
BUR-RFQ-0173-V018,RFQ-0173,V018,True,1,6.0,False,True,15
BUR-RFQ-0174-V021,RFQ-0174,V021,True,0,12.0,True,True,15
BUR-RFQ-0174-V002,RFQ-0174,V002,True,2,11.0,False,True,15
BUR-RFQ-0174-V006,RFQ-0174,V006,True,1,11.0,True,True,15
BUR-RFQ-0174-V013,RFQ-0174,V013,True,0,11.0,True,True,15
BUR-RFQ-0174-V016,RFQ-0174,V016,True,2,13.0,False,True,15
BUR-RFQ-0174-V011,RFQ-0174,V011,True,1,13.0,False,True,15
BUR-RFQ-0174-V018,RFQ-0174,V018,True,0,11.0,True,True,15
BUR-RFQ-0175-V010,RFQ-0175,V010,True,0,11.0,True,True,15
BUR-RFQ-0175-V024,RFQ-0175,V024,True,2,12.0,False,True,15
BUR-RFQ-0175-V004,RFQ-0175,V004,False,0,,False,False,15
BUR-RFQ-0175-V019,RFQ-0175,V019,True,1,14.0,False,True,15
BUR-RFQ-0175-V017,RFQ-0175,V017,True,0,13.0,True,True,15
BUR-RFQ-0175-V009,RFQ-0175,V009,True,0,14.0,True,True,15
BUR-RFQ-0175-V007,RFQ-0175,V007,True,0,14.0,True,True,15
BUR-RFQ-0175-V022,RFQ-0175,V022,True,0,14.0,True,True,15
BUR-RFQ-0176-V013,RFQ-0176,V013,True,0,8.0,True,True,16
BUR-RFQ-0176-V011,RFQ-0176,V011,False,0,,True,False,16
BUR-RFQ-0176-V006,RFQ-0176,V006,False,0,,True,False,16
BUR-RFQ-0176-V016,RFQ-0176,V016,False,0,,True,False,16
BUR-RFQ-0176-V021,RFQ-0176,V021,True,0,8.0,True,True,16
BUR-RFQ-0176-V002,RFQ-0176,V002,False,0,,True,False,16
BUR-RFQ-0176-V018,RFQ-0176,V018,True,0,8.0,True,True,16
BUR-RFQ-0177-V021,RFQ-0177,V021,True,0,12.0,True,True,16
BUR-RFQ-0177-V002,RFQ-0177,V002,True,0,12.0,True,True,16
BUR-RFQ-0177-V013,RFQ-0177,V013,True,0,11.0,True,True,16
BUR-RFQ-0177-V006,RFQ-0177,V006,True,2,14.0,True,True,16
BUR-RFQ-0177-V011,RFQ-0177,V011,True,2,11.0,True,True,16
BUR-RFQ-0177-V016,RFQ-0177,V016,False,0,,True,False,16
BUR-RFQ-0177-V018,RFQ-0177,V018,False,0,,True,False,16
BUR-RFQ-0178-V002,RFQ-0178,V002,True,0,10.0,True,True,16
BUR-RFQ-0178-V021,RFQ-0178,V021,True,2,10.0,False,True,16
BUR-RFQ-0178-V016,RFQ-0178,V016,True,1,12.0,True,True,16
BUR-RFQ-0178-V013,RFQ-0178,V013,True,0,10.0,True,True,16
BUR-RFQ-0178-V011,RFQ-0178,V011,False,0,,False,False,16
BUR-RFQ-0178-V006,RFQ-0178,V006,True,1,10.0,True,True,16
BUR-RFQ-0178-V018,RFQ-0178,V018,False,0,,True,False,16
BUR-RFQ-0179-V007,RFQ-0179,V007,True,0,11.0,True,True,16
BUR-RFQ-0179-V017,RFQ-0179,V017,True,0,11.0,True,True,16
BUR-RFQ-0179-V010,RFQ-0179,V010,True,1,12.0,False,True,16
BUR-RFQ-0179-V019,RFQ-0179,V019,True,0,12.0,True,True,16
BUR-RFQ-0179-V024,RFQ-0179,V024,False,0,,False,False,16
BUR-RFQ-0179-V022,RFQ-0179,V022,True,3,12.0,False,True,16
BUR-RFQ-0179-V004,RFQ-0179,V004,False,0,,False,False,16
BUR-RFQ-0179-V009,RFQ-0179,V009,True,0,13.0,True,True,16
BUR-RFQ-0180-V006,RFQ-0180,V006,False,0,,True,False,16
BUR-RFQ-0180-V011,RFQ-0180,V011,False,0,,True,False,16
BUR-RFQ-0180-V021,RFQ-0180,V021,True,0,12.0,True,True,16
BUR-RFQ-0180-V013,RFQ-0180,V013,True,0,13.0,True,True,16
BUR-RFQ-0180-V016,RFQ-0180,V016,True,2,13.0,True,True,16
BUR-RFQ-0180-V002,RFQ-0180,V002,True,0,13.0,True,True,16
BUR-RFQ-0180-V018,RFQ-0180,V018,True,0,12.0,True,True,16
BUR-RFQ-0181-V016,RFQ-0181,V016,False,0,,False,False,16
BUR-RFQ-0181-V006,RFQ-0181,V006,True,2,14.0,True,True,16
BUR-RFQ-0181-V011,RFQ-0181,V011,False,0,,False,False,16
BUR-RFQ-0181-V002,RFQ-0181,V002,True,0,12.0,True,True,16
BUR-RFQ-0181-V013,RFQ-0181,V013,True,0,13.0,True,True,16
BUR-RFQ-0181-V021,RFQ-0181,V021,True,2,13.0,False,True,16
BUR-RFQ-0181-V018,RFQ-0181,V018,False,0,,True,False,16
BUR-RFQ-0182-V017,RFQ-0182,V017,True,0,12.0,True,True,16
BUR-RFQ-0182-V004,RFQ-0182,V004,False,0,,True,False,16
BUR-RFQ-0182-V007,RFQ-0182,V007,True,0,14.0,True,True,16
BUR-RFQ-0182-V010,RFQ-0182,V010,False,0,,True,False,16
BUR-RFQ-0182-V024,RFQ-0182,V024,True,0,14.0,True,True,16
BUR-RFQ-0182-V019,RFQ-0182,V019,True,0,14.0,True,True,16
BUR-RFQ-0182-V009,RFQ-0182,V009,True,0,14.0,True,True,16
BUR-RFQ-0182-V001,RFQ-0182,V001,True,1,12.0,False,True,16
BUR-RFQ-0183-V021,RFQ-0183,V021,True,1,12.0,False,True,16
BUR-RFQ-0183-V013,RFQ-0183,V013,True,0,11.0,True,True,16
BUR-RFQ-0183-V016,RFQ-0183,V016,True,2,10.0,True,True,16
BUR-RFQ-0183-V011,RFQ-0183,V011,False,0,,True,False,16
BUR-RFQ-0183-V002,RFQ-0183,V002,True,0,10.0,True,True,16
BUR-RFQ-0183-V006,RFQ-0183,V006,False,0,,True,False,16
BUR-RFQ-0183-V018,RFQ-0183,V018,True,0,12.0,True,True,16
BUR-RFQ-0184-V024,RFQ-0184,V024,True,1,5.0,False,True,16
BUR-RFQ-0184-V001,RFQ-0184,V001,True,1,4.0,False,True,16
BUR-RFQ-0184-V010,RFQ-0184,V010,True,2,5.0,False,True,16
BUR-RFQ-0184-V007,RFQ-0184,V007,True,1,7.0,False,True,16
BUR-RFQ-0184-V009,RFQ-0184,V009,True,1,7.0,False,True,16
BUR-RFQ-0184-V022,RFQ-0184,V022,True,0,5.0,True,True,16
BUR-RFQ-0184-V004,RFQ-0184,V004,True,0,5.0,True,True,16
BUR-RFQ-0184-V019,RFQ-0184,V019,True,0,7.0,True,True,16
BUR-RFQ-0185-V013,RFQ-0185,V013,True,0,11.0,True,True,16
BUR-RFQ-0185-V018,RFQ-0185,V018,False,0,,True,False,16
BUR-RFQ-0185-V011,RFQ-0185,V011,False,0,,True,False,16
BUR-RFQ-0185-V006,RFQ-0185,V006,True,2,10.0,True,True,16
BUR-RFQ-0185-V021,RFQ-0185,V021,True,3,10.0,False,True,16
BUR-RFQ-0185-V016,RFQ-0185,V016,True,2,13.0,True,True,16
BUR-RFQ-0185-V002,RFQ-0185,V002,False,0,,False,False,16
BUR-RFQ-0186-V003,RFQ-0186,V003,True,0,14.0,True,True,16
BUR-RFQ-0186-V012,RFQ-0186,V012,True,0,12.0,True,True,16
BUR-RFQ-0186-V023,RFQ-0186,V023,True,3,11.0,True,True,16
BUR-RFQ-0186-V015,RFQ-0186,V015,False,0,,False,False,16
BUR-RFQ-0186-V020,RFQ-0186,V020,True,0,11.0,True,True,16
BUR-RFQ-0186-V008,RFQ-0186,V008,True,0,12.0,True,True,16
BUR-RFQ-0186-V014,RFQ-0186,V014,True,0,14.0,True,True,16
BUR-RFQ-0186-V005,RFQ-0186,V005,False,0,,False,False,16
BUR-RFQ-0187-V020,RFQ-0187,V020,True,1,8.0,False,True,16
BUR-RFQ-0187-V008,RFQ-0187,V008,True,1,9.0,False,True,16
BUR-RFQ-0187-V005,RFQ-0187,V005,True,0,7.0,True,True,16
BUR-RFQ-0187-V023,RFQ-0187,V023,True,2,8.0,True,True,16
BUR-RFQ-0187-V014,RFQ-0187,V014,True,0,6.0,True,True,16
BUR-RFQ-0187-V015,RFQ-0187,V015,True,0,9.0,True,True,16
BUR-RFQ-0187-V012,RFQ-0187,V012,True,0,9.0,True,True,16
BUR-RFQ-0187-V003,RFQ-0187,V003,True,1,9.0,False,True,16
BUR-RFQ-0188-V010,RFQ-0188,V010,True,0,7.0,True,True,16
BUR-RFQ-0188-V001,RFQ-0188,V001,True,1,6.0,False,True,16
BUR-RFQ-0188-V007,RFQ-0188,V007,True,2,9.0,False,True,16
BUR-RFQ-0188-V009,RFQ-0188,V009,False,0,,True,False,16
BUR-RFQ-0188-V004,RFQ-0188,V004,False,0,,True,False,16
BUR-RFQ-0188-V017,RFQ-0188,V017,False,0,,False,False,16
BUR-RFQ-0188-V019,RFQ-0188,V019,True,0,9.0,True,True,16
BUR-RFQ-0188-V024,RFQ-0188,V024,True,0,7.0,True,True,16
BUR-RFQ-0189-V019,RFQ-0189,V019,True,0,14.0,True,True,17
BUR-RFQ-0189-V004,RFQ-0189,V004,True,0,14.0,True,True,17
BUR-RFQ-0189-V007,RFQ-0189,V007,True,0,13.0,True,True,17
BUR-RFQ-0189-V001,RFQ-0189,V001,True,1,13.0,False,True,17
BUR-RFQ-0189-V009,RFQ-0189,V009,True,1,11.0,False,True,17
BUR-RFQ-0189-V022,RFQ-0189,V022,True,2,13.0,False,True,17
BUR-RFQ-0189-V024,RFQ-0189,V024,True,0,14.0,True,True,17
BUR-RFQ-0189-V010,RFQ-0189,V010,True,2,14.0,False,True,17
BUR-RFQ-0190-V021,RFQ-0190,V021,True,0,10.0,True,True,17
BUR-RFQ-0190-V013,RFQ-0190,V013,True,1,10.0,False,True,17
BUR-RFQ-0190-V006,RFQ-0190,V006,True,2,8.0,True,True,17
BUR-RFQ-0190-V016,RFQ-0190,V016,False,0,,True,False,17
BUR-RFQ-0190-V002,RFQ-0190,V002,True,0,8.0,True,True,17
BUR-RFQ-0190-V011,RFQ-0190,V011,True,2,10.0,True,True,17
BUR-RFQ-0190-V018,RFQ-0190,V018,False,0,,True,False,17
